,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
96,,,processor,,processor,technical_specifications,positive,strong,,author,8th gen Intel,
97,l-10,"It 's very well made - solid construction and a comfortable , well-sized keyboard .",construction,solid,laptop,physical_quality,positive,strong,,author,,
98,,,keyboard,"comfortable , well-sized",keyboard,usability,positive,average,,author,,
99,l-12,Camera and microphone are both high enough quality for discord/google hangouts/etc .,camera,high enough quality,camera,quality,positive,average,,author,,for discord/google hangouts/etc
100,,,microphone,high enough quality,microphone,quality,positive,average,,author,,for discord/google hangouts/etc
101,l-13,It has a nice keyboard touch .,keyboard touch,nice,keyboard,physical_quality,positive,average,,author,,
102,l-14,"Please do not purchase this computer , it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .",performance,performs worse,computer,operational_performance,negative,strong,,author,,it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed
103,l-15,It took a few weeks for them to send it back .,delivery time,,service,service_quality,negative,weak,it,customer,,took a few weeks for them to send it back
104,l-17,I have gone through all the troubleshooting steps and still nothing .,troubleshooting steps,nothing,solution,effectiveness,negative,strong,i,author,,
105,l-18,"Even without a SSD , it is still pretty fast .",speed,pretty fast,laptop,performance,positive,average,,author,,
106,l-19,I really liked the laptop for its sleekness and weight .,sleekness,liked,laptop,design,positive,strong,i,author,,
107,,,weight,liked,laptop,physical_attributes,positive,strong,i,author,,
108,l-24,Delivery - very fast by courier .,Delivery,very fast,Delivery,service,positive,strong,,author,,
109,l-28,"This laptop is verry good , the screen is not the best but its good for the price , its a cheap gaming laptop and works with every game i trow at it : - )",laptop,verry good,laptop,general,positive,strong,,author,,
110,,,screen,not the best,screen,visual_quality,negative,weak,,author,,
111,,,price,good for the price,price,cost,positive,average,,author,,
112,,,gaming performance,works with every game i trow at it,laptop,performance,positive,strong,,author,,
113,l-26,"Laptop was new , in perfect condition and works like a charm .",condition,perfect,laptop,physical_quality,positive,strong,,author,,
114,,,performance,works like a charm,laptop,operational_performance,positive,strong,,author,,
115,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,better,battery,performance,positive,average,i,author,,as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU )
116,l-21,Feel really disappointed as was so happy with previous model .,previous model,so happy,product,general,positive,strong,i,author,,
117,,,current model,really disappointed,product,general,negative,strong,i,author,,
118,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",coupon,whatever,coupon,value,neutral,average,i,author,,
119,,,waiting time,incredibly long time,service,service_quality,negative,strong,we,author,,
120,r-2,I come here because you leave full and with money still in your pockets .,,full and with money still in your pockets,restaurant,general,positive,strong,i,customer,,
121,r-3,I love hot pot but the service just makes things bad here .,service,makes things bad,service,service,negative,strong,i,customer,,
122,,,hot pot,love,hot pot,food,positive,strong,i,customer,,
123,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",Pho,wanting Pho,Pho,taste,positive,strong,i,author,,this place makes me wanting Pho every time I come
124,r-5,This is one of my favorite brunch places .,,favorite,brunch place,general,positive,strong,my,author,,
125,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,tasty oils and fresh bread,spoil you,food,quality,positive,strong,,author,other establishments on the north end,
126,,,tasty oils and fresh bread,big miss,food,quality,negative,strong,,author,,
127,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,atmosphere,ambiance,positive,strong,,author,,nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating
128,r-9,This will probably be the last time we will come here .,,last time,restaurant,general,negative,strong,we,customer,,
129,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",driving,driving out the wrong way,driving behavior,behavior,negative,strong,,author,,idiots
130,,,payment methods,bummer,payment options,service,negative,average,,author,,No credit cards
131,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",restaurant,plenty acceptable,restaurant,suitability,positive,weak,i,author,for grabbing a quick lunch or dinner on your way somewhere else,
132,,,restaurant,would n't quite recommend,restaurant,suitability,negative,weak,i,author,for date night or a rehearsal dinner,
133,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast,really enjoyed,food,taste,positive,strong,i,author,,
134,,,ambiance,really enjoyed,restaurant,atmosphere,positive,strong,i,author,,
135,,,server ladies,really sweet and helpful,staff,service,positive,strong,,author,,
136,r-14,Great place !,,Great,place,general,positive,strong,,author,,
137,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",location,easy to miss,restaurant,accessibility,negative,weak,it,author,walking by on e. hastings,
138,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,service,had to search for our waitress,service,service,negative,strong,i,customer,,it took about a hour before we receive our food
139,,,service speed,took about a hour before we receive our food,service,service,negative,strong,i,customer,,
140,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,adding coke to drinks,insult,action,service,negative,strong,he,,,
141,,,,calm guy,speaker,personality,positive,average,i,speaker,relatively,
142,r-20,The old place was more accommodating to singles .,place,more accommodating,place,general,positive,strong,,author,to singles,
143,r-21,This chicken is unbelievable .,,unbelievable,chicken,general,positive,strong,,author,,
144,r-23,The chicken was also overcooked and dry .,chicken,overcooked and dry,chicken,taste,negative,strong,,author,,
145,r-27,I was reluctant to go here .,,reluctant,going to the place,general,negative,weak,i,author,,
146,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,amazing,food,taste,positive,strong,,author,,
147,,,french fries,to die for,food,taste,positive,strong,,author,,
148,,,milkshakes,dont even get me STARTED,food,taste,positive,strong,,author,,
