,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
47,,,location,fantastic,location,general,positive,strong,,author,,
48,h-9,Tiffany 's apartment space is the perfect spot if you 're staying in Boston .,,perfect spot,Tiffany's apartment space,general,positive,strong,,author,if you 're staying in Boston,
49,h-10,By far one of the best locations you could stay at in Boston .,,one of the best locations,location,general,positive,strong,,author,,
50,h-11,Everything was super clean .,,super clean,environment,general,positive,strong,,author,,
51,h-13,Entry was simple and easy .,,simple and easy,entry process,general,positive,strong,,author,,
52,h-14,Great location close to the Commons .,location,great,location,general,positive,strong,,author,close to the Commons,
53,h-16,"My hosts made me feel welcome the second I entered the home , helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning .",,feel welcome,hosts,general,positive,strong,i,author,,
54,,,,offering me breakfast and coffee in the morning,hosts,hospitality,positive,average,i,author,,
55,h-17,This location does not have a kitchen and you must share a bathroom .,kitchen,does not have,location,amenities,negative,strong,,author,,
56,,,bathroom,must share,bathroom,amenities,negative,average,,author,,
57,h-19,The hit was the rooftop which allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying .,rooftop,hit,rooftop,location,positive,strong,,author,,allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying
58,,,360 degree views,perfect,views,visual_appeal,positive,strong,,author,,
59,h-20,I highly recommend it !,,highly recommend,book,general,positive,strong,i,author,,
60,h-24,Excellent location for exploring Boston .,location,excellent,location,general,positive,strong,,author,,for exploring boston
61,h-21,Best location in Boston .,,Best,location,general,positive,strong,,author,,
62,h-28,Great attention to detail and very good communication,attention to detail,great,service,quality,positive,strong,,author,,
63,,,communication,very good,service,quality,positive,strong,,author,,
64,c-1,I enjoy dancing with these shoes on my feet .,,enjoy dancing,shoes,general,positive,average,i,author,,
65,c-2,Super crinoline for the price !,,Super,crinoline,general,positive,strong,,author,for the price,
66,c-3,The transition option is nice too so you can wear them as leggings .,transition option,nice,transition option,functionality,positive,weak,,author,,so you can wear them as leggings
67,c-4,They hold up great !,,great,They,general,positive,strong,,author,,
68,c-5,I have always worn LifeStride shoes but was disappointed when they were not leather and they were made in China .,shoes,disappointed,shoes,material,negative,strong,i,author,,they were not leather and they were made in China
69,,,shoes,,shoes,origin,negative,weak,i,author,,they were made in China
70,c-7,I use them for musical theatre productions and they holdup well .,,holdup well,them,durability,positive,strong,i,author,,
71,c-8,"She said they are so comfortable , and they are perfect .",,so comfortable,shoes,comfort,positive,strong,they,she,,
72,,,,perfect,shoes,general,positive,strong,they,she,,
73,c-10,"They slot over the abdomen as I was putting them on very carefully this morning -could not wear them , will return .",,"could not wear them , will return",product,fit,negative,strong,they,author,,slot over the abdomen as I was putting them on very carefully this morning
74,c-11,"These are the most comfortable shoes I 've ever worn , and they 're stylish .",shoes,most comfortable,shoes,comfort,positive,strong,i,author,,
75,,,shoes,stylish,shoes,appearance,positive,average,i,author,,
76,c-12,I bought 2 other pairs for other cast members !,,bought,shoes,general,positive,strong,i,author,,
77,c-13,Comfortable and attractive .,,comfortable and attractive,product,general,positive,strong,,author,,
78,c-15,Everything else about these tights is amazing .,,amazing,tights,general,positive,strong,,author,,
79,c-16,These shoes are great .,,great,shoes,general,positive,strong,,author,,
80,c-17,"Although the tights make the legs look beautiful , I have noticed the the seams are coming apart at the crotch .",legs,beautiful,legs,appearance,positive,strong,,author,,
81,,,seams,coming apart,seams,durability,negative,weak,,author,,
82,c-18,They are nice and exactly what I expected .,,nice,product,general,positive,average,i,author,,exactly what i expected
83,c-19,"My husband loves his boots , excellent quality .",boots,excellent quality,boots,quality,positive,strong,my husband,husband,,
84,c-20,Very small fit .,fit,very small,clothing,size,negative,strong,,author,,
85,c-25,Follow the capezio size chart and you 're in the clear .,,in the clear,sizing,general,positive,strong,,author,,
86,c-21,The soles are soft too .,soles,soft,shoes,material_quality,positive,weak,,author,,
87,c-24,Order 1 size larger than needed .,size,larger than needed,clothing,size,negative,strong,,author,,
88,l-1,Great for Programming and for low end gaming,programming,great,product,functionality,positive,strong,,author,,
89,,,low end gaming,great,product,functionality,positive,strong,,author,,
90,l-2,"The combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor .",design flows,broken displays,display,functionality,negative,strong,,author,,"leads to broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor"
91,l-3,Images are too dark and blurry .,images,too dark and blurry,images,visual_quality,negative,strong,,author,,
92,l-5,"I got it mainly to do android app development , and let me tell you , it 's worth more than it 's price .",,worth more than it 's price,product,general,positive,strong,i,author,,
93,l-6,I 'm a mac user and I would love to get this laptop .,,love to get,laptop,general,positive,strong,i,author,,
94,l-7,Keyboard : it is all mushy no tactile feedback .,keyboard,mushy,keyboard,tactile_feedback,negative,strong,,author,,no tactile feedback
95,l-9,"For the price you can not go wrong , especially having an 8th gen Intel processor .",price,can not go wrong,product,cost,positive,strong,,author,,especially having an 8th gen Intel processor
96,l-10,"It 's very well made - solid construction and a comfortable , well-sized keyboard .",construction,solid,laptop,physical_quality,positive,strong,,author,,
97,,,keyboard,"comfortable , well-sized",keyboard,usability,positive,average,,author,,
98,l-12,Camera and microphone are both high enough quality for discord/google hangouts/etc .,camera,high enough quality,camera,operational_performance,positive,average,,author,,for discord/google hangouts/etc
99,,,microphone,high enough quality,microphone,operational_performance,positive,average,,author,,for discord/google hangouts/etc
100,l-13,It has a nice keyboard touch .,keyboard touch,nice,keyboard,operational_performance,positive,average,,author,,
101,l-14,"Please do not purchase this computer , it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .",performance,performs worse,computer,operational_performance,negative,strong,,author,,performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed
102,l-15,It took a few weeks for them to send it back .,,,service,timeliness,negative,weak,,author,,it took a few weeks for them to send it back
103,l-17,I have gone through all the troubleshooting steps and still nothing .,troubleshooting steps,nothing,solution,effectiveness,negative,strong,i,author,,
104,l-18,"Even without a SSD , it is still pretty fast .",speed,pretty fast,laptop,performance,positive,average,,author,,
105,l-19,I really liked the laptop for its sleekness and weight .,sleekness,liked,laptop,design,positive,strong,i,author,,
106,,,weight,liked,laptop,physical_attributes,positive,strong,i,author,,
107,l-24,Delivery - very fast by courier .,delivery,very fast,delivery service,delivery_speed,positive,strong,,author,,
108,l-28,"This laptop is verry good , the screen is not the best but its good for the price , its a cheap gaming laptop and works with every game i trow at it : - )",laptop,verry good,laptop,general,positive,strong,,author,,
109,,,screen,not the best but its good,screen,visual_quality,positive,average,,author,for the price,
110,,,laptop,cheap gaming laptop and works with every game i trow at it,laptop,performance,positive,strong,,author,,
111,l-26,"Laptop was new , in perfect condition and works like a charm .",condition,perfect,laptop,physical_quality,positive,strong,,author,,
112,,,performance,works like a charm,laptop,functional_performance,positive,strong,,author,,
113,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,better,battery,operational_performance,positive,strong,i,author,,as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU )
114,l-21,Feel really disappointed as was so happy with previous model .,,really disappointed,previous model,general,negative,strong,,author,,was so happy with previous model
115,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",coupon,whatever,coupon,usefulness,neutral,average,i,author,,
116,,,waiting time,incredibly long time,service,timeliness,negative,strong,we,author,,
117,r-2,I come here because you leave full and with money still in your pockets .,,full and with money still in your pockets,restaurant,general,positive,strong,i,customer,,
118,r-3,I love hot pot but the service just makes things bad here .,service,makes things bad,service,service_quality,negative,strong,i,author,,
119,,,hot pot,love,hot pot,general,positive,strong,i,author,,
120,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",Pho,wanting Pho every time I come,restaurant,food_quality,positive,strong,i,author,,
121,r-5,This is one of my favorite brunch places .,,favorite,brunch place,general,positive,strong,,author,,
122,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,tasty oils and fresh bread,spoil you with,service,service_quality,positive,strong,,author,,
123,,,tasty oils and fresh bread,big miss,service,service_quality,negative,strong,,author,,
124,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,restaurant,ambiance,positive,strong,,author,,nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating
125,r-9,This will probably be the last time we will come here .,,last time,restaurant,general,negative,strong,we,customer,,
126,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",driving,wrong way,drivers,behavior,negative,strong,,author,,
127,,,credit cards,bummer,establishment,payment_options,negative,weak,,author,,
128,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",restaurant,plenty acceptable,restaurant,suitability,positive,weak,,author,grabbing a quick lunch or dinner on your way somewhere else,
129,,,restaurant,would n't quite recommend,restaurant,suitability,negative,weak,i,author,date night or a rehearsal dinner,
130,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast,really enjoyed,food,taste,positive,strong,i,author,,
131,,,ambiance,really enjoyed,restaurant,atmosphere,positive,strong,i,author,,
132,,,server ladies,really sweet and helpful,staff,service,positive,strong,,author,,
133,r-14,Great place !,,Great,place,general,positive,strong,,author,,
134,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",location,easy to miss,restaurant,accessibility,negative,weak,it,author,walking by on e. hastings,
135,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,service,had to search for our waitress and it took about a hour before we receive our food,service,service_quality,negative,strong,i,customer,,
136,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,adding coke to drinks,insult,action,service,negative,strong,,author,,
137,,,,calm guy,author,personality,positive,average,i,author,relatively,
138,r-20,The old place was more accommodating to singles .,,more accommodating,place,general,positive,strong,,author,to singles,
139,r-21,This chicken is unbelievable .,,unbelievable,chicken,general,positive,strong,,author,,
140,r-23,The chicken was also overcooked and dry .,chicken,overcooked and dry,chicken,taste,negative,strong,,author,,
141,r-27,I was reluctant to go here .,,reluctant,restaurant,general,negative,weak,i,author,,
142,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,amazing,turkey burger,taste,positive,strong,,author,,
143,,,french fries,to die for,french fries,taste,positive,strong,,author,,
144,,,milkshakes,dont even get me STARTED,milkshakes,taste,positive,strong,,author,,
