,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
126,,,hot pot,love,hot pot,food,positive,strong,i,author,,
127,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",Pho,wanting Pho every time I come,Pho,taste,positive,strong,I,author,,
128,r-5,This is one of my favorite brunch places .,,favorite,restaurant,general,positive,strong,my,author,,
129,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,tasty oils and fresh bread,spoil you,service,food_quality,positive,strong,,author,,
130,,,tasty oils and fresh bread,big miss,service,food_quality,negative,strong,,author,,
131,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,atmosphere,ambiance,positive,strong,,author,,nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating
132,r-9,This will probably be the last time we will come here .,,last time,restaurant,general,negative,strong,we,customer,,
133,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",driving,driving out the wrong way,driving behavior,behavior,negative,strong,,author,idiots,
134,,,credit cards,bummer,payment method,service,negative,average,,author,,
135,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",restaurant,plenty acceptable,restaurant,suitability,positive,weak,i,author,for grabbing a quick lunch or dinner on your way somewhere else,
136,,,restaurant,would n't quite recommend,restaurant,suitability,negative,weak,i,author,for date night or a rehearsal dinner,
137,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast,really enjoyed,food,taste,positive,strong,i,author,,
138,,,ambiance,really enjoyed,restaurant,atmosphere,positive,strong,i,author,,
139,,,server ladies,really sweet and helpful,staff,service,positive,strong,,author,,
140,r-14,Great place !,,Great,place,general,positive,strong,,author,,
141,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",location,easy to miss,restaurant,accessibility,negative,weak,,author,walking by on e. hastings,
142,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,service,had to search for our waitress,service,service,negative,strong,i,customer,,had to search for our waitress and it took about a hour before we receive our food
143,,,food service speed,took about a hour before we receive our food,service,service,negative,strong,i,customer,,had to search for our waitress and it took about a hour before we receive our food
144,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,adding coke to drinks,insult,action,service,negative,strong,,author,,
145,,,personality,calm guy,author,personality,positive,average,i,author,relatively,
146,r-20,The old place was more accommodating to singles .,place,more accommodating,place,general,positive,strong,,author,to singles,
147,r-21,This chicken is unbelievable .,,unbelievable,chicken,general,positive,strong,,author,,
148,r-23,The chicken was also overcooked and dry .,chicken,overcooked and dry,chicken,taste,negative,strong,,author,,
149,r-27,I was reluctant to go here .,,reluctant,place,general,negative,average,i,author,,
150,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,amazing,food,taste,positive,strong,,author,,
151,,,french fries,to die for,food,taste,positive,strong,,author,,
152,,,milkshakes,dont even get me STARTED,food,taste,positive,strong,,author,,
