,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
41,h-2,The room was very comfortable and the bathroom connected to the room was a great addition .,room,very comfortable,room,comfort,positive,strong,,author,,
42,,,bathroom connected to the room,great addition,bathroom,utility,positive,strong,,author,,
43,h-3,It 's a good place and will definitely consider to come again .,good place,,restaurant,general,positive,weak,,author,,
44,,,consider to come again,,restaurant,general,positive,weak,,author,definitely,
45,h-4,"There is a grocery store a 15 min walk away , which was easy to walk from with a few groceries for breakfasts and snacks .",grocery store,,location,accessibility,positive,weak,,author,a 15 min walk away,
46,,,grocery store,,location,accessibility,positive,weak,,author,easy to walk from,
47,,,grocery store,,location,inventory,positive,weak,,author,with a few groceries for breakfasts and snacks,
48,h-5,"The apartment is kept very clean , and nicely furnished .",apartment,kept very clean,property,cleanliness,positive,strong,,property manager,,
49,,,apartment,nicely furnished,property,aesthetics,positive,weak,,property manager,,
50,h-6,Really great location close to so many restaurants .,location,really great,property,location,positive,strong,,author,close to so many restaurants,
51,h-7,"Oine was a terrific host - very responsive by text and email , and thoughtful with her preparation of the apartment , which was spotless and nicely decorated , and feels like home .",oine,terrific host,host,hospitality,positive,strong,,author,,
52,,,oine,very responsive,host,communication,positive,strong,,author,by text and email,
53,,,preparation of the apartment,spotless and nicely decorated,apartment,cleanliness,positive,strong,,author,,
54,,,preparation of the apartment,feels like home,apartment,comfort,positive,strong,,author,,
55,h-8,Excellent space in a fantastic location .,space,excellent,property,operational_performance,positive,strong,,author,,
56,,,location,fantastic,property,location,positive,strong,,author,,
57,h-9,Tiffany 's apartment space is the perfect spot if you 're staying in Boston .,tiffany 's apartment space,perfect spot,accommodation,location,positive,strong,,author,if you 're staying in boston,
58,h-10,By far one of the best locations you could stay at in Boston .,location,best,accommodation,operational_performance,positive,strong,,author,one of the,
59,h-11,Everything was super clean .,everything,super clean,environment,cleanliness,positive,strong,,author,,
60,h-13,Entry was simple and easy .,entry,simple and easy,process,operational_performance,positive,strong,,author,,
61,h-14,Great location close to the Commons .,location,great,place,operational_performance,positive,strong,,author,close to the Commons,
62,h-16,"My hosts made me feel welcome the second I entered the home , helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning .",hosts,made me feel welcome,host,hospitality,positive,strong,,author,,
63,,,hosts,helping me carry my items upstairs,host,hospitality,positive,strong,,author,,
64,,,hosts,explaining where everything was,host,hospitality,positive,weak,,author,,
65,,,hosts,offering breakfast and coffee in the morning,host,hospitality,positive,strong,,author,,
66,h-17,This location does not have a kitchen and you must share a bathroom .,kitchen,,location,operational_performance,negative,strong,,author,,
67,,,bathroom,,location,operational_performance,negative,strong,,author,must share,
68,h-19,The hit was the rooftop which allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying .,360 degree views,perfect,view,operational_performance,positive,strong,,author,,70-80 degree weather we were enjoying
69,,,hit,,event,general,positive,,,author,,
70,,,rooftop,,location,general,positive,,,author,,
71,h-20,I highly recommend it !,,highly recommend,book,general,positive,strong,i,author,,
72,h-24,Excellent location for exploring Boston .,location,excellent,place,operational_performance,positive,strong,,author,,
73,h-21,Best location in Boston .,,best,location,general,positive,strong,,author,,
74,h-28,Great attention to detail and very good communication,attention to detail,great,quality,operational_performance,positive,strong,,author,,
75,,,communication,very good,interaction,operational_performance,positive,strong,,author,,
76,c-1,I enjoy dancing with these shoes on my feet .,dancing,enjoy,shoes,operational_performance,positive,weak,I,author,,
77,c-2,Super crinoline for the price !,super crinoline,,product,price,positive,strong,,author,,
78,c-3,The transition option is nice too so you can wear them as leggings .,transition option,nice,clothing,design,positive,weak,,author,,
79,c-4,They hold up great !,,hold up great,product,general,positive,strong,,author,,
80,c-5,I have always worn LifeStride shoes but was disappointed when they were not leather and they were made in China .,LifeStride shoes,,product,material,negative,strong,I,customer,,
81,,,LifeStride shoes,,product,manufacturing_location,negative,strong,I,customer,,
82,c-7,I use them for musical theatre productions and they holdup well .,,holdup well,product,durability,positive,strong,i,user,,
83,,,,use,product,functionality,positive,weak,i,user,for musical theatre productions,
84,c-8,"She said they are so comfortable , and they are perfect .",they,so comfortable,shoes,comfort,positive,strong,she,speaker,,
85,,,they,perfect,shoes,general,positive,strong,she,speaker,,
86,c-10,"They slot over the abdomen as I was putting them on very carefully this morning -could not wear them , will return .",slot over the abdomen,,product,operational_performance,negative,weak,I,customer,very carefully,
87,,,wear,,product,operational_performance,negative,strong,,customer,,could not wear them
88,,,return,,product,operational_performance,negative,strong,,customer,,will return
89,c-11,"These are the most comfortable shoes I 've ever worn , and they 're stylish .",shoes,most comfortable,footwear,comfort,positive,strong,,author,,
90,,,shoes,stylish,footwear,appearance,positive,weak,,author,,
91,c-12,I bought 2 other pairs for other cast members !,,bought,product,general,positive,strong,I,customer,2 other pairs for other cast members,
92,c-13,Comfortable and attractive .,design,attractive,product,appearance,positive,weak,,author,,
93,,,comfort,comfortable,product,ergonomics,positive,weak,,author,,
94,c-15,Everything else about these tights is amazing .,everything else,amazing,tights,general,positive,strong,,author,,
95,c-16,These shoes are great .,shoes,great,product,operational_performance,positive,strong,,author,,
96,c-17,"Although the tights make the legs look beautiful , I have noticed the the seams are coming apart at the crotch .",tights,make the legs look beautiful,clothing,appearance,positive,strong,I,author,,
97,,,seams,coming apart,clothing,durability,negative,strong,I,author,at the crotch,
98,c-18,They are nice and exactly what I expected .,,nice,product,general,positive,weak,,author,,
99,,,,exactly what I expected,product,general,positive,weak,,author,,
100,c-19,"My husband loves his boots , excellent quality .",boots,loves,product,quality,positive,strong,my husband,husband,,
101,c-20,Very small fit .,size,very small,product,physical_properties,negative,strong,,author,,
102,c-25,Follow the capezio size chart and you 're in the clear .,capezio size chart,in the clear,product,usability,positive,strong,,author,,
103,c-21,The soles are soft too .,soles,soft,shoe,physical_properties,positive,weak,,author,,
104,c-24,Order 1 size larger than needed .,order,size larger than needed,order,operational_performance,negative,weak,,author,,
105,l-1,Great for Programming and for low end gaming,,great,laptop,general,positive,strong,,author,,
106,,,programming,,application,functionality,positive,strong,,author,,
107,,,low end gaming,,game,functionality,positive,strong,,author,,
108,l-2,"The combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor .",design flows,leads to,combination,design_flaws,negative,strong,,author,,"broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor"
109,,,broken displays,broken,display,operational_performance,negative,strong,,author,when the magsafe plug is caught inside the computer upon closing,breaking the monitor
110,,,monitor,breaking,display,operational_performance,negative,strong,,author,,breaking the monitor
111,l-3,Images are too dark and blurry .,images,too dark and blurry,visual_content,visual_quality,negative,strong,,author,,
112,l-5,"I got it mainly to do android app development , and let me tell you , it 's worth more than it 's price .",,worth more than it 's price,product,value,positive,strong,,author,mainly to do android app development,
113,l-6,I 'm a mac user and I would love to get this laptop .,,would love to get,laptop,general,positive,strong,i,user,,
114,l-7,Keyboard : it is all mushy no tactile feedback .,keyboard,it is all mushy,keyboard,operational_performance,negative,strong,,author,,
115,l-9,"For the price you can not go wrong , especially having an 8th gen Intel processor .",price,can not go wrong,product,financial,positive,strong,,author,,
116,,,8th gen Intel processor,,component,hardware,positive,,,author,,
117,l-10,"It 's very well made - solid construction and a comfortable , well-sized keyboard .",construction,well made,product,build_quality,positive,strong,,author,,
118,,,keyboard,"comfortable , well-sized",keyboard,ergonomics,positive,average,,author,,
119,l-12,Camera and microphone are both high enough quality for discord/google hangouts/etc .,camera,high enough quality,camera,operational_performance,positive,average,,author,,
120,,,microphone,high enough quality,microphone,operational_performance,positive,average,,author,,
121,l-13,It has a nice keyboard touch .,keyboard touch,nice,keyboard,operational_performance,positive,weak,,author,,
122,l-14,"Please do not purchase this computer , it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .",computer,performs worse,device,operational_performance,negative,strong,,author,than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed,
123,l-15,It took a few weeks for them to send it back .,,took a few weeks,service,operational_performance,negative,weak,,author,,
124,l-17,I have gone through all the troubleshooting steps and still nothing .,troubleshooting steps,,process,effectiveness,negative,strong,i,user,,
125,l-18,"Even without a SSD , it is still pretty fast .",speed,pretty fast,computer,operational_performance,positive,average,,author,even without a SSD,
126,l-19,I really liked the laptop for its sleekness and weight .,laptop,really liked,device,design,positive,strong,i,user,,
127,,,laptop,,device,weight,positive,strong,i,user,,
128,l-24,Delivery - very fast by courier .,delivery,very fast,service,operational_performance,positive,strong,,author,,
129,l-28,"This laptop is verry good , the screen is not the best but its good for the price , its a cheap gaming laptop and works with every game i trow at it : - )",laptop,verry good,laptop,general,positive,strong,,author,,
130,,,screen,not the best,display,operational_performance,negative,weak,,author,but its good for the price,
131,,,gaming laptop,works with every game i trow at it,laptop,operational_performance,positive,strong,,author,cheap,
132,l-26,"Laptop was new , in perfect condition and works like a charm .",laptop,new,product,physical_condition,positive,strong,,author,,
133,,,laptop,in perfect condition,product,physical_condition,positive,strong,,author,,
134,,,laptop,works like a charm,product,operational_performance,positive,strong,,author,,
135,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,better,battery,operational_performance,negative,strong,I,user,,
136,,,heavy computations,,computational_load,operational_performance,,,,,8 threads using 100 % of the CPU,
137,l-21,Feel really disappointed as was so happy with previous model .,,feel really disappointed,product,general,negative,strong,I,customer,,was so happy with previous model
138,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",waiting time,incredibly long time,service,operational_performance,negative,strong,we,customer,,
139,,,food,need to eat,food,general,positive,weak,I,customer,regardless of the coupon,weird
140,r-2,I come here because you leave full and with money still in your pockets .,food,full,food,quality,positive,strong,,customer,,
141,,,price,money still in your pockets,price,cost,positive,strong,,customer,,
142,r-3,I love hot pot but the service just makes things bad here .,hot pot,love,food,general,positive,strong,I,customer,,
143,,,service,makes things bad,service,operational_performance,negative,strong,I,customer,,
144,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",PhO,wanting,food,taste,positive,strong,I,customer,,
145,,,PhO,wanting,food,taste,positive,strong,every time I come,customer,,
146,r-5,This is one of my favorite brunch places .,brunch places,favorite,restaurant,general,positive,strong,i,customer,,
147,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,tasty oils and fresh bread,,food,quality,positive,strong,,author,,
148,,,,big miss,service,operational_performance,negative,strong,,author,other establishments on the North End,
149,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,atmosphere,ambience,positive,strong,,author,,
150,,,decorating,not overwhelming,decoration,ambience,positive,weak,,author,,
151,,,decorating,not trying to beat you over the head with a theme,decoration,ambience,positive,weak,,author,,
152,r-9,This will probably be the last time we will come here .,,last time,visit,general,negative,weak,,author,,
153,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",driving out the wrong way,Stop,driving,operational_performance,negative,strong,idiots,author,,
154,,,credit cards,No,payment_method,payment_options,negative,strong,,author,which is a bummer,
155,,,ATM,have,payment_method,payment_options,positive,weak,,author,,
156,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",,would n't quite recommend,restaurant,general,negative,weak,,author,for date night or a rehearsal dinner,
157,,,,acceptable,restaurant,general,positive,weak,,author,for grabbing a quick lunch or dinner on your way somewhere else,
158,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast,really enjoyed,food,taste,positive,strong,I,customer,,
159,,,ambiance,enjoyed,environment,atmosphere,positive,weak,I,customer,,
160,,,crowded,pretty crowded,location,capacity,positive,average,,customer,for a weekday,
161,,,server ladies,sweet and helpful,staff,service,positive,strong,I,customer,,
162,r-14,Great place !,,great place,location,general,positive,strong,,author,,
163,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",,easy to miss,location,accessibility,negative,weak,my advice to the owners,author,,
164,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,service,had to search for our waitress and it took about a hour before we receive our food,service,operational_performance,negative,strong,I,customer,,
165,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,,insult,action,general,negative,strong,he,person,,
166,,,,calm,self,general,positive,weak,i,author,,
167,r-20,The old place was more accommodating to singles .,old place,more accommodating,housing,social_environment,positive,weak,,author,,
168,r-21,This chicken is unbelievable .,chicken,unbelievable,food,taste,positive,strong,,author,,
169,r-23,The chicken was also overcooked and dry .,chicken,overcooked,food,preparation,negative,strong,,author,,
170,,,chicken,dry,food,preparation,negative,strong,,author,also,
171,r-27,I was reluctant to go here .,,reluctant,location,general,negative,weak,i,author,,
172,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,amazing,food,taste,positive,strong,,author,,
173,,,french fries,to die for,food,taste,positive,strong,,author,,
174,,,milkshakes,dont even get me STARTED,food,taste,positive,strong,,author,,
