,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
140,l-21,Feel really disappointed as was so happy with previous model .,,feel really disappointed,product,general,negative,strong,i,author,was so happy with previous model,
141,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",waiting time,incredibly long time,service,operational_performance,negative,strong,we,customer,,
142,,,food,need to eat,food,general,positive,weak,i,customer,regardless of the coupon,"weird , but whatever"
143,r-2,I come here because you leave full and with money still in your pockets .,food,full,food,quality,positive,strong,,author,,
144,,,price,money still in your pockets,price,cost,positive,strong,,author,,
145,r-3,I love hot pot but the service just makes things bad here .,hot pot,love,food,general,positive,strong,i,author,,
146,,,service,makes things bad,service,operational_performance,negative,strong,i,author,here,
147,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",PhO,wanting,food,taste,positive,strong,I,author,,
148,,,PhO,wanting,food,taste,positive,strong,every time I come,author,,
149,,,PhO,ordering,food,frequency,positive,weak,I,author,,
150,,,mom 's PhO cooking,,food,taste,positive,strong,,author,,
151,r-5,This is one of my favorite brunch places .,brunch places,favorite,restaurant,general,positive,strong,i,author,,
152,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,tasty oils and fresh bread,,food,quality,positive,strong,,author,,
153,,,,big miss,service,general,negative,strong,,author,other establishments on the North End,
154,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,restaurant,ambiance,positive,strong,,author,,
155,,,decorating,not overwhelming,restaurant,ambiance,positive,weak,,author,,
156,,,decorating,not trying to beat you over the head with a theme,restaurant,ambiance,positive,weak,,author,,
157,r-9,This will probably be the last time we will come here .,,last time,visit,frequency,negative,weak,we,author,,
158,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",driving out the wrong way,,driving,operational_performance,negative,strong,you,author,idiots,
159,,,credit cards,,payment_method,payment_acceptance,negative,strong,,author,,which is a bummer
160,,,ATM,,payment_method,payment_acceptance,positive,weak,,author,,
161,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",,would n't quite recommend,restaurant,general,negative,weak,,author,,
162,,,,plenty acceptable,restaurant,general,positive,weak,,author,for grabbing a quick lunch or dinner on your way somewhere else,
163,,,,,restaurant,general,,,not for,author,date night or a rehearsal dinner,
164,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast,really enjoyed,food,taste,positive,strong,I,author,,
165,,,ambiance,enjoyed,environment,atmosphere,positive,weak,I,author,,
166,,,crowded,pretty crowded,location,capacity,positive,average,,author,for a weekday,
167,,,server ladies,sweet and helpful,staff,service,positive,strong,,author,,
168,r-14,Great place !,,great place,location,general,positive,strong,,author,,
169,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",,easy to miss,location,general,negative,weak,my advice to the owners,author,,
170,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,service,had to search for our waitress and it took about a hour before we receive our food,restaurant,service,negative,strong,I,customer,,
171,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,calm,,author,personality,positive,weak,i,author,,
172,r-20,The old place was more accommodating to singles .,old place,more accommodating,housing,social_environment,positive,weak,,author,,
173,r-21,This chicken is unbelievable .,chicken,unbelievable,food,taste,positive,strong,,author,,
174,r-23,The chicken was also overcooked and dry .,chicken,overcooked,food,preparation,negative,strong,,author,,
175,,,chicken,dry,food,preparation,negative,strong,,author,,
176,r-27,I was reluctant to go here .,,reluctant,location,general,negative,weak,i,author,,
177,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,amazing,food,taste,positive,strong,,author,,
178,,,french fries,to die for,food,taste,positive,strong,,author,,
179,,,milkshakes,dont even get me started,food,taste,positive,strong,,author,,
