,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
42,h-4,"There is a grocery store a 15 min walk away , which was easy to walk from with a few groceries for breakfasts and snacks .",grocery store,,location,accessibility,positive,weak,,author,a 15 min walk away,
43,,,grocery store,,location,accessibility,positive,weak,,author,easy to walk from,with a few groceries for breakfasts and snacks
44,h-5,"The apartment is kept very clean , and nicely furnished .",clean,kept very clean,apartment,cleanliness,positive,strong,,owner,,
45,,,furnished,nicely furnished,apartment,appearance,positive,weak,,owner,,
46,h-6,Really great location close to so many restaurants .,location,really great,property,location,positive,strong,,author,close to so many restaurants,
47,h-7,"Oine was a terrific host - very responsive by text and email , and thoughtful with her preparation of the apartment , which was spotless and nicely decorated , and feels like home .",oine,terrific host,host,hospitality,positive,strong,,author,,
48,,,oine,very responsive,host,communication,positive,strong,,author,by text and email,
49,,,preparation of the apartment,spotless and nicely decorated,apartment,cleanliness,positive,strong,,author,,
50,,,preparation of the apartment,feels like home,apartment,comfort,positive,strong,,author,,
51,h-8,Excellent space in a fantastic location .,space,excellent,property,general,positive,strong,,author,,
52,,,location,fantastic,property,general,positive,strong,,author,,
53,h-9,Tiffany 's apartment space is the perfect spot if you 're staying in Boston .,tiffany 's apartment space,perfect spot,accommodation,location,positive,strong,,author,,
54,h-10,By far one of the best locations you could stay at in Boston .,location,one of the best,hotel,general,positive,strong,,author,,
55,h-11,Everything was super clean .,everything,super clean,content,general,positive,strong,,author,,
56,h-13,Entry was simple and easy .,entry,simple and easy,process,operational_performance,positive,strong,,author,,
57,h-14,Great location close to the Commons .,location,great,property,location,positive,strong,,author,close to the Commons,
58,h-16,"My hosts made me feel welcome the second I entered the home , helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning .",hosts,made me feel welcome,host,hospitality,positive,strong,my,author,the second i entered the home,
59,,,hosts,helping me carry my items upstairs,host,hospitality,positive,strong,,author,,
60,,,hosts,explaining where everything was,host,hospitality,positive,weak,,author,,
61,,,hosts,offering breakfast and coffee in the morning,host,hospitality,positive,strong,,author,,
62,h-17,This location does not have a kitchen and you must share a bathroom .,kitchen,,location,operational_performance,negative,strong,,author,,
63,,,bathroom,,location,operational_performance,negative,strong,,author,must share,
64,h-19,The hit was the rooftop which allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying .,rooftop,perfect,location,operational_performance,positive,strong,,author,,70-80 degree weather we were enjoying
65,,,360 degree views,perfect,location,operational_performance,positive,strong,,author,,70-80 degree weather we were enjoying
66,h-20,I highly recommend it !,,highly recommend,book,general,positive,strong,i,author,,
67,h-24,Excellent location for exploring Boston .,location,excellent,boston,general,positive,strong,,author,,
68,h-21,Best location in Boston .,,best,location,general,positive,strong,,author,in boston,
69,h-28,Great attention to detail and very good communication,attention to detail,great,work,quality,positive,strong,,author,,
70,,,communication,very good,interaction,quality,positive,strong,,author,,
71,c-1,I enjoy dancing with these shoes on my feet .,dancing,enjoy,activity,general,positive,weak,i,user,with these shoes on my feet,
72,c-2,Super crinoline for the price !,super crinoline,,product,price,positive,strong,,author,,
73,c-3,The transition option is nice too so you can wear them as leggings .,transition option,nice,clothing,design,positive,weak,,author,,
74,,,wear them as leggings,,clothing,functionality,positive,weak,,author,,
75,c-4,They hold up great !,,hold up great,product,general,positive,strong,,author,,
76,c-5,I have always worn LifeStride shoes but was disappointed when they were not leather and they were made in China .,LifeStride shoes,disappointed,product,material,negative,strong,I,customer,,
77,,,LifeStride shoes,,product,manufacturing_location,negative,strong,I,customer,,
78,c-7,I use them for musical theatre productions and they holdup well .,,holdup well,product,durability,positive,weak,i,user,,
79,c-8,"She said they are so comfortable , and they are perfect .",they,so comfortable,product,comfort,positive,strong,she,speaker,,
80,,,they,perfect,product,general,positive,strong,she,speaker,,
81,c-10,"They slot over the abdomen as I was putting them on very carefully this morning -could not wear them , will return .",slots,,product,operational_performance,negative,weak,,author,as I was putting them on very carefully this morning,
82,,,wearing,,product,operational_performance,negative,weak,,author,could not wear them,
83,,,product,will return,product,general,negative,strong,,author,,
84,c-11,"These are the most comfortable shoes I 've ever worn , and they 're stylish .",shoes,most comfortable,footwear,comfort,positive,strong,,author,,
85,,,shoes,stylish,footwear,appearance,positive,weak,,author,,
86,c-12,I bought 2 other pairs for other cast members !,,bought,product,general,positive,strong,I,customer,2 other pairs for other cast members,
87,c-13,Comfortable and attractive .,design,attractive,product,appearance,positive,weak,,author,,
88,,,comfort,comfortable,product,ergonomics,positive,weak,,author,,
89,c-15,Everything else about these tights is amazing .,everything else,amazing,tights,general,positive,strong,,author,,
90,c-16,These shoes are great .,shoes,great,shoes,general,positive,strong,,author,,
91,c-17,"Although the tights make the legs look beautiful , I have noticed the the seams are coming apart at the crotch .",tights,make the legs look beautiful,clothing,appearance,positive,weak,,author,,
92,,,seams,coming apart,clothing,durability,negative,weak,,author,at the crotch,
93,c-18,They are nice and exactly what I expected .,,nice,product,general,positive,weak,,author,,
94,,,,exactly what I expected,product,general,positive,weak,,author,,
95,c-19,"My husband loves his boots , excellent quality .",boots,excellent quality,product,quality,positive,strong,my husband,husband,,
96,c-20,Very small fit .,size,very small,product,physical_properties,negative,strong,,author,,
97,c-25,Follow the capezio size chart and you 're in the clear .,capezio size chart,,capezio size chart,general,positive,weak,,author,,
98,c-21,The soles are soft too .,soles,soft,shoe,physical_properties,positive,weak,,author,,
99,c-24,Order 1 size larger than needed .,order size,larger than needed,order,operational_performance,negative,average,,author,,
100,l-1,Great for Programming and for low end gaming,,great,laptop,general,positive,strong,,author,,
101,,,programming,,laptop,use_case,positive,strong,,author,,
102,,,low end gaming,,laptop,use_case,positive,strong,,author,,
103,l-2,"The combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor .",design flows,leads to,design,design_quality,negative,strong,,author,,"broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor"
104,,,broken displays,broken,display,operational_performance,negative,strong,,author,when the magsafe plug is caught inside the computer upon closing,breaking the monitor
105,l-3,Images are too dark and blurry .,images,too dark and blurry,visual_content,visual_quality,negative,strong,,author,,
106,l-5,"I got it mainly to do android app development , and let me tell you , it 's worth more than it 's price .",android app development,worth more than it 's price,device,functionality,positive,strong,i,author,,
107,l-6,I 'm a mac user and I would love to get this laptop .,,would love to get this laptop,laptop,general,positive,strong,i,author,,
108,l-7,Keyboard : it is all mushy no tactile feedback .,keyboard,it is all mushy,keyboard,operational_performance,negative,strong,,author,,
109,l-9,"For the price you can not go wrong , especially having an 8th gen Intel processor .",price,can not go wrong,product,cost,positive,strong,,author,,
110,,,8th gen Intel processor,,product,hardware,positive,weak,,author,,
111,l-10,"It 's very well made - solid construction and a comfortable , well-sized keyboard .",construction,very well made,product,build_quality,positive,strong,,author,,
112,,,keyboard,"comfortable , well-sized",keyboard,ergonomics,positive,average,,author,,
113,l-12,Camera and microphone are both high enough quality for discord/google hangouts/etc .,camera,high enough quality,camera,operational_performance,positive,average,,author,,
114,,,microphone,high enough quality,microphone,operational_performance,positive,average,,author,,
115,l-13,It has a nice keyboard touch .,keyboard touch,nice,keyboard,operational_performance,positive,weak,,author,,
116,l-14,"Please do not purchase this computer , it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .",computer,performs worse,computer,operational_performance,negative,strong,,author,than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed,
117,l-15,It took a few weeks for them to send it back .,,took a few weeks,service,operational_performance,negative,average,,author,,
118,l-17,I have gone through all the troubleshooting steps and still nothing .,troubleshooting steps,,process,effectiveness,negative,strong,i,user,,
119,l-18,"Even without a SSD , it is still pretty fast .",speed,pretty fast,computer,operational_performance,positive,average,,author,even without a SSD,
120,l-19,I really liked the laptop for its sleekness and weight .,laptop,liked,laptop,design,positive,strong,i,author,,
121,,,laptop,sleekness,laptop,design,positive,average,i,author,,
122,,,laptop,weight,laptop,design,positive,average,i,author,,
123,l-24,Delivery - very fast by courier .,delivery,very fast,service,operational_performance,positive,strong,,author,by courier,
124,l-28,"This laptop is verry good , the screen is not the best but its good for the price , its a cheap gaming laptop and works with every game i trow at it : - )",laptop,verry good,laptop,general,positive,strong,,author,,
125,,,screen,not the best,display,operational_performance,negative,weak,,author,but its good for the price,
126,,,gaming laptop,works with every game i trow at it,laptop,operational_performance,positive,strong,,author,,
127,l-26,"Laptop was new , in perfect condition and works like a charm .",laptop,new,product,physical_condition,positive,strong,,author,,
128,,,laptop,in perfect condition,product,physical_condition,positive,strong,,author,,
129,,,laptop,works like a charm,product,operational_performance,positive,strong,,author,,
130,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,better,battery,operational_performance,positive,strong,i had hoped,author,,
131,l-21,Feel really disappointed as was so happy with previous model .,,feel really disappointed,product,general,negative,strong,i,author,was so happy with previous model,
132,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",waiting time,incredibly long time,service,operational_performance,negative,strong,we,customer,,
133,,,food,need to eat,food,general,positive,weak,I,customer,regardless of the coupon,
134,r-2,I come here because you leave full and with money still in your pockets .,food,full,food,quality,positive,strong,,author,,
135,,,price,money still in your pockets,price,cost,positive,strong,,author,,
136,r-3,I love hot pot but the service just makes things bad here .,hot pot,love,food,general,positive,strong,i,author,,
137,,,service,makes things bad,restaurant,service,negative,strong,,author,here,
138,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",PhO,makes me wanting PhO,food,taste,positive,strong,I,customer,,
139,,,PhO,usually order,food,frequency,negative,weak,I,customer,,
140,,,mom's PhO cooking,great,food,taste,positive,strong,I,customer,,
141,r-5,This is one of my favorite brunch places .,brunch places,favorite,restaurant,general,positive,strong,i,author,,
142,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,tasty oils and fresh bread,,food,quality,positive,strong,,author,,
143,,,,big miss,service,general,negative,strong,,author,here,
144,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,restaurant,ambience,positive,strong,,author,,
145,,,service,,restaurant,customer_service,positive,weak,,author,,
146,,,decorating,not overwhelming,restaurant,ambience,positive,weak,,author,,
147,,,decorating,not trying to beat you over the head with a theme,restaurant,ambience,positive,weak,,author,,
148,r-9,This will probably be the last time we will come here .,,last time,visit,frequency,negative,weak,we,author,,
149,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",driving out the wrong way,stop,driving,operational_performance,negative,strong,idiots,author,,
150,,,credit cards,no,payment_method,payment_options,negative,weak,,author,which is a bummer,
151,,,ATM,have,payment_method,payment_options,positive,weak,,author,,
152,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",,not quite recommend,restaurant,general,negative,weak,,author,for date night or a rehearsal dinner,
153,,,,plenty acceptable,restaurant,general,positive,weak,,author,for grabbing a quick lunch or dinner on your way somewhere else,
154,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast,enjoyed,food,taste,positive,strong,I,customer,,
155,,,ambiance,enjoyed,restaurant,atmosphere,positive,strong,I,customer,,
156,,,crowded,pretty crowded,restaurant,capacity,positive,weak,,customer,for a weekday,
157,,,server ladies,sweet and helpful,staff,service,positive,strong,I,customer,,
158,r-14,Great place !,,great place,location,general,positive,strong,,author,,
159,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",,easy to miss,location,general,negative,weak,,author,,
160,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,service,had to search for our waitress and it took about a hour before we receive our food,restaurant,service,negative,strong,I,customer,,
161,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,adding coke to drinks,insult,drinks,operational_performance,negative,strong,he,person,,
162,,,calm,relatively calm guy,self,personal_trait,positive,weak,i,author,,
163,r-20,The old place was more accommodating to singles .,old place,more accommodating,housing,social_environment,positive,weak,,author,,
164,r-21,This chicken is unbelievable .,chicken,unbelievable,food,taste,positive,strong,,author,,
165,r-23,The chicken was also overcooked and dry .,chicken,overcooked,food,preparation,negative,strong,,chef,,
166,,,chicken,dry,food,preparation,negative,strong,,chef,,
167,r-27,I was reluctant to go here .,,reluctant,location,general,negative,weak,i,author,,
168,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,amazing,food,taste,positive,strong,,author,,
169,,,french fries,to die for,food,taste,positive,strong,,author,,
170,,,milkshakes,dont even get me started,food,taste,positive,strong,,author,,
