,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
96,c-7,I use them for musical theatre productions and they holdup well .,musical theatre productions,holdup well,product,durability,positive,average,i,author,,
97,c-8,"She said they are so comfortable , and they are perfect .",comfort,so comfortable,shoes,comfort,positive,strong,she,person,,
98,,,shoes,perfect,shoes,quality,positive,strong,she,person,,
99,c-10,"They slot over the abdomen as I was putting them on very carefully this morning -could not wear them , will return .",,could not wear them,product,usability,negative,strong,,customer,,"could not wear them, will return"
100,,,product,,product,usability,negative,strong,,customer,,"could not wear them, will return"
101,,,,will return,product,usability,negative,strong,,customer,,"could not wear them, will return"
102,c-11,"These are the most comfortable shoes I 've ever worn , and they 're stylish .",comfort,comfortable,shoes,general,positive,strong,I,author,,
103,,,style,stylish,shoes,general,positive,strong,I,author,,
104,c-12,I bought 2 other pairs for other cast members !,other pairs,bought,shoes,purchase,positive,strong,i,author,,
105,c-13,Comfortable and attractive .,comfort,comfortable,chair,physical_characteristic,positive,strong,,author,,
106,,,attractiveness,attractive,chair,physical_characteristic,positive,strong,,author,,
107,c-15,Everything else about these tights is amazing .,tights,amazing,product,general,positive,strong,,author,,
108,c-16,These shoes are great .,shoes,great,shoes,quality,positive,strong,,author,,
109,c-17,"Although the tights make the legs look beautiful , I have noticed the the seams are coming apart at the crotch .",tights,beautiful,clothing,aesthetic_appearance,positive,strong,,author,,
110,,,seams,coming apart,clothing,durability,negative,strong,,author,,
111,c-18,They are nice and exactly what I expected .,,nice,product,general,positive,weak,I,author,exactly what I expected,
112,c-19,"My husband loves his boots , excellent quality .",boots,excellent quality,product,quality,positive,strong,my husband,husband,,
113,c-20,Very small fit .,size,small,product,physical_characteristics,negative,weak,,author,,
114,c-25,Follow the capezio size chart and you 're in the clear .,capezio size chart,,product,usability,positive,strong,,author,,
115,c-21,The soles are soft too .,soles,soft,shoes,comfort,positive,weak,,author,,
116,c-24,Order 1 size larger than needed .,size,larger,clothing,fit,positive,strong,,author,,
117,l-1,Great for Programming and for low end gaming,programming,great,content,general,positive,strong,,author,,
118,,,low end gaming,great,content,general,positive,strong,,author,,
119,l-2,"The combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor .",broken displays,broken,display,operational_performance,negative,strong,,author,,"leads to broken displays when the magsafe plug is caught inside the computer upon closing, breaking the monitor"
120,,,magsafe plug,caught inside the computer upon closing,laptop,operational_performance,negative,strong,,author,,"leads to broken displays when the magsafe plug is caught inside the computer upon closing, breaking the monitor"
121,,,monitor,breaking,display,operational_performance,negative,strong,,author,,"leads to broken displays when the magsafe plug is caught inside the computer upon closing, breaking the monitor"
122,l-3,Images are too dark and blurry .,images,too dark and blurry,image,visual_quality,negative,strong,,author,,
123,l-5,"I got it mainly to do android app development , and let me tell you , it 's worth more than it 's price .",android app development,worth more than it's price,product,value,positive,strong,i,author,,
124,l-6,I 'm a mac user and I would love to get this laptop .,laptop,love,laptop,general,positive,strong,I'm a mac user,author,,
125,l-7,Keyboard : it is all mushy no tactile feedback .,tactile feedback,mushy,keyboard,operational_performance,negative,strong,,author,,
126,l-9,"For the price you can not go wrong , especially having an 8th gen Intel processor .",price,,product,value,positive,strong,,author,,
127,,,8th gen Intel processor,,processor,hardware,positive,strong,,author,,
128,l-10,"It 's very well made - solid construction and a comfortable , well-sized keyboard .",keyboard,comfortable,keyboard,usability,positive,average,,author,well-sized,
129,,,keyboard,well made,keyboard,build_quality,positive,strong,,author,solid construction,
130,,,keyboard,well-sized,keyboard,usability,positive,weak,,author,,
131,l-12,Camera and microphone are both high enough quality for discord/google hangouts/etc .,camera,high enough quality,camera,operational_performance,positive,average,,author,,
132,,,microphone,high enough quality,microphone,operational_performance,positive,average,,author,,
133,l-13,It has a nice keyboard touch .,keyboard touch,nice,keyboard,operational_performance,positive,weak,,author,,
134,l-14,"Please do not purchase this computer , it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .",computer,performs worse,computer,operational_performance,negative,strong,,author,,
135,,,computer,performs worse,computer,operational_performance,negative,strong,,author,,
136,,,computer,performs worse,computer,operational_performance,negative,strong,,author,,
137,,,computer,performs worse,computer,operational_performance,negative,strong,,author,,
138,,,computer,performs worse,computer,operational_performance,negative,strong,,author,,
139,,,computer,performs worse,computer,operational_performance,negative,strong,,author,,
140,l-15,It took a few weeks for them to send it back .,,,company,general,neutral,,,customer,,
141,l-17,I have gone through all the troubleshooting steps and still nothing .,troubleshooting steps,,process,operational_performance,negative,strong,i,author,,
142,l-18,"Even without a SSD , it is still pretty fast .",speed,pretty fast,computer,operational_performance,positive,average,,author,,
143,l-19,I really liked the laptop for its sleekness and weight .,sleekness,really liked,laptop,design,positive,strong,I,author,,
144,,,weight,really liked,laptop,portability,positive,strong,I,author,,
145,l-24,Delivery - very fast by courier .,delivery,very fast,delivery,delivery_speed,positive,strong,,author,,
146,l-28,"This laptop is verry good , the screen is not the best but its good for the price , its a cheap gaming laptop and works with every game i trow at it : - )",laptop,verry good,laptop,general,positive,strong,,author,,
147,,,screen,not the best,screen,operational_performance,negative,weak,,author,,
148,,,price,good,price,financial,positive,average,,author,,
149,,,gaming laptop,cheap,laptop,financial,positive,weak,,author,,
150,,,game,,game,operational_performance,positive,strong,,author,,
151,l-26,"Laptop was new , in perfect condition and works like a charm .",laptop,new,laptop,general,positive,strong,,author,,
152,,,laptop,perfect condition,laptop,general,positive,strong,,author,,
153,,,laptop,works like a charm,laptop,operational_performance,positive,strong,,author,,
154,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,had hoped for better,battery,operational_performance,negative,strong,i,author,,as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU )
155,l-21,Feel really disappointed as was so happy with previous model .,previous model,happy,product,general,positive,strong,,author,,
156,,,previous model,disappointed,product,general,negative,strong,,author,,
157,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",food,,meal,general,positive,strong,,author,,
158,,,waiting time,incredibly long,service,operational_performance,negative,strong,,author,,
159,r-2,I come here because you leave full and with money still in your pockets .,money,full and with money still in your pockets,wallet,financial,positive,strong,i,author,,
160,r-3,I love hot pot but the service just makes things bad here .,hot pot,love,food,taste,positive,strong,i,author,,
161,,,service,bad,service,service_quality,negative,strong,,author,,
162,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",Pho,wanting,food,taste,positive,strong,I,author,,
163,,,Pho,great,food,taste,positive,strong,my mom,author,,
164,,,Pho,wanting,food,taste,positive,strong,I,author,every time I come,
165,r-5,This is one of my favorite brunch places .,brunch places,favorite,restaurant,general,positive,strong,my,author,,
166,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,tasty oils and fresh bread,,food,quality,positive,strong,,author,,
167,,,big miss,,restaurant,operational_performance,negative,strong,,author,,
168,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,environment,aesthetic,positive,strong,,author,,nothing is too overwhelming and it doesn't seem like they're trying to beat you over the head with a theme in the decorating
169,,,food,,cuisine,general,neutral,,,author,,
170,,,drinks,,beverage,general,neutral,,,author,,
171,,,service,,service,general,neutral,,,author,,
172,,,decorating,,decoration,aesthetic,positive,average,,author,,nothing is too overwhelming and it doesn't seem like they're trying to beat you over the head with a theme in the decorating
173,r-9,This will probably be the last time we will come here .,,probably be the last time,,,negative,strong,we,speaker,,
174,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",driving out the wrong way,idiots,people,general,negative,strong,,author,,
175,,,credit cards,bummer,service,general,negative,weak,,author,,
176,,,ATM,,service,general,positive,average,,author,,
177,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",date night,n't quite recommend,event,social_event,negative,strong,I,author,,
178,,,rehearsal dinner,n't quite recommend,event,social_event,negative,strong,I,author,,
179,,,grabbing a quick lunch or dinner,plenty acceptable,meal,food_quality,positive,average,I,author,,
180,,,grabbing a quick lunch or dinner,plenty acceptable,meal,food_quality,positive,average,I,author,,
181,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast,enjoyed,food,taste,positive,strong,,author,,
182,,,ambiance,enjoyed,environment,atmosphere,positive,strong,,author,,
183,,,server ladies,sweet and helpful,staff,service,positive,strong,,author,,
184,,,crowd,crowded,establishment,operational_performance,negative,average,,author,weekday,
185,r-14,Great place !,place,great,location,general,positive,strong,,author,,
186,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",spot,,location,accessibility,neutral,,,author,,
187,,,owners,,people,general,neutral,,,author,,
188,,,E. Hastings,easy to miss,location,accessibility,negative,strong,,author,,
189,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,service,,restaurant,operational_performance,negative,strong,,author,,we had to search for our waitress and it took about a hour before we receive our food
190,,,food,,food,operational_performance,negative,strong,,author,,it took about a hour before we receive our food
191,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,coke,,drink,general,negative,strong,I'm a relatively calm guy.,author,,
192,,,author,relatively calm,author,personality,positive,average,,author,,
193,r-20,The old place was more accommodating to singles .,old place,more accommodating,hotel,service,positive,average,,author,singles,
194,r-21,This chicken is unbelievable .,chicken,unbelievable,food,taste,positive,strong,,author,,
195,r-23,The chicken was also overcooked and dry .,chicken,overcooked and dry,food,taste,negative,strong,,author,,
196,r-27,I was reluctant to go here .,,reluctant,location,general,negative,strong,i,author,,
197,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,amazing,food,taste,positive,strong,,author,,
198,,,french fries,to die for,food,taste,positive,strong,,author,,
199,,,milkshakes,dont even get me started,food,taste,positive,strong,,author,,
