,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
118,,,monitor,breaking,monitor,operational_performance,negative,strong,,author,,
119,l-3,Images are too dark and blurry .,images,too dark and blurry,images,operational_performance,negative,strong,,author,,
120,,,new policy,disaster,policy,operational_performance,negative,strong,,author,,will lead to a huge economic loss
121,,,economic loss,huge,economic loss,operational_performance,negative,strong,,author,,
122,l-5,"I got it mainly to do android app development , and let me tell you , it 's worth more than it 's price .",android app development,worth more than it's price,product,operational_performance,positive,strong,i,author,,
123,l-6,I 'm a mac user and I would love to get this laptop .,laptop,love,laptop,general,positive,strong,I'm a mac user,author,,
124,l-7,Keyboard : it is all mushy no tactile feedback .,tactile feedback,mushy,keyboard,operational_performance,negative,strong,it,author,,
125,l-9,"For the price you can not go wrong , especially having an 8th gen Intel processor .",price,not go wrong,product,value,positive,strong,,author,,
126,l-10,"It 's very well made - solid construction and a comfortable , well-sized keyboard .",keyboard,well-sized,keyboard,operational_performance,positive,strong,,author,,
127,,,keyboard,comfortable,keyboard,operational_performance,positive,strong,,author,,
128,,,construction,solid,construction,operational_performance,positive,strong,,author,,
129,l-12,Camera and microphone are both high enough quality for discord/google hangouts/etc .,camera,high enough quality,camera,operational_performance,positive,average,,author,,
130,,,microphone,high enough quality,microphone,operational_performance,positive,average,,author,,
131,l-13,It has a nice keyboard touch .,keyboard touch,nice,keyboard,operational_performance,positive,weak,,author,,
132,l-14,"Please do not purchase this computer , it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .",computer,performs worse,computer,operational_performance,negative,strong,,author,,
133,,,computer,$ 200 computer,computer,operational_performance,positive,weak,,author,,
134,,,new design of the website,not a fan,website,aesthetic appeal,negative,strong,i,author,,
135,l-15,It took a few weeks for them to send it back .,,,,,,,,,,
136,l-17,I have gone through all the troubleshooting steps and still nothing .,troubleshooting steps,,,,,,i have gone through all the troubleshooting steps,author,,still nothing
137,l-18,"Even without a SSD , it is still pretty fast .",speed,pretty fast,computer,operational_performance,positive,weak,,author,,
138,l-19,I really liked the laptop for its sleekness and weight .,sleekness,liked,laptop,design,positive,strong,I,author,,
139,,,sleekness,liked,laptop,design,positive,strong,I,author,,
140,l-24,Delivery - very fast by courier .,delivery,very fast,delivery,operational_performance,positive,strong,,author,,
141,l-28,"This laptop is verry good , the screen is not the best but its good for the price , its a cheap gaming laptop and works with every game i trow at it : - )",laptop,verry good,laptop,operational_performance,positive,strong,,author,,
142,,,screen,not the best,screen,operational_performance,negative,weak,,author,,
143,,,price,good,price,value,positive,weak,,author,,
144,,,gaming laptop,cheap,laptop,value,positive,weak,,author,,
145,,,every game,works with,laptop,operational_performance,positive,strong,,author,,
146,l-26,"Laptop was new , in perfect condition and works like a charm .",laptop,new,laptop,operational_performance,positive,strong,,author,,
147,,,condition,perfect,laptop,operational_performance,positive,strong,,author,,
148,,,laptop,works like a charm,laptop,operational_performance,positive,strong,,author,,
149,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,had hoped for better,battery,operational_performance,negative,strong,i,author,,
150,l-21,Feel really disappointed as was so happy with previous model .,previous model,was so happy,previous model,operational_performance,positive,strong,i,author,,
151,,,previous model,was so happy,previous model,operational_performance,positive,strong,i,author,,
152,,,previous model,was so happy,previous model,operational_performance,positive,strong,i,author,,
153,,,previous model,was so happy,previous model,operational_performance,positive,strong,i,author,,
154,,,previous model,was so happy,previous model,operational_performance,positive,strong,i,author,,
155,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",,weird,,,negative,weak,I,author,,
156,,,,whatever,,,neutral,weak,I,author,,
157,,,,need to eat,food,operational_performance,positive,strong,I,author,regardless of the coupon,
158,,,,incredibly long time,waiting time,operational_performance,negative,strong,we,customers,,
159,,,,get our food,food,operational_performance,positive,weak,we,customers,,
160,r-2,I come here because you leave full and with money still in your pockets .,money,,restaurant,operational_performance,positive,strong,i come here,customer,,you leave full and with money still in your pockets
161,,,money,,restaurant,operational_performance,positive,strong,i come here,customer,,you leave full and with money still in your pockets. ### Step 1
162,r-3,I love hot pot but the service just makes things bad here .,hot pot,love,food,taste,positive,strong,I,author,,
163,,,hot pot,love,food,taste,positive,strong,I,author,,
164,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",PhO,wanting,food,taste,positive,strong,I,author,,
165,,,Pho cooker,great,person,cooking_skills,positive,strong,my mom,person,,
166,r-5,This is one of my favorite brunch places .,brunch places,favorite,restaurant,general,positive,strong,my,author,,
167,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,tasty oils and fresh bread,spoil you,other establishments,operational_performance,positive,strong,,author,,
168,,,tasty oils and fresh bread,a big miss,this establishment,operational_performance,negative,strong,,author,,
169,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,atmosphere,operational_performance,positive,strong,I,author,,nothing is too overwhelming and it doesn't seem like they're trying to beat you over the head with a theme in the decorating
170,,,atmosphere,,atmosphere,operational_performance,positive,weak,,author,,nothing is too overwhelming and it doesn't seem like they're trying to beat you over the head with a theme in the decorating
171,,,atmosphere,,atmosphere,operational_performance,positive,weak,,author,,nothing is too overwhelming and it doesn't seem like they're trying to beat you over the head with a theme in the decorating
172,,,atmosphere,,atmosphere,operational_performance,positive,weak,,author,,nothing is too overwhelming and it doesn't seem like they're trying to beat you over the head with a theme in the decorating
173,r-9,This will probably be the last time we will come here .,,probably,,,,,,,,
174,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",driving out the wrong way,"Stop driving out the wrong way, idiots",driving,operational_performance,negative,strong,,author,,
175,,,credit cards,No credit cards,credit cards,operational_performance,negative,weak,,author,,
176,,,ATM,but they do have an ATM inside,ATM,operational_performance,positive,weak,,author,,
177,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",date night,wouldn't quite recommend,event,social_event,negative,weak,I,author,,
178,,,rehearsal dinner,wouldn't quite recommend,event,social_event,negative,weak,I,author,,
179,,,grabbing a quick lunch or dinner,plenty acceptable,meal,food_quality,positive,weak,I,author,,
180,,,grabbing a quick lunch or dinner on your way somewhere else,plenty acceptable,meal,food_quality,positive,weak,I,author,,
181,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast,enjoyed,food,taste,positive,strong,i,author,,
182,,,ambiance,enjoyed,environment,aesthetic appeal,positive,strong,i,author,,
183,,,crowd,crowded,crowd,operational_performance,negative,weak,,author,weekday,
184,,,server ladies,sweet and helpful,staff,service quality,positive,strong,,author,,
185,r-14,Great place !,,great,place,general,positive,strong,,author,,
186,,,,great,place,general,positive,strong,,author,,
187,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",,easy to miss,location,operational_performance,negative,weak,,author,,
188,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,food,,food,operational_performance,negative,strong,,author,,
189,,,service,,service,operational_performance,negative,strong,,author,,
190,,,food,,food,operational_performance,negative,strong,,author,,
191,,,service,,service,operational_performance,negative,strong,,author,,
192,,,food,,food,operational_performance,negative,strong,,author,,
193,,,service,,service,operational_performance,negative,strong,,author,,
194,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,coke,,drink,operational_performance,negative,strong,I'm a relatively calm guy.,author,,
195,,,author,relatively calm,author,personality,positive,average,I'm a relatively calm guy.,author,,
196,r-20,The old place was more accommodating to singles .,old place,more accommodating,location,operational_performance,positive,strong,,author,,
197,r-21,This chicken is unbelievable .,chicken,unbelievable,chicken,taste,positive,strong,this chicken,author,,
198,r-23,The chicken was also overcooked and dry .,chicken,overcooked and dry,food,taste,negative,strong,,author,,
199,r-27,I was reluctant to go here .,,reluctant,,,negative,strong,i,author,,
200,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,amazing,food,taste,positive,strong,,author,,
201,,,french fries,to die for,food,taste,positive,strong,,author,,
202,,,milkshakes,dont even get me started,food,taste,positive,strong,,author,,
