,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
114,l-26,"Laptop was new , in perfect condition and works like a charm .",laptop,new,laptop,operational_performance,positive,strong,,author,,
115,,,condition,perfect,laptop,operational_performance,positive,strong,,author,,
116,,,laptop,works like a charm,laptop,operational_performance,positive,strong,,author,,
117,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,had hoped for better,battery,operational_performance,negative,strong,i,author,,
118,,,battery life,about 2-1/2 hours,battery,operational_performance,negative,weak,,author,,
119,,,battery life,doing heavy computations ( 8 threads using 100 % of the CPU ),battery,operational_performance,negative,strong,,author,,
120,l-21,Feel really disappointed as was so happy with previous model .,previous model,,,,negative,strong,,author,,
121,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",,weird,food,general,negative,strong,,author,,
122,,,,long,time,general,negative,strong,,author,,
123,,,,need to eat,food,general,positive,strong,,author,,
124,,,,whatever,,,neutral,weak,,author,,
125,,,,eat,food,general,positive,strong,,author,,
126,,,,coupon,coupon,general,negative,weak,,author,,
127,r-2,I come here because you leave full and with money still in your pockets .,,full and with money still in your pockets,restaurant,financial_performance,positive,strong,i,customer,,
128,r-3,I love hot pot but the service just makes things bad here .,hot pot,love,food,taste,positive,strong,i,author,,
129,,,service,bad,service,operational_performance,negative,strong,,author,,
130,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",Pho,wanting Pho every time I come,food,taste,positive,strong,I,author,,
131,,,Pho,I don't think I do at all because my mom is a great Pho cooker,food,taste,negative,strong,I,author,my mom is a great Pho cooker,
132,,,Pho,,food,general,positive,weak,,author,,
133,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,tasty oils and fresh bread,,food,taste,positive,strong,,author,,
134,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,atmosphere,ambiance,positive,strong,,author,,nothing is too overwhelming and it doesn't seem like they're trying to beat you over the head with a theme in the decorating
135,,,atmosphere,,atmosphere,ambiance,positive,weak,,author,,nothing is too overwhelming and it doesn't seem like they're trying to beat you over the head with a theme in the decorating
136,,,service,,service,service_quality,positive,weak,,author,,
137,,,drinks,,drinks,food_quality,positive,weak,,author,,
138,,,theme in the decorating,,theme in the decorating,design,positive,weak,,author,,nothing is too overwhelming and it doesn't seem like they're trying to beat you over the head with a theme in the decorating
139,r-9,This will probably be the last time we will come here .,,probably,,,,,,,,
140,,,,probably,,,neutral,weak,we,we,,
141,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",driving out the wrong way,stop driving out the wrong way,driving,operational_performance,negative,strong,,author,idiots,
142,,,credit cards,,credit cards,general,negative,weak,,author,,
143,,,ATM,,ATM,general,positive,weak,,author,,
144,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",,acceptable,restaurant,general,positive,weak,,author,grabbing a quick lunch or dinner on your way somewhere else,
145,,,date night or a rehearsal dinner,,event,general,negative,weak,,author,,
146,,,grabbing a quick lunch or dinner on your way somewhere else,,activity,general,positive,weak,,author,,
147,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast,enjoyed,food,taste,positive,strong,i,author,,
148,,,ambiance,enjoyed,environment,atmosphere,positive,strong,i,author,,
149,,,server ladies,sweet and helpful,staff,service,positive,strong,i,author,,
150,,,crowd,crowded,establishment,operational_performance,negative,weak,,author,weekday,
151,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,,insult,action,social,negative,strong,,author,,
152,r-20,The old place was more accommodating to singles .,old place,more accommodating,hotel,accommodation,positive,strong,,author,singles,
153,r-27,I was reluctant to go here .,,reluctant,location,general,negative,strong,i,author,,
154,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,amazing,food,taste,positive,strong,,author,,
155,,,french fries,to die for,food,taste,positive,strong,,author,,
156,,,milkshakes,dont even get me started,food,taste,positive,strong,,author,,
