,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
140,,,condition,perfect,laptop,general,positive,strong,,author,,
141,,,works,like a charm,laptop,operational_performance,positive,strong,,author,,
142,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,,battery,operational_performance,negative,strong,i,author,,"had hoped for better battery life, as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU )"
143,l-21,Feel really disappointed as was so happy with previous model .,previous model,,product,general,negative,strong,,author,,was so happy with previous model
144,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",eating,,food,general,positive,strong,,author,,
145,,,waiting time,incredibly long,waiting time,operational_performance,negative,strong,,author,,
146,r-2,I come here because you leave full and with money still in your pockets .,,,restaurant,general,positive,strong,i,author,,
147,r-3,I love hot pot but the service just makes things bad here .,hot pot,love,food,general,positive,strong,i,author,,
148,,,service,bad,service,operational_performance,negative,strong,,author,,
149,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",PhO,,food,cuisine,positive,strong,,author,,I don't usually order PhO ( I don't think I do at all because my mom is a great Pho cooker )
150,,,Pho,wanting,food,cuisine,positive,strong,,author,,every time I come
151,r-5,This is one of my favorite brunch places .,favorite brunch place,,restaurant,general,positive,strong,,author,,
152,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,tasty oils and fresh bread,,food,general,positive,strong,,author,,
153,,,big miss,,experience,general,negative,strong,,author,,
154,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,environment,aesthetic,positive,strong,,author,,nothing is too overwhelming and it doesn't seem like they're trying to beat you over the head with a theme in the decorating
155,,,service,,staff,operational_performance,,,,author,,
156,,,drinks,,beverage,operational_performance,,,,author,,
157,,,food,,cuisine,operational_performance,,,,author,,
158,,,decorating,,interior_design,aesthetic,,,,author,,
159,r-9,This will probably be the last time we will come here .,,probably the last time,,,negative,weak,,author,,
160,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",driving out the wrong way,,traffic,safety,negative,strong,,author,idiots,
161,,,credit cards,,payment,convenience,negative,weak,,author,,
162,,,ATM,,financial_service,convenience,positive,average,,author,,
163,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",grabbing a quick lunch or dinner on your way somewhere else,,meal,general,positive,weak,,author,,
164,,,grabbing a quick lunch or dinner on your way somewhere else,,meal,general,positive,weak,,author,,
165,,,date night or a rehearsal dinner,,event,general,negative,weak,,author,,
166,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast and ambiance,enjoyed,restaurant,general,positive,strong,,author,,
167,,,crowd,crowded,restaurant,operational_performance,negative,weak,,author,weekday,
168,,,server ladies,sweet and helpful,staff,operational_performance,positive,strong,,author,,
169,r-14,Great place !,,great place,location,general,positive,strong,,author,,
170,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",advice to the owners,,business,general,neutral,weak,my,author,,
171,,,walking by on E. Hastings,easy to miss,location,operational_performance,negative,weak,,author,,
172,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,service,,restaurant,general,negative,strong,,author,,we had to search for our waitress and it took about a hour before we receive our food
173,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,coke,insult,drink,general,negative,strong,,author,,
174,,,author,calm,person,general,positive,weak,I'm a relatively calm guy,author,,
175,r-20,The old place was more accommodating to singles .,old place,more accommodating,location,general,positive,weak,,author,singles,
176,r-21,This chicken is unbelievable .,chicken,unbelievable,food,taste,positive,strong,,author,,
177,r-23,The chicken was also overcooked and dry .,chicken,,food,culinary_quality,negative,strong,,author,,
178,r-27,I was reluctant to go here .,going to the place,reluctant,location,general,negative,strong,i,author,,
179,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,amazing,food,taste,positive,strong,,author,,
180,,,french fries,to die for,food,taste,positive,strong,,author,,
181,,,milkshakes,,food,taste,positive,strong,dont even get me started,author,,
