,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
148,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,environment,aesthetic,positive,strong,,author,,nothing is too overwhelming and it doesn't seem like they're trying to beat you over the head with a theme in the decorating
149,,,service,,staff,operational_performance,,,,author,,
150,,,drinks,,beverage,operational_performance,,,,author,,
151,,,food,,cuisine,operational_performance,,,,author,,
152,,,decorating,,interior_design,aesthetic,,,,author,,
153,r-9,This will probably be the last time we will come here .,coming here,probably the last time,location,general,negative,strong,we,speaker,,
154,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",driving out the wrong way,stop,action,safety,negative,strong,,author,idiots,
155,,,credit cards,,service,convenience,negative,weak,,author,,
156,,,ATM,,service,convenience,positive,weak,,author,,
157,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",grabbing a quick lunch or dinner on your way somewhere else,,meal,general,positive,weak,,author,,
158,,,grabbing a quick lunch or dinner on your way somewhere else,,meal,general,positive,weak,,author,,
159,,,date night or a rehearsal dinner,,event,general,negative,strong,,author,,
160,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast and ambiance,enjoyed,restaurant,food_and_service,positive,strong,,author,,
161,,,crowd,crowded,restaurant,operational_performance,negative,weak,,author,weekday,
162,,,server ladies,sweet and helpful,staff,service_quality,positive,strong,,author,,
163,r-14,Great place !,,great place,location,general,positive,strong,,author,,
164,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",advice to the owners,,business,operational_performance,neutral,,my,author,,
165,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,service,,restaurant,operational_performance,negative,strong,,author,,we had to search for our waitress and it took about a hour before we receive our food
166,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,adding coke to drinks,insult,action,social_norm,negative,strong,I'm a relatively calm guy,author,,
167,r-20,The old place was more accommodating to singles .,old place,more accommodating,location,accessibility,positive,strong,,author,singles,
168,r-21,This chicken is unbelievable .,chicken,unbelievable,food,taste,positive,strong,,author,,
169,r-23,The chicken was also overcooked and dry .,chicken,,food,taste,negative,strong,,author,,
170,r-27,I was reluctant to go here .,going to the place,reluctant,location,general,negative,strong,i,author,,
171,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,amazing,food,taste,positive,strong,,author,,
172,,,french fries,to die for,food,taste,positive,strong,,author,,
173,,,milkshakes,,food,taste,positive,strong,dont even get me started,author,,
