,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
18,b-14,"There is also the issue of whether various treatments were actually extending the lifespans of those afflicted , which was also not as simple as one might think.While the above discussion of science and statistics might make this book seem dreadfully boring , this is n't the case .",issue of whether various treatments were actually extending the lifespans of those afflicted,not as simple as one might think,concept,general,neutral,average,,author,,
19,,,book,dreadfully boring,content,genre,negative,strong,,author,,
20,,,book,,content,genre,positive,strong,,author,,
21,b-15,"Here , we see that aspect of the tale really expanded upon , elevating a lackluster minor plot thread to a level of significance worthy of Midkemia 's final chapter .",aspect of the tale,really expanded upon,story,narrative,positive,strong,,author,,elevating a lackluster minor plot thread to a level of significance worthy of Midkemia's final chapter
22,b-16,"The writing in particular is disapointing : unsophisticated , almost juvenile in comparison to earlier volumes .",writing,disapointing,content,literary_quality,negative,strong,,author,"unsophisticated, almost juvenile in comparison to earlier volumes",
23,b-17,Loved the book .,,loved,book,general,positive,strong,,author,,
24,b-18,Sad tale of just how easy it is for these abused children to get lost in the welfare system .,welfare system,sad tale,system,social_services,negative,strong,,author,,
25,b-19,And then we about hit rock bottom with The Demonwar Saga .,The Demonwar Saga,,book,general,negative,strong,,author,,
26,b-20,Not that there is no humour the author has the ability to bring an ironic touch to the darkest scenes but this is not a crime novel for the faint hearted .,humour,,book,general,neutral,,,author,,
27,,,ability to bring an ironic touch,,author,general,positive,strong,,author,,
28,,,crime novel for the faint hearted,,book,general,negative,strong,,author,,
29,b-20,The 3 lady 's courage can be found to be inspirational & a lesson to us all .,courage,inspirational,behavior,general,positive,strong,,author,,
30,b-26,"For an avid Diana fan , the innocent day-to-day insight is appreciated , however , certain facts should not have been revealed .",day-to-day insight,appreciated,book,general,positive,weak,,author,,
31,,,certain facts,should not have been revealed,content,general,negative,strong,,author,,
32,b-22,"I have had this on my shelf for several years for intended reading : Had I appreciated what a compelling narrative Mukherjee sets out , and how well he tells it , I would have read it much sooner.As there are numerous , good reviews of this exceptional book , I will not pile on , except to say that this is a comprehensive and detailed treatment for the non-expert , that manages to explain the science ( and some of the politics ) with clarity , while providing a compelling and often moving narrative .",compelling narrative,,book,general,positive,strong,,author,,
33,,,comprehensive and detailed treatment,,book,general,positive,strong,,author,,
34,,,clarity,,content,operational_performance,positive,average,,author,,
35,,,compelling and often moving narrative,,book,general,positive,strong,,author,,
36,,,good reviews,,book,general,positive,weak,,author,,
37,,,exceptional book,,book,general,positive,strong,,author,,
38,h-1,The location is unbeatable and the rooftop was beyond spectacular .,location,unbeatable,location,general,positive,strong,,author,,
39,,,rooftop,beyond spectacular,location,general,positive,strong,,author,,
40,h-2,The room was very comfortable and the bathroom connected to the room was a great addition .,room,very comfortable,room,general,positive,strong,,author,,
41,,,bathroom,great addition,bathroom,general,positive,weak,,author,,
42,h-3,It 's a good place and will definitely consider to come again .,good place,,location,general,positive,strong,,author,,
43,,,coming again,,action,general,positive,strong,,author,,
44,h-4,"There is a grocery store a 15 min walk away , which was easy to walk from with a few groceries for breakfasts and snacks .",grocery store,,store,accessibility,positive,weak,,author,,
45,,,walking distance,easy,distance,accessibility,positive,weak,,author,,
46,,,groceries for breakfasts and snacks,,food,availability,positive,weak,,author,,
47,h-5,"The apartment is kept very clean , and nicely furnished .",apartment,very clean,living_space,cleanliness,positive,strong,,owner,,
48,,,apartment,nicely furnished,living_space,furnishing,positive,strong,,owner,,
49,h-6,Really great location close to so many restaurants .,location,great,location,general,positive,strong,really,author,,
50,,,restaurants,,content,general,positive,weak,,author,,
51,h-7,"Oine was a terrific host - very responsive by text and email , and thoughtful with her preparation of the apartment , which was spotless and nicely decorated , and feels like home .",host,terrific,person,general,positive,strong,oine,person,,
52,,,responsiveness,very responsive,communication,operational_performance,positive,strong,,oine,,
53,,,preparation,thoughtful,action,operational_performance,positive,strong,,oine,,
54,,,cleanliness,spotless,environment,operational_performance,positive,strong,,oine,,
55,,,decoration,nicely decorated,environment,operational_performance,positive,strong,,oine,,
56,,,feeling,feels like home,environment,operational_performance,positive,strong,,oine,,
57,h-8,Excellent space in a fantastic location .,space,excellent,location,general,positive,strong,,author,,
58,h-9,Tiffany 's apartment space is the perfect spot if you 're staying in Boston .,apartment space,perfect spot,location,general,positive,strong,,author,,
59,h-10,By far one of the best locations you could stay at in Boston .,location,one of the best,hotel,general,positive,strong,,author,,
60,h-11,Everything was super clean .,,super clean,,,positive,strong,,,,
61,h-13,Entry was simple and easy .,entry,simple and easy,process,usability,positive,weak,,author,,
62,h-14,Great location close to the Commons .,location,great,place,general,positive,strong,,author,,
63,h-16,"My hosts made me feel welcome the second I entered the home , helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning .",welcome,,home,general,positive,strong,,hosts,,
64,,,help,,action,general,positive,strong,,hosts,,
65,,,breakfast and coffee,,food,general,positive,weak,,hosts,,
66,h-17,This location does not have a kitchen and you must share a bathroom .,kitchen,,facility,general,negative,strong,,author,,
67,,,bathroom,must share,facility,general,negative,strong,,author,,
68,h-19,The hit was the rooftop which allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying .,rooftop,hit,architectural feature,design,positive,strong,,author,,
69,,,360 degree views,perfect,view,operational_performance,positive,strong,,author,,
70,,,70-80 degree weather,,weather,environmental_condition,positive,weak,,author,,
71,h-20,I highly recommend it !,,highly recommend,content,general,positive,strong,i,author,,
72,h-24,Excellent location for exploring Boston .,location,excellent,place,general,positive,strong,,author,,
73,h-21,Best location in Boston .,location,best,place,general,positive,strong,,author,,
74,h-28,Great attention to detail and very good communication,attention to detail,great,service,general,positive,strong,,author,,
75,,,communication,very good,service,general,positive,strong,,author,,
76,c-1,I enjoy dancing with these shoes on my feet .,dancing,enjoy,activity,general,positive,strong,i,author,,
77,c-2,Super crinoline for the price !,crinoline,super,product,quality,positive,strong,,author,,
78,c-3,The transition option is nice too so you can wear them as leggings .,transition option,nice,feature,operational_performance,positive,weak,,author,,
79,c-4,They hold up great !,,great,,,positive,strong,,,,
80,c-5,I have always worn LifeStride shoes but was disappointed when they were not leather and they were made in China .,life stride shoes,,product,material,negative,strong,i,author,,
81,,,life stride shoes,,product,origin,negative,strong,i,author,,
82,c-7,I use them for musical theatre productions and they holdup well .,musical theatre productions,,content,genre,positive,strong,i,author,,
83,c-8,"She said they are so comfortable , and they are perfect .",comfort,so comfortable,product,general,positive,strong,she,speaker,,
84,,,quality,perfect,product,general,positive,strong,she,speaker,,
85,c-10,"They slot over the abdomen as I was putting them on very carefully this morning -could not wear them , will return .",,could not wear them,product,general,negative,strong,,author,,
86,,,,will return,product,general,negative,strong,,author,,
87,c-11,"These are the most comfortable shoes I 've ever worn , and they 're stylish .",comfort,most comfortable shoes I've ever worn,shoes,general,positive,strong,,author,,
88,,,style,stylish,shoes,general,positive,strong,,author,,
89,c-12,I bought 2 other pairs for other cast members !,,bought,product,general,positive,strong,i,author,,
90,c-13,Comfortable and attractive .,comfort and attractiveness,comfortable and attractive,product,general,positive,strong,,author,,
91,c-15,Everything else about these tights is amazing .,tights,amazing,product,general,positive,strong,,author,,
92,c-16,These shoes are great .,shoes,great,shoes,general,positive,strong,,author,,
93,c-17,"Although the tights make the legs look beautiful , I have noticed the the seams are coming apart at the crotch .",tights,beautiful,legs,aesthetic,positive,strong,,author,,
94,,,seams,coming apart,seams,operational_performance,negative,strong,,author,,
95,c-18,They are nice and exactly what I expected .,,nice,,,positive,weak,,author,,
96,c-19,"My husband loves his boots , excellent quality .",boots,excellent quality,product,quality,positive,strong,my husband,husband,,
97,c-20,Very small fit .,size,small,product,physical_characteristics,positive,weak,,author,,
98,c-25,Follow the capezio size chart and you 're in the clear .,capezio size chart,,product,product_info,positive,strong,,author,,
99,c-21,The soles are soft too .,soles,soft,shoes,material,positive,weak,,author,,
100,c-24,Order 1 size larger than needed .,order size,,order,general,neutral,,,author,,
101,l-1,Great for Programming and for low end gaming,,great,,,positive,strong,,,,
102,l-2,"The combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor .",combination of design flows,leads to broken displays,product,design,negative,strong,,author,,breaking the monitor
103,,,magsafe plug,caught inside the computer upon closing,product,operational_performance,negative,strong,,author,,breaking the monitor
104,,,monitor,breaking,product,operational_performance,negative,strong,,author,,
105,l-3,Images are too dark and blurry .,images,too dark and blurry,content,visual_quality,negative,strong,,author,,
106,l-5,"I got it mainly to do android app development , and let me tell you , it 's worth more than it 's price .",android app development,worth more than it's price,product,value,positive,strong,i,author,,
107,l-6,I 'm a mac user and I would love to get this laptop .,laptop,love,laptop,general,positive,strong,i,author,,
108,l-7,Keyboard : it is all mushy no tactile feedback .,keyboard,mushy,keyboard,operational_performance,negative,strong,,author,,
109,l-9,"For the price you can not go wrong , especially having an 8th gen Intel processor .",price,,product,financial,positive,strong,,author,,
110,,,8th gen Intel processor,,hardware,technical,positive,strong,,author,,
111,l-10,"It 's very well made - solid construction and a comfortable , well-sized keyboard .",keyboard,well-sized,keyboard,operational_performance,positive,average,,author,,
112,,,keyboard,comfortable,keyboard,operational_performance,positive,average,,author,,
113,,,construction,solid,construction,operational_performance,positive,strong,,author,,
114,l-12,Camera and microphone are both high enough quality for discord/google hangouts/etc .,camera,high enough quality,camera,operational_performance,positive,average,,author,,
115,,,microphone,high enough quality,microphone,operational_performance,positive,average,,author,,
116,l-13,It has a nice keyboard touch .,keyboard touch,nice,keyboard,operational_performance,positive,weak,,author,,
117,l-14,"Please do not purchase this computer , it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .",computer,,product,general,negative,strong,,author,,performs worse than the $ 200 computer I used while waiting on the'replacement'computer I got when the other one crashed
118,,,computer,,product,general,negative,strong,,author,,
119,l-15,It took a few weeks for them to send it back .,,,,,,,,,,
120,l-17,I have gone through all the troubleshooting steps and still nothing .,troubleshooting steps,,process,operational_performance,negative,strong,i,author,,
121,l-18,"Even without a SSD , it is still pretty fast .",speed,pretty fast,computer,operational_performance,positive,average,,author,,
122,l-19,I really liked the laptop for its sleekness and weight .,sleekness,really liked,laptop,design,positive,strong,i,author,,
123,,,weight,really liked,laptop,operational_performance,positive,strong,i,author,,
124,l-24,Delivery - very fast by courier .,delivery,very fast,delivery_service,delivery_speed,positive,strong,,author,by courier,
125,l-28,"This laptop is verry good , the screen is not the best but its good for the price , its a cheap gaming laptop and works with every game i trow at it : - )",laptop,verry good,laptop,general,positive,strong,,author,,
126,,,screen,not the best,display,operational_performance,negative,weak,,author,,
127,,,price,good,cost,operational_performance,positive,average,,author,,
128,,,gaming laptop,good,laptop,general,positive,strong,,author,,
129,,,every game,,content,operational_performance,positive,strong,,author,,
130,l-26,"Laptop was new , in perfect condition and works like a charm .",laptop,new,laptop,general,positive,strong,,author,,
131,,,condition,perfect,laptop,general,positive,strong,,author,,
132,,,works,like a charm,laptop,operational_performance,positive,strong,,author,,
133,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,,battery,operational_performance,negative,strong,i,author,,"had hoped for better battery life, as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU )"
134,l-21,Feel really disappointed as was so happy with previous model .,previous model,happy,product,general,negative,strong,,author,,
135,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",eating,,food,general,positive,strong,,author,,
136,,,waiting time,incredibly long,waiting time,operational_performance,negative,strong,,author,,
137,r-2,I come here because you leave full and with money still in your pockets .,,full and with money still in your pockets,wallet,financial,positive,strong,i,author,,
138,r-3,I love hot pot but the service just makes things bad here .,hot pot,love,food,general,positive,strong,i,author,,
139,,,service,bad,service,operational_performance,negative,strong,,author,,
140,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",PhO,,food,cuisine,positive,strong,,author,,I don't usually order PhO ( I don't think I do at all because my mom is a great Pho cooker )
141,,,Pho,wanting,food,cuisine,positive,strong,,author,,
142,r-5,This is one of my favorite brunch places .,,favorite,restaurant,general,positive,strong,,author,,
143,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,tasty oils and fresh bread,,food,general,positive,strong,,author,,
144,,,big miss,,experience,general,negative,strong,,author,,
145,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,environment,aesthetic,positive,strong,,author,,nothing is too overwhelming and it doesn't seem like they're trying to beat you over the head with a theme in the decorating
146,,,service,,staff,operational_performance,,,,author,,
147,,,drinks,,beverage,operational_performance,,,,author,,
148,,,food,,cuisine,operational_performance,,,,author,,
149,,,theme,,concept,aesthetic,,,,author,,
150,r-9,This will probably be the last time we will come here .,,probably the last time,,,negative,strong,,author,,
151,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",driving out the wrong way,,action,general,negative,strong,,author,idiots,
152,,,credit cards,,service,general,negative,weak,,author,,
153,,,ATM,,service,general,positive,weak,,author,,
154,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",grabbing a quick lunch or dinner on your way somewhere else,,meal,general,positive,weak,,author,,
155,,,date night or a rehearsal dinner,,event,general,negative,weak,,author,,
156,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast and ambiance,really enjoyed,restaurant,general,positive,strong,,author,,
157,,,crowd,pretty crowded,restaurant,operational_performance,negative,weak,,author,weekday,
158,,,server ladies,really sweet and helpful,staff,operational_performance,positive,strong,,author,,
159,r-14,Great place !,,great place,location,general,positive,strong,,author,,
160,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",advice to the owners,,business,general,neutral,,my,author,,
161,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,service,,restaurant,general,negative,strong,,author,,we had to search for our waitress and it took about a hour before we receive our food
162,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,adding coke to drinks,insult,action,social_interaction,negative,strong,,author,,
163,,,author's calmness,relatively calm,author,personality_trait,positive,weak,I'm a relatively calm guy,author,,
164,r-20,The old place was more accommodating to singles .,old place,more accommodating,location,general,positive,strong,,author,singles,
165,r-21,This chicken is unbelievable .,chicken,unbelievable,food,taste,positive,strong,,author,,
166,r-23,The chicken was also overcooked and dry .,chicken,overcooked and dry,food,culinary_quality,negative,strong,,author,,
167,r-27,I was reluctant to go here .,,reluctant,,,negative,strong,i,author,,
168,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,amazing,food,taste,positive,strong,,author,,
169,,,french fries,to die for,food,taste,positive,strong,,author,,
170,,,milkshakes,,food,taste,positive,strong,dont even get me started,author,,
