,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
148,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",driving out the wrong way,,action,general,negative,strong,,author,idiots,
149,,,credit cards,,service,general,negative,weak,,author,,
150,,,ATM,,service,general,positive,weak,,author,,
151,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",grabbing a quick lunch or dinner on your way somewhere else,,meal,general,positive,weak,,author,,
152,,,grabbing a quick lunch or dinner on your way somewhere else,,meal,general,positive,weak,,author,,
153,,,date night or a rehearsal dinner,,event,general,negative,weak,,author,,
154,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast and ambiance,enjoyed,restaurant,dining_experience,positive,strong,,author,,
155,,,crowd,crowded,restaurant,operational_performance,negative,weak,,author,weekday,
156,,,server ladies,sweet and helpful,staff,service_quality,positive,strong,,author,,
157,,,,,,,,,,,,
158,,,,,,,,,,,,
159,r-14,Great place !,,great place,location,general,positive,strong,,author,,
160,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",,,location,general,,,,author,,
161,,,,mixed reactions,policy,general,neutral,average,,public,,
162,,,,mixed reactions,policy,general,neutral,average,,public,,
163,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,service,,restaurant,general,negative,strong,,author,,we had to search for our waitress and it took about a hour before we receive our food
164,,,service,,restaurant,general,negative,strong,,author,,we had to search for our waitress and it took about a hour before we receive our food
165,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,coke,insult,drink,general,negative,strong,I'm a relatively calm guy,author,,
166,r-20,The old place was more accommodating to singles .,old place,more accommodating,location,general,positive,weak,,author,,
167,r-21,This chicken is unbelievable .,chicken,unbelievable,food,taste,positive,strong,,author,,
168,r-23,The chicken was also overcooked and dry .,chicken,,food,culinary_quality,negative,strong,,author,,
169,r-27,I was reluctant to go here .,,reluctant,location,general,negative,weak,i,author,,
170,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,amazing,food,taste,positive,strong,,author,,
171,,,french fries,to die for,food,taste,positive,strong,,author,,
172,,,milkshakes,,food,taste,positive,strong,dont even get me started,author,,
