,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
20,b-16,"The writing in particular is disapointing : unsophisticated , almost juvenile in comparison to earlier volumes .",writing,disappointing,content,genre,negative,strong,,author,in particular,"unsophisticated , almost juvenile in comparison to earlier volumes"
21,b-17,Loved the book .,book,loved,book,general,positive,strong,,author,,
22,b-18,Sad tale of just how easy it is for these abused children to get lost in the welfare system .,,sad tale,system,operational_performance,negative,strong,,author,just how easy it is for these abused children,
23,b-19,And then we about hit rock bottom with The Demonwar Saga .,,about hit rock bottom,book,general,negative,strong,we,author,,
24,b-20,Not that there is no humour the author has the ability to bring an ironic touch to the darkest scenes but this is not a crime novel for the faint hearted .,humour,,book,genre,neutral,,,author,,
25,,,ironic touch,,book,genre,positive,weak,,author,to the darkest scenes,
26,,,crime novel,,book,genre,neutral,,,author,,not for the faint hearted
27,b-20,The 3 lady 's courage can be found to be inspirational & a lesson to us all .,courage,inspirational,3 ladies,personal_trait,positive,strong,,author,a lesson to us all,
28,b-26,"For an avid Diana fan , the innocent day-to-day insight is appreciated , however , certain facts should not have been revealed .",innocent day-to-day insight,appreciated,book,general,positive,weak,an avid Diana fan,reader,,
29,,,certain facts,should not have been revealed,book,general,negative,strong,,author,certain,
30,b-22,"I have had this on my shelf for several years for intended reading : Had I appreciated what a compelling narrative Mukherjee sets out , and how well he tells it , I would have read it much sooner.As there are numerous , good reviews of this exceptional book , I will not pile on , except to say that this is a comprehensive and detailed treatment for the non-expert , that manages to explain the science ( and some of the politics ) with clarity , while providing a compelling and often moving narrative .",,would have read it much sooner,book,general,positive,strong,i,author,"had i appreciated what a compelling narrative mukherjee sets out , and how well he tells it",
31,,,,exceptional,book,general,positive,strong,,author,,
32,,,,comprehensive and detailed treatment,book,general,positive,strong,,author,for the non-expert,
33,,,science,,content,genre,positive,weak,,author,,
34,h-1,The location is unbeatable and the rooftop was beyond spectacular .,location,unbeatable,location,location,positive,strong,,author,,
35,,,rooftop,beyond spectacular,location,location,positive,strong,,author,,
36,h-2,The room was very comfortable and the bathroom connected to the room was a great addition .,room,very comfortable,room,comfort,positive,strong,,author,,
37,,,bathroom,great addition,bathroom,operational_performance,positive,strong,,author,connected to the room,
38,h-3,It 's a good place and will definitely consider to come again .,good place,,restaurant,general,positive,weak,,author,,
39,,,come again,,restaurant,general,positive,weak,,author,definitely,
40,h-4,"There is a grocery store a 15 min walk away , which was easy to walk from with a few groceries for breakfasts and snacks .",grocery store,,service,accessibility,positive,weak,,author,a 15 min walk away,
41,,,grocery store,easy to walk from,service,accessibility,positive,weak,,author,,
42,,,grocery store,,service,inventory,positive,weak,,author,with a few groceries for breakfasts and snacks,
43,h-5,"The apartment is kept very clean , and nicely furnished .",clean,kept very clean,apartment,cleanliness,positive,strong,,author,,
44,,,furnished,nicely furnished,apartment,furnishing,positive,average,,author,,
45,h-6,Really great location close to so many restaurants .,location,really great,place,location,positive,strong,,author,close to so many restaurants,
46,h-7,"Oine was a terrific host - very responsive by text and email , and thoughtful with her preparation of the apartment , which was spotless and nicely decorated , and feels like home .",host,terrific,oine,hospitality,positive,strong,,author,,
47,,,responsiveness,very responsive,oine,hospitality,positive,strong,,author,by text and email,
48,,,preparation,thoughtful,oine,hospitality,positive,weak,,author,,
49,,,apartment,spotless and nicely decorated,apartment,operational_performance,positive,strong,,author,,
50,h-8,Excellent space in a fantastic location .,space,excellent,property,general,positive,strong,,author,,
51,,,location,fantastic,property,general,positive,strong,,author,,
52,h-9,Tiffany 's apartment space is the perfect spot if you 're staying in Boston .,apartment space,perfect spot,tiffany 's apartment,operational_performance,positive,strong,,author,if you 're staying in boston,
53,h-11,Everything was super clean .,everything,super clean,location,cleanliness,positive,strong,,author,,
54,h-13,Entry was simple and easy .,entry,simple and easy,process,operational_performance,positive,strong,,author,,
55,h-14,Great location close to the Commons .,location,great,hotel,location,positive,strong,,author,close to the Commons,
56,h-16,"My hosts made me feel welcome the second I entered the home , helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning .",,made me feel welcome,hosts,hospitality,positive,strong,,author,the second i entered the home,
57,,,helping me carry my items upstairs,,hosts,hospitality,positive,average,,author,,
58,,,explaining where everything was,,hosts,hospitality,positive,average,,author,,
59,,,offering breakfast and coffee in the morning,,hosts,hospitality,positive,average,,author,,
60,h-17,This location does not have a kitchen and you must share a bathroom .,kitchen,does not have,location,amenities,negative,strong,,author,,
61,,,bathroom,must share,location,amenities,negative,strong,,author,,
62,h-19,The hit was the rooftop which allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying .,360 degree views,perfect,location,operational_performance,positive,strong,,author,,70-80 degree weather we were enjoying
63,h-20,I highly recommend it !,,highly recommend,book,general,positive,strong,,author,,
64,h-24,Excellent location for exploring Boston .,location,excellent,boston,general,positive,strong,,author,,
65,h-21,Best location in Boston .,,best,location,general,positive,strong,,author,in boston,
66,h-28,Great attention to detail and very good communication,attention to detail,great,service,operational_performance,positive,strong,,author,,
67,,,communication,very good,service,operational_performance,positive,strong,,author,,
68,c-1,I enjoy dancing with these shoes on my feet .,dancing,enjoy,shoes,operational_performance,positive,strong,i,author,,with these shoes on my feet
69,c-2,Super crinoline for the price !,super crinoline,for the price,product,price,positive,strong,,author,,
70,c-3,The transition option is nice too so you can wear them as leggings .,transition option,nice,product,design,positive,weak,,author,,
71,,,transition option,can wear as leggings,product,functionality,positive,weak,,author,nice,
72,c-4,They hold up great !,,hold up great,product,operational_performance,positive,strong,,author,,
73,c-5,I have always worn LifeStride shoes but was disappointed when they were not leather and they were made in China .,LifeStride shoes,always wore,product,brand,positive,strong,i,author,,
74,,,LifeStride shoes,disappointed,product,material,negative,strong,i,author,,
75,,,LifeStride shoes,not leather,product,material,negative,weak,,author,,
76,,,LifeStride shoes,made in China,product,manufacturing,negative,weak,i,author,,
77,c-7,I use them for musical theatre productions and they holdup well .,them,holdup well,props,durability,positive,strong,i,author,,
78,c-8,"She said they are so comfortable , and they are perfect .",they,so comfortable,shoes,comfort,positive,strong,she,author,,
79,,,they,perfect,shoes,general,positive,strong,she,author,,
80,c-10,"They slot over the abdomen as I was putting them on very carefully this morning -could not wear them , will return .",,could not wear them,product,operational_performance,negative,strong,I,customer,,
81,c-11,"These are the most comfortable shoes I 've ever worn , and they 're stylish .",comfortable,most comfortable,shoes,comfort,positive,strong,I,author,,
82,,,stylish,they 're stylish,shoes,style,positive,weak,,author,,
83,c-12,I bought 2 other pairs for other cast members !,,bought,product,general,positive,strong,I,author,2 other pairs for other cast members,
84,c-13,Comfortable and attractive .,comfortable,,chair,comfort,positive,weak,,author,,
85,,,attractive,,chair,appearance,positive,weak,,author,,
86,c-15,Everything else about these tights is amazing .,everything else,amazing,tights,general,positive,strong,,author,,
87,c-16,These shoes are great .,shoes,great,shoes,general,positive,strong,,,,
88,c-17,"Although the tights make the legs look beautiful , I have noticed the the seams are coming apart at the crotch .",tights,make the legs look beautiful,clothing,appearance,positive,strong,,author,,
89,,,seams,coming apart,clothing,operational_performance,negative,strong,,author,at the crotch,
90,c-18,They are nice and exactly what I expected .,,nice,product,general,positive,weak,,author,,
91,,,,exactly what I expected,product,general,positive,weak,,author,,
92,c-19,"My husband loves his boots , excellent quality .",boots,excellent quality,boots,quality,positive,strong,my husband,author,,
93,c-20,Very small fit .,very small,,product,size,negative,strong,,author,,
94,c-25,Follow the capezio size chart and you 're in the clear .,,in the clear,capezio size chart,general,positive,weak,,author,,
95,c-21,The soles are soft too .,soles,soft,shoes,physical_properties,positive,weak,,author,,
96,c-24,Order 1 size larger than needed .,order size,larger than needed,product,size,negative,weak,,author,order 1,
97,l-1,Great for Programming and for low end gaming,great,,product,general,positive,strong,,author,,
98,,,programming,,product,functionality,positive,strong,,author,great,
99,,,low end gaming,,product,functionality,positive,strong,,author,great,
100,l-2,"The combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor .",broken displays,broken,display,operational_performance,negative,strong,,author,,the combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing
101,,,monitor,broken,display,operational_performance,negative,strong,,author,,breaking the monitor
102,l-3,Images are too dark and blurry .,images,too dark and blurry,display,visual_performance,negative,strong,,author,,
103,l-5,"I got it mainly to do android app development , and let me tell you , it 's worth more than it 's price .",,worth more than it 's price,product,general,positive,strong,i,author,,
104,l-6,I 'm a mac user and I would love to get this laptop .,,would love to get,laptop,general,positive,strong,i,author,,
105,l-7,Keyboard : it is all mushy no tactile feedback .,keyboard,it is all mushy,keyboard,operational_performance,negative,strong,,author,,no tactile feedback
106,l-9,"For the price you can not go wrong , especially having an 8th gen Intel processor .",price,can not go wrong,product,price,positive,strong,,author,,
107,,,8th gen Intel processor,,product,hardware,positive,weak,,author,especially,
108,l-10,"It 's very well made - solid construction and a comfortable , well-sized keyboard .",solid construction,very well made,device,build_quality,positive,strong,,author,,
109,,,keyboard,well-sized,keyboard,ergonomics,positive,weak,,author,,
110,,,keyboard,comfortable,keyboard,ergonomics,positive,weak,,author,,
111,l-12,Camera and microphone are both high enough quality for discord/google hangouts/etc .,camera,high enough quality,device,operational_performance,positive,average,,author,,for discord/google hangouts/etc
112,,,microphone,high enough quality,device,operational_performance,positive,average,,author,,for discord/google hangouts/etc
113,l-13,It has a nice keyboard touch .,keyboard touch,nice,keyboard,operational_performance,positive,weak,,author,,
114,l-14,"Please do not purchase this computer , it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .",computer,performs worse,product,operational_performance,negative,strong,please do not purchase this,author,,it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed
115,,,computer,worse,product,operational_performance,negative,strong,it,author,,it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed
116,,,computer,worse,product,operational_performance,negative,strong,it,author,,it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed
117,,,computer,worse,product,operational_performance,negative,strong,it,author,,it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed
118,l-15,It took a few weeks for them to send it back .,,took a few weeks,service,operational_performance,negative,average,them,service provider,,
119,l-17,I have gone through all the troubleshooting steps and still nothing .,,gone through all the troubleshooting steps and still nothing,troubleshooting steps,operational_performance,negative,strong,i,author,,
120,l-18,"Even without a SSD , it is still pretty fast .",,pretty fast,computer,operational_performance,positive,weak,,author,,
121,l-19,I really liked the laptop for its sleekness and weight .,sleekness,liked,laptop,design,positive,strong,i,author,,
122,,,weight,liked,laptop,operational_performance,positive,strong,i,author,,
123,l-24,Delivery - very fast by courier .,delivery,very fast,service,operational_performance,positive,strong,,author,by courier,
124,l-28,"This laptop is verry good , the screen is not the best but its good for the price , its a cheap gaming laptop and works with every game i trow at it : - )",laptop,verry good,product,general,positive,strong,,author,,
125,,,screen,not the best,display,operational_performance,negative,weak,,author,but its good for the price,
126,,,laptop,cheap gaming laptop,product,general,positive,average,,author,,
127,,,laptop,works with every game i trow at it,product,operational_performance,positive,strong,,author,,
128,l-26,"Laptop was new , in perfect condition and works like a charm .",new,,laptop,physical_condition,positive,weak,,author,,
129,,,perfect condition,,laptop,physical_condition,positive,strong,,author,,
130,,,works like a charm,works like a charm,laptop,operational_performance,positive,strong,,author,,
131,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,better,battery,operational_performance,positive,strong,i,author,had hoped for,doing heavy computations ( 8 threads using 100 % of the CPU )
132,l-21,Feel really disappointed as was so happy with previous model .,,feel really disappointed,previous model,general,negative,strong,i,author,,
133,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",,weird,food,general,negative,weak,,author,,
134,,,,incredibly long time,food,operational_performance,negative,strong,,author,,
135,r-2,I come here because you leave full and with money still in your pockets .,full,leave,food,quality,positive,strong,i,customer,,you leave full and with money still in your pockets
136,,,money,with money still in your pockets,service,cost,positive,strong,i,customer,,
137,r-3,I love hot pot but the service just makes things bad here .,hot pot,love,food,taste,positive,strong,i,author,,
138,,,service,makes things bad,service,operational_performance,negative,strong,i,author,here,
139,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",pho,wanting,food,general,positive,strong,I,author,,
140,,,pho,,food,general,,,I,author,usually,
141,,,pho,,food,general,,,my mom,author 's mom,,
142,r-5,This is one of my favorite brunch places .,brunch places,favorite,restaurant,food_quality,positive,strong,i,author,,
143,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,tasty oils and fresh bread,spoil you with,food,quality,positive,strong,,author,other establishments on the North End,
144,,,,that 's a big miss here !,service,general,negative,strong,,author,,
145,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,restaurant,ambience,positive,strong,,author,,
146,,,decorating,not overwhelming,restaurant,ambience,positive,weak,,author,,
147,,,decorating,not trying to beat you over the head with a theme,restaurant,ambience,positive,weak,,author,,
148,r-9,This will probably be the last time we will come here .,,probably be the last time,visit,general,negative,strong,we,author,,
149,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",,No credit cards,service,payment_options,negative,weak,,author,which is a bummer,
150,,,,they do have an ATM inside,service,payment_options,positive,weak,,author,,
151,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",,would n't quite recommend,restaurant,general,negative,weak,,author,for date night or a rehearsal dinner,
152,,,,plenty acceptable,restaurant,general,positive,weak,,author,for grabbing a quick lunch or dinner on your way somewhere else,
153,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast,really enjoyed,food,food_quality,positive,strong,I,author,,
154,,,ambiance,enjoyed,environment,environment,positive,weak,I,author,,
155,,,,pretty crowded,restaurant,popularity,neutral,average,,author,for a weekday,
156,,,server ladies,really sweet and helpful,service,service_quality,positive,strong,I,author,,
157,r-14,Great place !,,great place,location,general,positive,strong,,author,,
158,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",,easy to miss,location,general,negative,weak,my,author,,
159,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,service,had to search for our waitress and it took about a hour before we receive our food,restaurant,operational_performance,negative,strong,i,author,,
160,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,,insult,action,general,negative,strong,he,person,,
161,,,,calm,author,general,positive,weak,,author,,
162,r-20,The old place was more accommodating to singles .,,more accommodating,old place,general,positive,weak,,author,,
163,r-21,This chicken is unbelievable .,chicken,unbelievable,food,taste,positive,strong,,author,,
164,r-23,The chicken was also overcooked and dry .,chicken,overcooked,food,preparation,negative,strong,,author,,
165,,,chicken,dry,food,preparation,negative,strong,,author,,
166,r-27,I was reluctant to go here .,,reluctant,,general,negative,weak,i,author,,
167,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,amazing,food,taste,positive,strong,,author,,
168,,,french fries,to die for,food,taste,positive,strong,,author,,
169,,,milkshakes,dont even get me started,food,taste,positive,strong,,author,,
