,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
50,h-6,Really great location close to so many restaurants .,location,really great,place,general,positive,strong,,author,close to so many restaurants,
51,h-7,"Oine was a terrific host - very responsive by text and email , and thoughtful with her preparation of the apartment , which was spotless and nicely decorated , and feels like home .",host,terrific,oine,general,positive,strong,,author,,
52,,,responsiveness,very responsive,host,operational_performance,positive,strong,,author,by text and email,
53,,,preparation,thoughtful,host,operational_performance,positive,average,,author,,
54,,,cleanliness,spotless,apartment,operational_performance,positive,strong,,author,,
55,h-8,Excellent space in a fantastic location .,space,excellent,location,operational_performance,positive,strong,,author,,
56,,,location,fantastic,location,general,positive,strong,,author,,
57,h-9,Tiffany 's apartment space is the perfect spot if you 're staying in Boston .,apartment space,perfect spot,tiffany 's,general,positive,strong,,author,,if you 're staying in boston
58,h-10,By far one of the best locations you could stay at in Boston .,location,best,hotel,general,positive,strong,,author,one of the,
59,h-11,Everything was super clean .,everything,super clean,location,cleanliness,positive,strong,,author,,
60,h-13,Entry was simple and easy .,entry,simple and easy,process,operational_performance,positive,strong,,author,,
61,h-14,Great location close to the Commons .,location,great,property,operational_performance,positive,strong,,author,close to the Commons,
62,h-16,"My hosts made me feel welcome the second I entered the home , helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning .",,made feel welcome,hosts,hospitality,positive,strong,,author,the second i entered the home,
63,,,,helping me carry my items upstairs,hosts,hospitality,positive,strong,,author,,
64,,,,explaining where everything was,hosts,hospitality,positive,average,,author,,
65,,,breakfast and coffee,offering,food,food_quality,positive,weak,,author,in the morning,
66,h-17,This location does not have a kitchen and you must share a bathroom .,,does not have a kitchen,location,operational_performance,negative,strong,,author,,
67,,,,must share a bathroom,location,operational_performance,negative,strong,,author,,
68,h-19,The hit was the rooftop which allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying .,360 degree views,perfect,rooftop,operational_performance,positive,strong,,author,,70-80 degree weather we were enjoying
69,h-20,I highly recommend it !,,highly recommend,book,general,positive,strong,,author,,
70,h-24,Excellent location for exploring Boston .,location,excellent,city,operational_performance,positive,strong,,author,,
71,h-21,Best location in Boston .,Best,,location,general,positive,strong,,author,,
72,h-28,Great attention to detail and very good communication,attention to detail,great,service,operational_performance,positive,strong,,author,,
73,,,communication,very good,service,operational_performance,positive,strong,,author,,
74,c-1,I enjoy dancing with these shoes on my feet .,dancing,enjoy,shoes,operational_performance,positive,strong,i,author,,with these shoes on my feet
75,c-2,Super crinoline for the price !,super crinoline,great,product,price,positive,strong,,author,,
76,c-3,The transition option is nice too so you can wear them as leggings .,transition option,nice,product,design,positive,weak,,author,,
77,,,transition option,,product,functionality,positive,weak,you,user,,
78,c-4,They hold up great !,,hold up great,product,operational_performance,positive,strong,,author,,
79,c-5,I have always worn LifeStride shoes but was disappointed when they were not leather and they were made in China .,LifeStride shoes,disappointed,product,material,negative,strong,I,author,,
80,,,LifeStride shoes,,product,manufacturing_location,negative,strong,I,author,,
81,c-7,I use them for musical theatre productions and they holdup well .,,holdup well,product,operational_performance,positive,weak,i,author,,
82,c-8,"She said they are so comfortable , and they are perfect .",they,so comfortable,product,comfort,positive,strong,she,author,,
83,,,they,perfect,product,general,positive,strong,she,author,,
84,c-10,"They slot over the abdomen as I was putting them on very carefully this morning -could not wear them , will return .",,could not wear them,product,operational_performance,negative,strong,I,author,,
85,,,,will return,product,general,negative,weak,I,author,,
86,c-11,"These are the most comfortable shoes I 've ever worn , and they 're stylish .",comfortable,most comfortable,shoes,comfort,positive,strong,,author,,
87,,,stylish,,shoes,style,positive,weak,,author,,
88,c-12,I bought 2 other pairs for other cast members !,,bought,product,general,positive,strong,i,author,,
89,,,,bought,product,general,positive,strong,i,author,for other cast members,
90,c-13,Comfortable and attractive .,comfortable,comfortable,product,comfort,positive,weak,,author,,
91,,,attractive,attractive,product,appearance,positive,weak,,author,,
92,c-15,Everything else about these tights is amazing .,everything else,amazing,tights,general,positive,strong,,author,,
93,c-16,These shoes are great .,shoes,great,product,operational_performance,positive,strong,,author,,
94,c-17,"Although the tights make the legs look beautiful , I have noticed the the seams are coming apart at the crotch .",tights,make the legs look beautiful,clothing,appearance,positive,weak,although,author,,
95,,,seams,coming apart,clothing,operational_performance,negative,weak,,author,at the crotch,
96,c-18,They are nice and exactly what I expected .,,nice,product,general,positive,weak,,author,,
97,,,,exactly what I expected,product,general,positive,strong,,author,,
98,c-19,"My husband loves his boots , excellent quality .",boots,excellent quality,product,quality,positive,strong,my husband,person,,
99,c-20,Very small fit .,fit,very small,product,size,negative,strong,,author,,
100,c-25,Follow the capezio size chart and you 're in the clear .,,in the clear,capezio size chart,general,positive,weak,,author,,
101,c-21,The soles are soft too .,soles,soft,shoes,operational_performance,positive,weak,,author,,
102,c-24,Order 1 size larger than needed .,order size,larger than needed,order,operational_performance,negative,weak,,author,order 1,
103,l-1,Great for Programming and for low end gaming,great,,device,operational_performance,positive,strong,,author,,
104,,,programming,,device,functionality,positive,strong,,author,,
105,,,low end gaming,,device,functionality,positive,strong,,author,,
106,l-2,"The combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor .",design flows,broken displays,design,operational_performance,negative,strong,,author,when the magsafe plug is caught inside the computer upon closing,breaking the monitor
107,,,magsafe plug,,design,operational_performance,,,,author,,breaking the monitor
108,l-3,Images are too dark and blurry .,images,too dark and blurry,display,operational_performance,negative,strong,,author,,
109,l-5,"I got it mainly to do android app development , and let me tell you , it 's worth more than it 's price .",android app development,worth more than it 's price,software,functionality,positive,strong,i,author,,
110,l-6,I 'm a mac user and I would love to get this laptop .,,would love to get,laptop,general,positive,strong,i,author,,
111,l-7,Keyboard : it is all mushy no tactile feedback .,keyboard,it is all mushy no tactile feedback,keyboard,operational_performance,negative,strong,,author,,
112,l-9,"For the price you can not go wrong , especially having an 8th gen Intel processor .",price,can not go wrong,product,price,positive,strong,,author,,
113,,,8th gen Intel processor,,product,hardware,,,,author,especially,
114,l-10,"It 's very well made - solid construction and a comfortable , well-sized keyboard .",solid construction,very well made,device,build_quality,positive,strong,,author,,
115,,,keyboard,well-sized,keyboard,ergonomics,positive,average,,author,,
116,,,keyboard,comfortable,keyboard,ergonomics,positive,average,,author,,
117,l-12,Camera and microphone are both high enough quality for discord/google hangouts/etc .,camera,high enough quality,device,operational_performance,positive,average,,author,for discord/google hangouts/etc,
118,,,microphone,high enough quality,device,operational_performance,positive,average,,author,for discord/google hangouts/etc,
119,l-13,It has a nice keyboard touch .,keyboard touch,nice,keyboard,operational_performance,positive,weak,,author,,
120,l-14,"Please do not purchase this computer , it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .",computer,performs worse,product,operational_performance,negative,strong,please do not purchase this computer,author,,it performed worse than the $ 200 computer i used while waiting on the ' replacement ' computer i got when the other one crashed
121,,,computer,,product,general,negative,strong,it performed worse than the $ 200 computer i used while waiting on the ' replacement ' computer i got when the other one crashed,author,,
122,,,computer,,product,general,negative,strong,it,author,,it performed worse than the $ 200 computer i used while waiting on the ' replacement ' computer i got when the other one crashed
123,l-15,It took a few weeks for them to send it back .,,took a few weeks,service,operational_performance,negative,weak,them,company,,
124,l-17,I have gone through all the troubleshooting steps and still nothing .,,gone through all the troubleshooting steps and still nothing,troubleshooting steps,operational_performance,negative,strong,i,author,,
125,l-18,"Even without a SSD , it is still pretty fast .",,pretty fast,computer,operational_performance,positive,average,,author,,
126,l-19,I really liked the laptop for its sleekness and weight .,sleekness,liked,laptop,design,positive,strong,i,author,,
127,,,weight,liked,laptop,operational_performance,positive,strong,i,author,,
128,l-24,Delivery - very fast by courier .,delivery,very fast,service,operational_performance,positive,strong,,author,,by courier
129,l-28,"This laptop is verry good , the screen is not the best but its good for the price , its a cheap gaming laptop and works with every game i trow at it : - )",laptop,verry good,product,general,positive,strong,,author,,
130,,,screen,not the best,display,operational_performance,negative,weak,,author,but its good for the price,
131,,,laptop,cheap gaming laptop,product,price,positive,average,,author,,
132,,,laptop,works with every game i trow at it,product,operational_performance,positive,strong,,author,,
133,l-26,"Laptop was new , in perfect condition and works like a charm .",laptop,new,product,general,positive,weak,,author,,
134,,,in perfect condition,perfect,product,general,positive,strong,,author,,
135,,,works like a charm,works like a charm,product,operational_performance,positive,strong,,author,,
136,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,better,battery,operational_performance,positive,weak,i,author,,doing heavy computations ( 8 threads using 100 % of the CPU )
137,,,battery life,,battery,operational_performance,negative,strong,,author,about 2-1/2 hours,doing heavy computations ( 8 threads using 100 % of the CPU )
138,l-21,Feel really disappointed as was so happy with previous model .,,feel really disappointed,previous model,general,negative,strong,i,author,,
139,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",,Weird,service,general,negative,weak,We,customer,,
140,,,,incredibly long time,service,operational_performance,negative,strong,We,customer,,
141,r-2,I come here because you leave full and with money still in your pockets .,food,full,food,quality,positive,strong,i,author,,
142,,,price,money still in your pockets,price,cost,positive,strong,you,author,,
143,r-3,I love hot pot but the service just makes things bad here .,hot pot,love,food,general,positive,strong,i,author,,
144,,,service,makes things bad,service,operational_performance,negative,strong,i,author,here,
145,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",PhO,makes me wanting,food,taste,positive,strong,I,author,,
146,,,PhO,makes me wanting,food,operational_performance,positive,strong,I,author,,
147,r-5,This is one of my favorite brunch places .,brunch places,favorite,location,general,positive,strong,one of my,author,,
148,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,tasty oils and fresh bread,,food,quality,positive,strong,,author,,
149,,,,big miss,service,operational_performance,negative,strong,,author,other establishments on the North End,
150,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,restaurant,ambience,positive,strong,,author,,
151,,,decorating,,restaurant,ambience,neutral,,,author,not too overwhelming,
152,,,decorating,,restaurant,ambience,neutral,,,author,not trying to beat you over the head with a theme,
153,r-9,This will probably be the last time we will come here .,,last time,visit,general,negative,weak,we,author,,
154,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",,Stop driving out the wrong way,people,behavior,negative,strong,idiots,author,,
155,,,,bummer,service,operational_performance,negative,weak,,author,,
156,,,,,ATM,operational_performance,neutral,,,author,,
157,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",,would n't quite recommend,restaurant,general,negative,weak,,author,for date night or a rehearsal dinner,
158,,,,plenty acceptable,restaurant,general,positive,weak,,author,for grabbing a quick lunch or dinner on your way somewhere else,
159,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast,really enjoyed,food,taste,positive,strong,I,author,,
160,,,ambiance,enjoyed,environment,atmosphere,positive,weak,I,author,,
161,,,server ladies,really sweet and helpful,service,service_quality,positive,strong,I,author,,
162,,,,pretty crowded,environment,crowd,neutral,average,,author,,
163,r-14,Great place !,,great place,location,general,positive,strong,,author,,
164,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",,easy to miss,location,general,negative,weak,my advice to the owners,author,,
165,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,service,had to search for our waitress and it took about a hour before we receive our food,restaurant,operational_performance,negative,strong,i,author,,the reason why I gave 3 stars
166,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,,added a splash of coke to our drinks,drinks,general,negative,strong,he,author,,
167,,,,relatively calm,author,general,positive,weak,,,,
168,r-20,The old place was more accommodating to singles .,,more accommodating,old place,general,positive,weak,,author,,
169,r-21,This chicken is unbelievable .,chicken,unbelievable,food,taste,positive,strong,,author,,
170,r-23,The chicken was also overcooked and dry .,chicken,overcooked,food,operational_performance,negative,strong,,author,,
171,,,chicken,dry,food,operational_performance,negative,strong,,author,,
172,r-27,I was reluctant to go here .,,reluctant,restaurant,general,negative,weak,i,author,,
173,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,amazing,food,taste,positive,strong,,author,,
174,,,french fries,to die for,food,taste,positive,strong,,author,,
175,,,milkshakes,dont even get me started,food,taste,positive,strong,,author,,
