,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
54,,,preparation,thoughtful,host,general,positive,weak,,author,,
55,,,apartment,spotless and nicely decorated,apartment,general,positive,average,,author,,
56,h-8,Excellent space in a fantastic location .,space,excellent,property,general,positive,strong,,author,,
57,,,location,fantastic,property,general,positive,strong,,author,,
58,h-9,Tiffany 's apartment space is the perfect spot if you 're staying in Boston .,apartment space,perfect spot,apartment,general,positive,strong,,author,if you 're staying in boston,
59,h-11,Everything was super clean .,everything,super clean,hotel,cleanliness,positive,strong,,author,,
60,h-13,Entry was simple and easy .,entry,simple and easy,process,operational_performance,positive,average,,author,,
61,h-14,Great location close to the Commons .,location,great,property,operational_performance,positive,weak,,author,close to the Commons,
62,h-16,"My hosts made me feel welcome the second I entered the home , helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning .",hosts,made me feel welcome,host,hospitality,positive,strong,my,author,,
63,,,helping me carry my items upstairs,,host,hospitality,positive,weak,,author,,
64,,,explaining where everything was,,host,hospitality,positive,weak,,author,,
65,,,offering breakfast and coffee in the morning,,host,hospitality,positive,weak,,author,,
66,h-17,This location does not have a kitchen and you must share a bathroom .,kitchen,does not have,location,amenities,negative,strong,,author,,
67,,,bathroom,must share,location,amenities,negative,strong,,author,,
68,h-19,The hit was the rooftop which allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying .,360 degree views,perfect,rooftop,operational_performance,positive,strong,,author,which was perfect for the 70-80 degree weather we were enjoying,
69,h-20,I highly recommend it !,,highly recommend,book,general,positive,strong,i,author,,
70,h-24,Excellent location for exploring Boston .,location,excellent,hotel,location,positive,strong,,author,,
71,h-21,Best location in Boston .,location,best,boston,general,positive,strong,,author,,
72,h-28,Great attention to detail and very good communication,attention to detail,great,service,operational_performance,positive,strong,,author,,
73,,,communication,very good,service,operational_performance,positive,average,,author,,
74,c-1,I enjoy dancing with these shoes on my feet .,these shoes,enjoy,footwear,comfort,positive,weak,i,author,,
75,c-2,Super crinoline for the price !,super crinoline,,product,price,positive,strong,,author,,
76,c-3,The transition option is nice too so you can wear them as leggings .,transition option,nice,product,design,positive,weak,you,user,,
77,,,wear them as leggings,,product,functionality,positive,weak,,author,transition option,
78,c-4,They hold up great !,they,hold up great,product,operational_performance,positive,strong,,author,,
79,c-5,I have always worn LifeStride shoes but was disappointed when they were not leather and they were made in China .,LifeStride shoes,always wore,product,brand,positive,weak,I,customer,,
80,,,LifeStride shoes,not leather,product,material,negative,weak,I,customer,,
81,,,LifeStride shoes,made in China,product,manufacturing,negative,weak,I,customer,,
82,c-7,I use them for musical theatre productions and they holdup well .,them,holdup well,product,durability,positive,weak,i,author,,
83,c-8,"She said they are so comfortable , and they are perfect .",they,comfortable,shoes,comfort,positive,weak,she,author,,
84,,,they,perfect,shoes,general,positive,strong,she,author,,
85,c-10,"They slot over the abdomen as I was putting them on very carefully this morning -could not wear them , will return .",slot over the abdomen,,product,operational_performance,negative,strong,I,customer,,
86,,,wear,,product,operational_performance,negative,strong,I,customer,,
87,,,return,,product,operational_performance,negative,strong,I,customer,,
88,c-11,"These are the most comfortable shoes I 've ever worn , and they 're stylish .",shoes,most comfortable,shoes,comfort,positive,strong,I,author,,
89,,,shoes,stylish,shoes,style,positive,weak,I,author,,
90,c-12,I bought 2 other pairs for other cast members !,,bought,product,general,positive,weak,I,customer,,
91,,,,bought,product,general,positive,weak,I,customer,for other cast members,
92,c-13,Comfortable and attractive .,comfortable,,product,comfort,positive,weak,,author,,
93,,,attractive,,product,appearance,positive,weak,,author,,
94,c-15,Everything else about these tights is amazing .,everything else,amazing,tights,general,positive,strong,,author,,
95,c-16,These shoes are great .,shoes,great,product,general,positive,strong,,author,,
96,c-17,"Although the tights make the legs look beautiful , I have noticed the the seams are coming apart at the crotch .",tights,make the legs look beautiful,clothing,appearance,positive,weak,I,author,,
97,,,seams,coming apart,clothing,durability,negative,weak,I,author,at the crotch,
98,c-18,They are nice and exactly what I expected .,They,nice,product,general,positive,weak,,author,,
99,,,They,exactly what I expected,product,general,neutral,,,author,,
100,c-19,"My husband loves his boots , excellent quality .",boots,excellent quality,product,quality,positive,strong,my husband,person,,
101,c-20,Very small fit .,very small,,size,physical_properties,negative,strong,,author,,
102,c-25,Follow the capezio size chart and you 're in the clear .,capezio size chart,in the clear,product,size,positive,strong,,author,,
103,c-21,The soles are soft too .,soles,soft,shoes,physical_properties,positive,weak,,author,,
104,c-24,Order 1 size larger than needed .,order size,larger than needed,order,size,negative,weak,,author,,
105,l-1,Great for Programming and for low end gaming,Great,,laptop,general,positive,strong,,author,,
106,,,for programming,,laptop,functionality,positive,weak,,author,,
107,,,for low end gaming,,laptop,functionality,positive,weak,,author,,
108,l-2,"The combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor .",broken displays,broken,display,operational_performance,negative,strong,,author,,the combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing
109,,,breaking the monitor,breaking,monitor,operational_performance,negative,strong,,author,,the combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing
110,l-3,Images are too dark and blurry .,images,too dark,display,visual_performance,negative,strong,,author,,
111,,,images,blurry,display,visual_performance,negative,strong,,author,,
112,l-5,"I got it mainly to do android app development , and let me tell you , it 's worth more than it 's price .",android app development,worth more than it 's price,software,functionality,positive,strong,i,author,,
113,l-6,I 'm a mac user and I would love to get this laptop .,laptop,,product,general,positive,strong,i 'm a mac user,author,,
114,l-7,Keyboard : it is all mushy no tactile feedback .,keyboard,it is all mushy,keyboard,operational_performance,negative,strong,,author,,
115,,,tactile feedback,,keyboard,operational_performance,negative,strong,,author,,
116,l-9,"For the price you can not go wrong , especially having an 8th gen Intel processor .",price,can not go wrong,product,price,positive,strong,,author,,
117,,,8th gen Intel processor,,product,hardware,positive,weak,,author,,
118,l-10,"It 's very well made - solid construction and a comfortable , well-sized keyboard .",solid construction,very well made,build,operational_performance,positive,strong,,author,,
119,,,keyboard,"comfortable , well-sized",keyboard,operational_performance,positive,average,,author,,
120,l-12,Camera and microphone are both high enough quality for discord/google hangouts/etc .,camera,high enough quality,camera,operational_performance,positive,weak,,author,,for discord/google hangouts/etc
121,,,microphone,high enough quality,microphone,operational_performance,positive,weak,,author,,for discord/google hangouts/etc
122,l-13,It has a nice keyboard touch .,keyboard touch,nice,keyboard,operational_performance,positive,weak,,author,,
123,l-14,"Please do not purchase this computer , it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .",computer,performs worse,computer,operational_performance,negative,strong,please do not purchase this computer,author,,it crashed
124,,,$ 200 computer,,computer,general,positive,weak,,author,while waiting on the ' replacement ' computer,
125,l-15,It took a few weeks for them to send it back .,send it back,took a few weeks,service,operational_performance,negative,weak,them,service provider,,
126,l-17,I have gone through all the troubleshooting steps and still nothing .,troubleshooting steps,nothing,troubleshooting steps,operational_performance,negative,strong,i,user,,
127,l-18,"Even without a SSD , it is still pretty fast .",speed,pretty fast,computer,operational_performance,positive,average,,author,even without a SSD,
128,l-19,I really liked the laptop for its sleekness and weight .,laptop,really liked,laptop,design,positive,strong,i,author,,
129,,,laptop,its sleekness and weight,laptop,design,positive,average,,author,,
130,l-24,Delivery - very fast by courier .,delivery,very fast,service,operational_performance,positive,strong,,author,by courier,
131,l-28,"This laptop is verry good , the screen is not the best but its good for the price , its a cheap gaming laptop and works with every game i trow at it : - )",laptop,verry good,laptop,general,positive,strong,,author,,
132,,,screen,not the best,display,operational_performance,negative,weak,,author,but its good for the price,
133,,,gaming laptop,cheap,laptop,price,positive,weak,,author,,
134,,,every game,,game,general,,,,author,i trow at it,works with
135,l-26,"Laptop was new , in perfect condition and works like a charm .",laptop,new,product,general,positive,weak,,author,,
136,,,in perfect condition,,product,general,positive,weak,,author,,
137,,,works like a charm,,product,general,positive,strong,,author,,
138,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,better,battery,operational_performance,positive,average,i,author,,
139,,,2-1/2 hours,,battery,operational_performance,negative,strong,,author,doing heavy computations ( 8 threads using 100 % of the CPU ),
140,l-21,Feel really disappointed as was so happy with previous model .,model,was so happy with previous,product,general,positive,strong,i,author,,
141,,,model,feel really disappointed,product,general,negative,strong,i,author,,
142,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",waiting time,incredibly long time,service,operational_performance,negative,strong,we,customer,,
143,r-2,I come here because you leave full and with money still in your pockets .,food,full,food,quality,positive,weak,i,customer,,
144,,,money,money still in your pockets,price,cost,positive,weak,i,customer,,
145,r-3,I love hot pot but the service just makes things bad here .,hot pot,love,food,taste,positive,strong,i,customer,,
146,,,service,makes things bad,service,operational_performance,negative,strong,i,customer,here,
147,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",PhO,makes me wanting,food,taste,positive,strong,I,customer,,
148,,,PhO,do n't usually order,food,taste,negative,weak,I,customer,,
149,,,mom is a great Pho cooker,,food,taste,positive,strong,,customer,,
150,r-5,This is one of my favorite brunch places .,brunch places,favorite,restaurant,service,positive,strong,i,customer,,
151,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,tasty oils and fresh bread,,food,quality,positive,strong,,author,,
152,,,,that 's a big miss here,restaurant,general,negative,strong,,author,,
153,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,restaurant,ambience,positive,strong,i,author,,
154,,,decorating,not overwhelming,restaurant,ambience,positive,weak,,author,,
155,,,decorating,they 're not trying to beat you over the head with a theme,restaurant,ambience,positive,weak,,author,,
156,r-9,This will probably be the last time we will come here .,,last time,visit,general,negative,weak,we,author,,
157,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",driving out the wrong way,idiots,driving,operational_performance,negative,strong,stop,author,,
158,,,credit cards,bummer,payment_method,operational_performance,negative,weak,,author,,
159,,,ATM,,payment_method,operational_performance,neutral,,,author,inside,
160,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",,would n't quite recommend,restaurant,general,negative,weak,i,author,for date night or a rehearsal dinner,
161,,,,plenty acceptable,restaurant,general,positive,weak,,author,for grabbing a quick lunch or dinner on your way somewhere else,
162,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast,really enjoyed,food,taste,positive,strong,i,customer,,
163,,,ambiance,enjoyed,restaurant,atmosphere,positive,weak,i,customer,,
164,,,server ladies,sweet and helpful,staff,service,positive,average,,customer,,
165,,,crowded,,restaurant,popularity,neutral,,,author,for a weekday,
166,r-14,Great place !,place,great,location,general,positive,strong,,author,,
167,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",Walking by on E. Hastings,easy to miss,location,accessibility,negative,weak,my,author,,
168,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,service,had to search for our waitress and it took about a hour before we receive our food,restaurant,operational_performance,negative,strong,I,customer,,
169,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,splash of coke,insult,drink,quality,negative,strong,he,person,,
170,,,,calm,author,general,positive,weak,i,author,,
171,r-20,The old place was more accommodating to singles .,old place,more accommodating,housing,general,positive,weak,,author,,
172,,,,more accommodating to singles,housing,target_group,positive,weak,,author,,
173,r-21,This chicken is unbelievable .,chicken,unbelievable,food,taste,positive,strong,,author,,
174,r-23,The chicken was also overcooked and dry .,chicken,overcooked,food,taste,negative,strong,,author,,
175,,,chicken,dry,food,taste,negative,strong,,author,,
176,r-27,I was reluctant to go here .,,reluctant,location,general,negative,weak,i,author,,
177,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,amazing,food,taste,positive,strong,,author,,
178,,,french fries,to die for,food,taste,positive,strong,,author,,
179,,,milkshakes,dont even get me started,food,taste,positive,strong,,author,,
