,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
54,h-9,Tiffany 's apartment space is the perfect spot if you 're staying in Boston .,apartment space,perfect spot,apartment,operational_performance,positive,strong,,author,,
55,h-10,By far one of the best locations you could stay at in Boston .,,one of the best locations,location,general,positive,strong,,author,,
56,h-11,Everything was super clean .,everything,super clean,hotel,cleanliness,positive,strong,,author,,
57,h-13,Entry was simple and easy .,entry,simple and easy,process,operational_performance,positive,average,,author,,
58,h-14,Great location close to the Commons .,location,great,property,location,positive,weak,,author,close to the Commons,
59,h-16,"My hosts made me feel welcome the second I entered the home , helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning .",hosts,made me feel welcome,hosts,hospitality,positive,strong,,author,the second I entered the home,
60,,,hosts,helping me carry my items upstairs,hosts,hospitality,positive,weak,,author,,
61,,,hosts,explaining where everything was,hosts,hospitality,positive,weak,,author,,
62,,,hosts,offering breakfast and coffee in the morning,hosts,hospitality,positive,weak,,author,,
63,h-17,This location does not have a kitchen and you must share a bathroom .,kitchen,does not have,location,amenities,negative,strong,,author,,
64,,,bathroom,must share,location,amenities,negative,strong,,author,,
65,h-19,The hit was the rooftop which allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying .,360 degree views,perfect,location,operational_performance,positive,strong,,author,which was perfect for the 70-80 degree weather we were enjoying,
66,h-20,I highly recommend it !,,highly recommend,book,general,positive,strong,i,author,,
67,h-24,Excellent location for exploring Boston .,,excellent,location,general,positive,strong,,author,for exploring Boston,
68,h-21,Best location in Boston .,,Best,location,general,positive,strong,,author,,
69,h-28,Great attention to detail and very good communication,attention to detail,great,service,operational_performance,positive,strong,,author,,
70,,,communication,very good,service,operational_performance,positive,average,,author,,
71,c-1,I enjoy dancing with these shoes on my feet .,these shoes,enjoy,product,comfort,positive,average,i,user,,
72,c-2,Super crinoline for the price !,super crinoline,,product,general,positive,strong,,author,for the price,
73,c-3,The transition option is nice too so you can wear them as leggings .,transition option,nice,product,design,positive,weak,you,user,,
74,,,wear them as leggings,,product,functionality,positive,weak,,author,,
75,c-4,They hold up great !,,hold up great,product,general,positive,strong,,author,,
76,c-5,I have always worn LifeStride shoes but was disappointed when they were not leather and they were made in China .,LifeStride shoes,was disappointed,product,material,negative,strong,I,customer,,
77,,,LifeStride shoes,,product,manufacturing_location,negative,strong,I,customer,,
78,c-7,I use them for musical theatre productions and they holdup well .,,holdup well,product,durability,positive,weak,i,user,,
79,c-8,"She said they are so comfortable , and they are perfect .",they,comfortable,shoes,comfort,positive,weak,she,author,,
80,,,they,perfect,shoes,general,positive,strong,she,author,,
81,c-10,"They slot over the abdomen as I was putting them on very carefully this morning -could not wear them , will return .",,could not wear them,product,usability,negative,strong,I,user,,
82,c-11,"These are the most comfortable shoes I 've ever worn , and they 're stylish .",shoes,most comfortable,shoes,comfort,positive,strong,I,author,,
83,,,shoes,stylish,shoes,style,positive,weak,,author,,
84,c-12,I bought 2 other pairs for other cast members !,,bought,product,general,positive,weak,I,customer,2 other pairs for other cast members,
85,c-13,Comfortable and attractive .,,comfortable,product,general,positive,weak,,author,,
86,,,,attractive,product,general,positive,weak,,author,,
87,c-15,Everything else about these tights is amazing .,everything else,amazing,tights,general,positive,strong,,author,,
88,c-16,These shoes are great .,shoes,great,product,general,positive,strong,,author,,
89,c-17,"Although the tights make the legs look beautiful , I have noticed the the seams are coming apart at the crotch .",tights,make the legs look beautiful,clothing,appearance,positive,weak,I,author,,
90,,,seams,coming apart,clothing,construction,negative,weak,I,author,at the crotch,
91,c-18,They are nice and exactly what I expected .,,nice,product,general,positive,weak,,author,,
92,,,,exactly what I expected,product,general,positive,weak,,author,,
93,c-19,"My husband loves his boots , excellent quality .",excellent quality,,boots,quality,positive,strong,my husband,husband,,
94,c-20,Very small fit .,fit,very small,product,size,negative,strong,,author,,
95,c-25,Follow the capezio size chart and you 're in the clear .,,in the clear,product,general,positive,strong,,author,follow the capezio size chart,
96,c-21,The soles are soft too .,soles,soft,shoes,physical_properties,positive,weak,,author,,
97,c-24,Order 1 size larger than needed .,order,,product,size,negative,weak,,customer,1 size larger than needed,
98,l-1,Great for Programming and for low end gaming,Great,,laptop,general,positive,strong,,author,,
99,,,for programming,,laptop,functionality,positive,weak,,author,,
100,,,for low end gaming,,laptop,functionality,positive,weak,,author,,
101,l-2,"The combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor .",broken displays,broken,display,operational_performance,negative,strong,,author,,the combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing
102,,,monitor,breaking,display,operational_performance,negative,strong,,author,breaking the monitor,the combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing
103,l-3,Images are too dark and blurry .,images,too dark and blurry,image,visual_quality,negative,strong,,author,,
104,l-5,"I got it mainly to do android app development , and let me tell you , it 's worth more than it 's price .",,worth more than it 's price,product,value,positive,strong,i,author,,
105,l-6,I 'm a mac user and I would love to get this laptop .,,would love to get this laptop,laptop,general,positive,strong,i,user,,
106,l-7,Keyboard : it is all mushy no tactile feedback .,keyboard,it is all mushy,keyboard,operational_performance,negative,average,,author,,
107,,,tactile feedback,no,keyboard,operational_performance,negative,weak,,author,,
108,l-9,"For the price you can not go wrong , especially having an 8th gen Intel processor .",price,can not go wrong,product,price,positive,strong,,author,,
109,,,8th gen Intel processor,,product,hardware,positive,weak,,author,especially,
110,l-10,"It 's very well made - solid construction and a comfortable , well-sized keyboard .",construction,solid,build,operational_performance,positive,weak,,author,,
111,,,keyboard,well-sized,keyboard,operational_performance,positive,weak,,author,,
112,,,keyboard,comfortable,keyboard,operational_performance,positive,weak,,author,,
113,l-12,Camera and microphone are both high enough quality for discord/google hangouts/etc .,camera,high enough quality,camera,operational_performance,positive,average,,author,,for discord/google hangouts/etc
114,,,microphone,high enough quality,microphone,operational_performance,positive,average,,author,,for discord/google hangouts/etc
115,l-13,It has a nice keyboard touch .,keyboard touch,nice,keyboard,operational_performance,positive,weak,,author,,
116,l-14,"Please do not purchase this computer , it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .",computer,performs worse,computer,operational_performance,negative,strong,,author,,
117,,,$ 200 computer,,computer,general,positive,weak,,author,,
118,,,' replacement ' computer,,computer,general,positive,weak,,author,,
119,,,other one,,computer,general,positive,weak,,author,,
120,l-15,It took a few weeks for them to send it back .,,took a few weeks,service,operational_performance,negative,average,them,service provider,,
121,l-17,I have gone through all the troubleshooting steps and still nothing .,troubleshooting steps,nothing,troubleshooting steps,operational_performance,negative,strong,i,author,,
122,l-18,"Even without a SSD , it is still pretty fast .",speed,pretty fast,computer,operational_performance,positive,average,,author,even without a SSD,
123,l-19,I really liked the laptop for its sleekness and weight .,laptop,really liked,product,design,positive,strong,i,user,,
124,,,laptop,its sleekness,product,design,positive,weak,,user,,
125,,,laptop,its weight,product,design,positive,weak,,user,,
126,l-24,Delivery - very fast by courier .,delivery,very fast,service,operational_performance,positive,strong,,author,by courier,
127,l-28,"This laptop is verry good , the screen is not the best but its good for the price , its a cheap gaming laptop and works with every game i trow at it : - )",laptop,verry good,laptop,general,positive,strong,,author,,
128,,,screen,not the best,display,operational_performance,negative,weak,,author,but its good for the price,
129,,,gaming laptop,works with every game i trow at it,laptop,operational_performance,positive,strong,,author,cheap,
130,l-26,"Laptop was new , in perfect condition and works like a charm .",laptop,new,product,general,positive,weak,,author,,
131,,,in perfect condition,perfect,product,general,positive,weak,,author,,
132,,,works like a charm,works like a charm,product,operational_performance,positive,strong,,author,,
133,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,better,battery,operational_performance,negative,weak,i,author,,
134,,,2-1/2 hours,,battery,operational_performance,negative,strong,,author,doing heavy computations ( 8 threads using 100 % of the CPU ),
135,l-21,Feel really disappointed as was so happy with previous model .,,feel really disappointed,product,general,negative,strong,i,user,as was so happy with previous model,
136,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",waiting time,incredibly long time,service,operational_performance,negative,strong,we,customer,,
137,r-2,I come here because you leave full and with money still in your pockets .,food,full,restaurant,food_quality,positive,weak,,author,,
138,,,price,money still in your pockets,restaurant,price,positive,weak,,author,,
139,r-3,I love hot pot but the service just makes things bad here .,hot pot,love,food,taste,positive,strong,i,author,,
140,,,service,makes things bad,service,operational_performance,negative,strong,i,author,here,
141,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",PhO,makes me wanting,food,taste,positive,strong,I,customer,,
142,,,PhO,do n't usually order,food,taste,negative,weak,I,customer,,my mom is a great Pho cooker
143,r-5,This is one of my favorite brunch places .,,one of my favorite,restaurant,general,positive,strong,,author,brunch places,
144,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,tasty oils and fresh bread,spoil you with,food,quality,positive,strong,,author,,
145,,,,that 's a big miss here,service,operational_performance,negative,strong,,author,,
146,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,restaurant,ambience,positive,strong,,author,,
147,,,decorating,not overwhelming,restaurant,ambience,positive,weak,,author,,
148,,,decorating,they 're not trying to beat you over the head with a theme,restaurant,ambience,positive,weak,,author,,
149,r-9,This will probably be the last time we will come here .,,last time,visit,frequency,negative,weak,we,visitor,,
150,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",driving out the wrong way,idiots,driving,operational_performance,negative,strong,stop,author,,
151,,,credit cards,bummer,payment_method,operational_performance,negative,weak,,author,,
152,,,ATM,,payment_method,operational_performance,neutral,,,author,inside,
153,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",,would n't quite recommend,restaurant,general,negative,weak,I,author,for date night or a rehearsal dinner,
154,,,,plenty acceptable,restaurant,general,positive,weak,it,author,for grabbing a quick lunch or dinner on your way somewhere else,
155,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast,really enjoyed,food,taste,positive,strong,i,customer,,
156,,,ambiance,enjoyed,restaurant,atmosphere,positive,weak,i,customer,,
157,,,crowded,pretty crowded,restaurant,operational_performance,negative,average,,author,for a weekday,
158,,,server ladies,sweet and helpful,staff,service,positive,weak,,author,,
159,r-14,Great place !,,great place,location,general,positive,strong,,author,,
160,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",,easy to miss,location,general,negative,weak,my advice to the owners,author,,
161,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,3 stars,gave,rating,general,negative,average,I,customer,,we had to search for our waitress and it took about a hour before we receive our food
162,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,splash of coke,insult,drink,general,negative,strong,he,person,,
163,,,,calm,author,general,positive,weak,,author,,
164,r-20,The old place was more accommodating to singles .,old place,more accommodating,housing,general,positive,weak,,author,,
165,r-21,This chicken is unbelievable .,chicken,unbelievable,food,taste,positive,strong,,author,,
166,r-23,The chicken was also overcooked and dry .,chicken,overcooked,food,taste,negative,strong,,author,,
167,,,chicken,dry,food,taste,negative,strong,,author,,
168,r-27,I was reluctant to go here .,,reluctant,location,general,negative,weak,i,author,,
169,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,amazing,food,taste,positive,strong,,author,,
170,,,french fries,to die for,food,taste,positive,strong,,author,,
171,,,milkshakes,dont even get me started,food,taste,positive,strong,,author,,
