,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
19,,,book,dreadfully boring,book,general,negative,strong,,author,,
20,,,book,n't the case,book,general,positive,weak,,author,,
21,b-15,"Here , we see that aspect of the tale really expanded upon , elevating a lackluster minor plot thread to a level of significance worthy of Midkemia 's final chapter .",aspect of the tale,really expanded upon,story,plot,positive,strong,,author,,elevating a lackluster minor plot thread to a level of significance worthy of Midkemia's final chapter
22,,,lackluster minor plot thread,elevating,story,plot,positive,strong,,author,,elevating a lackluster minor plot thread to a level of significance worthy of Midkemia's final chapter
23,,,Midkemia's final chapter,worthy,story,plot,positive,strong,,author,,elevating a lackluster minor plot thread to a level of significance worthy of Midkemia's final chapter
24,b-16,"The writing in particular is disapointing : unsophisticated , almost juvenile in comparison to earlier volumes .",writing,disapointing,content,style,negative,strong,,author,,"unsophisticated, almost juvenile in comparison to earlier volumes"
25,,,writing,unsophisticated,content,style,negative,strong,,author,,
26,,,writing,almost juvenile,content,style,negative,strong,,author,,
27,,,writing,almost juvenile in comparison to earlier volumes,content,style,negative,strong,,author,,
28,,,writing,disapointing,content,style,negative,strong,,author,,"unsophisticated, almost juvenile in comparison to earlier volumes"
29,b-17,Loved the book .,book,loved,book,general,positive,strong,,author,,
30,b-18,Sad tale of just how easy it is for these abused children to get lost in the welfare system .,welfare system,sad tale,system,general,negative,strong,,author,,just how easy it is for these abused children to get lost in the welfare system
31,b-19,And then we about hit rock bottom with The Demonwar Saga .,The Demonwar Saga,hit rock bottom,The Demonwar Saga,general,negative,strong,,author,,
32,b-20,Not that there is no humour the author has the ability to bring an ironic touch to the darkest scenes but this is not a crime novel for the faint hearted .,humour,ironic touch,book,genre,positive,weak,,author,,the author has the ability to bring an ironic touch to the darkest scenes
33,,,crime novel,not for the faint hearted,book,genre,negative,strong,,author,,
34,b-20,The 3 lady 's courage can be found to be inspirational & a lesson to us all .,3 lady's courage,inspirational,,,positive,strong,,author,,a lesson to us all
35,b-26,"For an avid Diana fan , the innocent day-to-day insight is appreciated , however , certain facts should not have been revealed .",innocent day-to-day insight,appreciated,content,general,positive,average,,author,for an avid Diana fan,
36,,,certain facts,should not have been revealed,content,general,negative,strong,,author,,
37,b-22,"I have had this on my shelf for several years for intended reading : Had I appreciated what a compelling narrative Mukherjee sets out , and how well he tells it , I would have read it much sooner.As there are numerous , good reviews of this exceptional book , I will not pile on , except to say that this is a comprehensive and detailed treatment for the non-expert , that manages to explain the science ( and some of the politics ) with clarity , while providing a compelling and often moving narrative .",narrative,compelling,book,content,positive,strong,,author,,
38,,,book,exceptional,book,general,positive,strong,,author,"numerous, good reviews",
39,,,treatment,comprehensive and detailed,book,content,positive,strong,,author,for the non-expert,"manages to explain the science ( and some of the politics ) with clarity, while providing a compelling and often moving narrative"
40,,,narrative,compelling and often moving,book,content,positive,strong,,author,,
41,,,science,,book,content,positive,,,author,,"manages to explain the science ( and some of the politics ) with clarity, while providing a compelling and often moving narrative"
42,h-1,The location is unbeatable and the rooftop was beyond spectacular .,location,unbeatable,location,general,positive,strong,,author,,
43,,,rooftop,beyond spectacular,rooftop,general,positive,strong,,author,,
44,h-2,The room was very comfortable and the bathroom connected to the room was a great addition .,room,very comfortable,room,comfort,positive,strong,,author,,
45,,,bathroom,great addition,bathroom,amenities,positive,strong,,author,connected to the room,
46,h-3,It 's a good place and will definitely consider to come again .,,good place,location,general,positive,average,,author,,
47,,,,will definitely consider to come again,location,general,positive,strong,,author,,
48,h-4,"There is a grocery store a 15 min walk away , which was easy to walk from with a few groceries for breakfasts and snacks .",grocery store,,store,general,positive,weak,,author,,
49,,,walk,easy,location,accessibility,positive,weak,,author,,
50,,,groceries,,product,general,positive,weak,,author,,
51,,,breakfasts and snacks,,product,general,positive,weak,,author,,
52,h-5,"The apartment is kept very clean , and nicely furnished .",cleanliness,very clean,apartment,cleanliness,positive,strong,,author,,
53,,,furnishing,nicely furnished,apartment,furnishing,positive,average,,author,,
54,h-6,Really great location close to so many restaurants .,location,really great,location,general,positive,strong,,author,close to so many restaurants,
55,h-7,"Oine was a terrific host - very responsive by text and email , and thoughtful with her preparation of the apartment , which was spotless and nicely decorated , and feels like home .",oine,terrific,host,general,positive,strong,,author,,"very responsive by text and email, and thoughtful with her preparation of the apartment, which was spotless and nicely decorated, and feels like home"
56,,,oine,very responsive,host,communication,positive,strong,,author,,by text and email
57,,,oine,thoughtful,host,preparation,positive,strong,,author,,"with her preparation of the apartment, which was spotless and nicely decorated, and feels like home"
58,,,apartment,spotless,apartment,cleanliness,positive,strong,,author,,
59,,,apartment,nicely decorated,apartment,decoration,positive,strong,,author,,
60,h-8,Excellent space in a fantastic location .,space,excellent,,general,positive,strong,,author,,
61,,,location,fantastic,,general,positive,strong,,author,,
62,h-9,Tiffany 's apartment space is the perfect spot if you 're staying in Boston .,tiffany's apartment space,perfect spot,accommodation,general,positive,strong,,author,if you're staying in boston,
63,h-10,By far one of the best locations you could stay at in Boston .,location,one of the best,hotel,general,positive,strong,,author,,
64,h-11,Everything was super clean .,cleanliness,super clean,,general,positive,strong,,author,,
65,h-13,Entry was simple and easy .,entry,simple and easy,process,operational_performance,positive,average,,author,,
66,h-14,Great location close to the Commons .,location,great,location,general,positive,strong,,author,close to the Commons,
67,h-16,"My hosts made me feel welcome the second I entered the home , helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning .",hosts,made me feel welcome,hosts,general,positive,strong,,author,,"helping me carry my items upstairs, explaining where everything was and offering me breakfast and coffee in the morning"
68,,,helping me carry my items upstairs,,hosts,general,positive,strong,,author,,
69,,,explaining where everything was,,hosts,general,positive,strong,,author,,
70,,,offering me breakfast and coffee in the morning,,hosts,general,positive,strong,,author,,
71,h-17,This location does not have a kitchen and you must share a bathroom .,location,does not have a kitchen,accommodation,amenities,negative,strong,,author,,does not have a kitchen
72,,,bathroom,must share,accommodation,amenities,negative,strong,,author,,must share a bathroom
73,h-19,The hit was the rooftop which allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying .,rooftop,perfect,rooftop,general,positive,strong,,author,,allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying
74,,,70-80 degree weather,enjoying,weather,general,positive,average,,author,,
75,h-20,I highly recommend it !,,highly recommend,,general,positive,strong,,author,,
76,h-24,Excellent location for exploring Boston .,location,excellent,boston,general,positive,strong,,author,,
77,h-21,Best location in Boston .,location,best,boston,general,positive,strong,,author,,
78,h-28,Great attention to detail and very good communication,attention to detail,great,,general,positive,strong,,,,
79,,,communication,very good,,general,positive,strong,,,,
80,c-1,I enjoy dancing with these shoes on my feet .,dancing with these shoes,enjoy,shoes,general,positive,average,i,author,,
81,c-2,Super crinoline for the price !,price,super,product,economic,positive,strong,,author,,
82,c-3,The transition option is nice too so you can wear them as leggings .,transition option,nice,product,feature,positive,weak,,author,,
83,,,wear them as leggings,,product,functionality,positive,weak,,author,,
84,c-4,They hold up great !,,hold up great,,general,positive,strong,,,,
85,c-5,I have always worn LifeStride shoes but was disappointed when they were not leather and they were made in China .,lifestride shoes,disappointed,product,general,negative,strong,i,author,,they were not leather and they were made in china
86,,,lifestride shoes,,product,general,positive,average,i,author,,
87,,,leather,,material,material,positive,average,,author,,
88,,,made in china,,country_of_origin,country_of_origin,negative,average,,author,,
89,c-7,I use them for musical theatre productions and they holdup well .,them,hold up well,product,durability,positive,strong,i,author,for musical theatre productions,
90,c-8,"She said they are so comfortable , and they are perfect .",comfort,so comfortable,,comfort,positive,strong,they,,,
91,,,,perfect,,general,positive,strong,they,,,
92,c-10,"They slot over the abdomen as I was putting them on very carefully this morning -could not wear them , will return .",They slot over the abdomen,could not wear them,product,fit,negative,strong,,author,,They slot over the abdomen as I was putting them on very carefully this morning
93,,,will return,,product,general,negative,strong,,author,,
94,c-11,"These are the most comfortable shoes I 've ever worn , and they 're stylish .",comfort,most comfortable,shoes,comfort,positive,strong,i,author,,
95,,,style,stylish,shoes,style,positive,average,,author,,
96,c-12,I bought 2 other pairs for other cast members !,,,,,,,,,,
97,c-13,Comfortable and attractive .,comfort,comfortable,,general,positive,average,,,,
98,,,attractiveness,attractive,,general,positive,average,,,,
99,c-15,Everything else about these tights is amazing .,everything else,amazing,tights,general,positive,strong,,author,,
100,c-16,These shoes are great .,shoes,great,shoes,general,positive,strong,,author,,
101,c-17,"Although the tights make the legs look beautiful , I have noticed the the seams are coming apart at the crotch .",tights,beautiful,product,appearance,positive,strong,,author,,
102,,,seams,coming apart,product,durability,negative,strong,,author,,
103,c-18,They are nice and exactly what I expected .,,nice,product,general,positive,weak,,author,exactly what I expected,
104,,,,exactly what I expected,product,general,positive,weak,,author,,
105,c-19,"My husband loves his boots , excellent quality .",boots,excellent quality,product,general,positive,strong,my husband,husband,,
106,c-20,Very small fit .,fit,very small,,size,negative,strong,,,,
107,c-25,Follow the capezio size chart and you 're in the clear .,capezio size chart,in the clear,product,general,positive,strong,,author,,
108,c-21,The soles are soft too .,soles,soft,shoe,physical_characteristics,positive,weak,,author,too,
109,c-24,Order 1 size larger than needed .,size,larger than needed,order,size,negative,weak,,author,,
110,l-1,Great for Programming and for low end gaming,programming,great,,general,positive,strong,,author,,
111,,,low end gaming,great,,general,positive,strong,,author,,
112,l-2,"The combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor .",design flows,leads to broken displays,design,functionality,negative,strong,,author,,"when the magsafe plug is caught inside the computer upon closing, breaking the monitor"
113,,,magsafe plug,breaking,hardware,functionality,negative,strong,,author,,"when the magsafe plug is caught inside the computer upon closing, breaking the monitor"
114,,,monitor,breaking,hardware,functionality,negative,strong,,author,,"when the magsafe plug is caught inside the computer upon closing, breaking the monitor"
115,l-3,Images are too dark and blurry .,images,too dark and blurry,image,visual_quality,negative,strong,,author,,
116,l-5,"I got it mainly to do android app development , and let me tell you , it 's worth more than it 's price .",android app development,worth more than it's price,product,general,positive,strong,i,author,,
117,l-6,I 'm a mac user and I would love to get this laptop .,laptop,love to get,laptop,general,positive,strong,i,author,,
118,,,mac user,,user,user_type,,,i,author,,
119,l-7,Keyboard : it is all mushy no tactile feedback .,keyboard,mushy,keyboard,operational_performance,negative,strong,,author,,no tactile feedback
120,,,keyboard,no tactile feedback,keyboard,operational_performance,negative,strong,,author,,
121,l-9,"For the price you can not go wrong , especially having an 8th gen Intel processor .",price,can not go wrong,product,economic,positive,strong,,author,,especially having an 8th gen Intel processor
122,,,8th gen Intel processor,,hardware,technical_specifications,positive,strong,,author,,
123,l-10,"It 's very well made - solid construction and a comfortable , well-sized keyboard .",construction,very well made,laptop,build_quality,positive,strong,,author,,solid construction
124,,,keyboard,"comfortable, well-sized",keyboard,operational_performance,positive,average,,author,,
125,l-12,Camera and microphone are both high enough quality for discord/google hangouts/etc .,camera,high enough quality,camera,quality,positive,average,,author,for discord/google hangouts/etc,
126,,,microphone,high enough quality,microphone,quality,positive,average,,author,for discord/google hangouts/etc,
127,l-13,It has a nice keyboard touch .,keyboard touch,nice,keyboard,operational_performance,positive,weak,,author,,
128,l-14,"Please do not purchase this computer , it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .",computer,performs worse,computer,performance,negative,strong,,author,,performs worse than the $ 200 computer I used while waiting on the'replacement'computer I got when the other one crashed
129,,,computer,crashed,computer,reliability,negative,strong,,author,,
130,,,computer,,computer,general,positive,weak,,author,,
131,,,computer,,computer,price,positive,weak,,author,,
132,,,computer,,computer,general,positive,weak,,author,,
133,l-15,It took a few weeks for them to send it back .,,,,,,,,,,
134,l-17,I have gone through all the troubleshooting steps and still nothing .,troubleshooting steps,nothing,troubleshooting,general,negative,strong,i,author,,gone through all the troubleshooting steps
135,l-18,"Even without a SSD , it is still pretty fast .",speed,pretty fast,device,operational_performance,positive,average,,author,even without a SSD,
136,l-19,I really liked the laptop for its sleekness and weight .,sleekness,really liked,laptop,design,positive,strong,i,author,,sleekness
137,,,weight,really liked,laptop,design,positive,strong,i,author,,weight
138,l-24,Delivery - very fast by courier .,delivery,very fast,delivery,delivery,positive,strong,,author,by courier,
139,l-28,"This laptop is verry good , the screen is not the best but its good for the price , its a cheap gaming laptop and works with every game i trow at it : - )",laptop,verry good,laptop,general,positive,strong,,author,,
140,,,screen,not the best,display,operational_performance,negative,weak,,author,but its good for the price,
141,,,laptop,cheap,laptop,price,positive,strong,,author,,
142,,,laptop,works with every game i trow at it,laptop,operational_performance,positive,strong,,author,,
143,l-26,"Laptop was new , in perfect condition and works like a charm .",laptop,new,product,general,positive,strong,,author,,
144,,,condition,perfect,product,general,positive,strong,,author,,
145,,,works,like a charm,product,operational_performance,positive,strong,,author,,
146,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,had hoped for better,battery,battery,negative,strong,i,author,,it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU )
147,l-21,Feel really disappointed as was so happy with previous model .,,really disappointed,product,general,negative,strong,,author,was so happy with previous model,
148,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",,weird,,,negative,weak,,author,,
149,,,,incredibly long time,waiting_time,operational_performance,negative,strong,,author,,
150,r-2,I come here because you leave full and with money still in your pockets .,,full and with money still in your pockets,restaurant,general,positive,strong,,author,,
151,,,,leave,restaurant,general,positive,strong,,author,,
152,r-3,I love hot pot but the service just makes things bad here .,hot pot,love,food,general,positive,strong,i,author,,
153,,,service,makes things bad,service,general,negative,strong,,author,,
154,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",PhO,great,food,general,positive,strong,,author,,
155,,,PhO,wanting,food,general,positive,strong,,author,,
156,,,PhO cooker,great,mom,general,positive,strong,,author,,
157,,,PhO,wanting,food,general,positive,strong,,author,,
158,,,PhO,wanting,food,general,positive,strong,,author,,
159,,,PhO,wanting,food,general,positive,strong,,author,,
160,r-5,This is one of my favorite brunch places .,brunch,favorite,restaurant,general,positive,strong,,author,,
161,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,oils,tasty,food,taste,positive,average,,author,,
162,,,bread,fresh,food,freshness,positive,average,,author,,
163,,,,big miss,food,general,negative,strong,,author,,
164,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,ambiance,ambiance,positive,strong,,author,,nothing is too overwhelming and it doesn't seem like they're trying to beat you over the head with a theme in the decorating
165,,,drinks,,beverages,food_and_drinks,,,,author,,
166,,,service,,service,service,,,,author,,
167,,,food,,food,food_and_drinks,,,,author,,
168,,,decorating,,decor,ambiance,,,,author,,
169,r-9,This will probably be the last time we will come here .,,probably,,,,,,,,
170,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",driving,wrong way,,,negative,strong,,,,
171,,,credit cards,bummer,payment,payment_options,negative,weak,,author,,
172,,,atm,,atm,payment_options,positive,weak,,author,,
173,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",,wouldn't quite recommend,restaurant,general,negative,weak,,author,for date night or a rehearsal dinner,
174,,,,plenty acceptable,restaurant,general,positive,average,,author,for grabbing a quick lunch or dinner on your way somewhere else,
175,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast,really enjoyed,food,general,positive,strong,i,author,,
176,,,ambiance,really enjoyed,atmosphere,general,positive,strong,i,author,,
177,,,crowded,pretty crowded,restaurant,operational_performance,neutral,average,,author,for a weekday,
178,,,server ladies,really sweet and helpful,service,general,positive,strong,our server ladies,author,,
179,r-14,Great place !,,Great place,,general,positive,strong,,author,,
180,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",,easy to miss,location,general,negative,weak,,author,walking by on e. hastings,
181,,,,my advice,,,,,,author,,
182,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,service,had to search for our waitress,restaurant,service,negative,strong,,author,,it took about a hour before we receive our food
183,,,food delivery,took about a hour,restaurant,operational_performance,negative,strong,,author,,
184,,,overall experience,gave 3 stars,restaurant,general,neutral,average,,author,,we had to search for our waitress and it took about a hour before we receive our food
185,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,,insult,,,negative,strong,,author,,
186,,,,calm,author,personality,positive,average,i,author,relatively,
187,r-20,The old place was more accommodating to singles .,old place,more accommodating,location,general,positive,average,,author,to singles,
188,r-21,This chicken is unbelievable .,chicken,unbelievable,food,general,positive,strong,,author,,
189,r-23,The chicken was also overcooked and dry .,chicken,overcooked and dry,food,quality,negative,strong,,author,,
190,r-27,I was reluctant to go here .,,reluctant,,general,negative,weak,i,author,,
191,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,amazing,food,taste,positive,strong,,author,,
192,,,french fries,to die for,food,taste,positive,strong,,author,,
193,,,milkshakes,,food,taste,positive,strong,,author,,
