,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
71,h-9,Tiffany 's apartment space is the perfect spot if you 're staying in Boston .,tiffany's apartment space,perfect spot,accommodation,general,positive,strong,,author,if you're staying in boston,
72,h-10,By far one of the best locations you could stay at in Boston .,location,one of the best,,general,positive,strong,,author,,
73,h-11,Everything was super clean .,cleanliness,super clean,,general,positive,strong,,author,,
74,h-13,Entry was simple and easy .,entry,simple and easy,process,operational_performance,positive,average,,author,,
75,h-14,Great location close to the Commons .,location,great,location,general,positive,strong,,author,close to the Commons,
76,h-16,"My hosts made me feel welcome the second I entered the home , helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning .",hosts,made me feel welcome,hosts,general,positive,strong,i,guest,the second i entered the home,"helping me carry my items upstairs, explaining where everything was and offering me breakfast and coffee in the morning"
77,,,helping me carry my items upstairs,,hosts,general,positive,strong,i,guest,,
78,,,explaining where everything was,,hosts,general,positive,strong,i,guest,,
79,,,offering me breakfast and coffee in the morning,,hosts,general,positive,strong,i,guest,,
80,h-17,This location does not have a kitchen and you must share a bathroom .,location,does not have a kitchen,accommodation,amenities,negative,strong,,author,,does not have a kitchen
81,,,bathroom,must share,accommodation,amenities,negative,strong,,author,,must share a bathroom
82,h-19,The hit was the rooftop which allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying .,rooftop,the hit,rooftop,general,positive,strong,,author,,allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying
83,,,360 degree views,perfect,view,general,positive,strong,,author,,
84,,,70-80 degree weather,enjoying,weather,general,positive,strong,,author,,
85,h-20,I highly recommend it !,,highly recommend,,general,positive,strong,i,author,,
86,h-24,Excellent location for exploring Boston .,location,excellent,boston,general,positive,strong,,author,for exploring boston,
87,h-21,Best location in Boston .,location,best,boston,general,positive,strong,,author,,
88,h-28,Great attention to detail and very good communication,attention to detail,great,,general,positive,strong,,author,,
89,,,communication,very good,,general,positive,strong,,author,,
90,c-1,I enjoy dancing with these shoes on my feet .,dancing with these shoes,enjoy,shoes,general,positive,strong,i,author,,
91,c-2,Super crinoline for the price !,crinoline,super,product,general,positive,strong,,author,for the price,
92,c-3,The transition option is nice too so you can wear them as leggings .,transition option,nice,leggings,design,positive,weak,,author,,so you can wear them as leggings
93,c-4,They hold up great !,,hold up great,,general,positive,strong,,author,,
94,c-5,I have always worn LifeStride shoes but was disappointed when they were not leather and they were made in China .,lifestride shoes,disappointed,product,general,negative,strong,i,author,they were not leather and they were made in china,
95,,,lifestride shoes,,product,material,negative,strong,i,author,they were not leather,
96,,,lifestride shoes,,product,origin,negative,strong,i,author,they were made in china,
97,c-7,I use them for musical theatre productions and they holdup well .,them,hold up well,product,durability,positive,strong,i,author,for musical theatre productions,
98,c-8,"She said they are so comfortable , and they are perfect .",they,so comfortable,,comfort,positive,strong,she,,,
99,,,they,perfect,,quality,positive,strong,she,,,
100,c-10,"They slot over the abdomen as I was putting them on very carefully this morning -could not wear them , will return .",They slot over the abdomen,could not wear them,product,fit,negative,strong,i,author,,They slot over the abdomen as I was putting them on very carefully this morning
101,,,will return,,product,general,negative,strong,i,author,,They slot over the abdomen as I was putting them on very carefully this morning -could not wear them
102,c-11,"These are the most comfortable shoes I 've ever worn , and they 're stylish .",comfort,most comfortable,shoes,physical_characteristics,positive,strong,i,author,,
103,,,style,stylish,shoes,aesthetic_appearance,positive,average,,author,,
104,c-12,I bought 2 other pairs for other cast members !,,,,,,,,,,
105,c-13,Comfortable and attractive .,comfort,comfortable,,general,positive,average,,,,
106,,,attractiveness,attractive,,general,positive,average,,,,
107,c-15,Everything else about these tights is amazing .,everything else,amazing,tights,general,positive,strong,,author,,
108,c-16,These shoes are great .,,great,shoes,general,positive,strong,,author,,
109,c-17,"Although the tights make the legs look beautiful , I have noticed the the seams are coming apart at the crotch .",tights,beautiful,product,appearance,positive,strong,i,author,,the tights make the legs look beautiful
110,,,seams,coming apart,product,quality,negative,strong,i,author,,at the crotch
111,c-18,They are nice and exactly what I expected .,,nice,,general,positive,weak,,author,exactly what I expected,
112,c-19,"My husband loves his boots , excellent quality .",boots,excellent quality,boots,general,positive,strong,my husband,husband,,
113,c-20,Very small fit .,fit,very small,product,size,negative,strong,,author,,
114,c-25,Follow the capezio size chart and you 're in the clear .,capezio size chart,in the clear,product,general,positive,strong,,author,,
115,c-21,The soles are soft too .,soles,soft,shoe,physical_characteristics,positive,weak,,author,,
116,c-24,Order 1 size larger than needed .,size,larger than needed,order,size,negative,weak,,author,,
117,l-1,Great for Programming and for low end gaming,programming,great,laptop,performance,positive,strong,,author,,
118,,,low end gaming,great,laptop,performance,positive,strong,,author,,
119,l-2,"The combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor .",design flows,leads to broken displays,design,functionality,negative,strong,,author,,"when the magsafe plug is caught inside the computer upon closing, breaking the monitor"
120,,,magsafe plug,,hardware,functionality,negative,strong,,author,,"when the magsafe plug is caught inside the computer upon closing, breaking the monitor"
121,,,monitor,breaking,hardware,functionality,negative,strong,,author,,"when the magsafe plug is caught inside the computer upon closing, breaking the monitor"
122,l-3,Images are too dark and blurry .,images,too dark and blurry,image,visual_quality,negative,strong,,author,,
123,l-5,"I got it mainly to do android app development , and let me tell you , it 's worth more than it 's price .",android app development,worth more than it's price,product,general,positive,strong,i,author,,
124,l-6,I 'm a mac user and I would love to get this laptop .,laptop,love to get,laptop,general,positive,strong,i,author,,
125,l-7,Keyboard : it is all mushy no tactile feedback .,keyboard,mushy,keyboard,operational_performance,negative,strong,,author,,no tactile feedback
126,,,tactile feedback,,keyboard,operational_performance,negative,strong,,author,,
127,l-9,"For the price you can not go wrong , especially having an 8th gen Intel processor .",price,can not go wrong,product,value,positive,strong,,author,especially having an 8th gen Intel processor,
128,,,8th gen Intel processor,,hardware,features,positive,strong,,author,,
129,l-10,"It 's very well made - solid construction and a comfortable , well-sized keyboard .",construction,very well made,laptop,build_quality,positive,strong,,author,,solid construction
130,,,keyboard,"comfortable, well-sized",keyboard,usability,positive,average,,author,,
131,l-12,Camera and microphone are both high enough quality for discord/google hangouts/etc .,camera,high enough quality,camera,quality,positive,average,,author,for discord/google hangouts/etc,
132,,,microphone,high enough quality,microphone,quality,positive,average,,author,for discord/google hangouts/etc,
133,l-13,It has a nice keyboard touch .,keyboard touch,nice,keyboard,operational_performance,positive,weak,,author,,
134,l-14,"Please do not purchase this computer , it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .",computer,performs worse,computer,performance,negative,strong,,author,,performs worse than the $ 200 computer I used while waiting on the'replacement'computer I got when the other one crashed
135,,,computer,crashed,computer,reliability,negative,strong,,author,,
136,,,computer,$ 200,computer,price,positive,average,,author,,
137,,,replacement computer,,computer,general,neutral,,,author,,
138,,,computer,do not purchase,computer,general,negative,strong,,author,,performs worse than the $ 200 computer I used while waiting on the'replacement'computer I got when the other one crashed
139,l-15,It took a few weeks for them to send it back .,,,,,,,,,,
140,l-17,I have gone through all the troubleshooting steps and still nothing .,troubleshooting steps,nothing,troubleshooting,general,negative,strong,i,author,,
141,l-18,"Even without a SSD , it is still pretty fast .",speed,pretty fast,device,operational_performance,positive,average,,author,even without a SSD,
142,l-19,I really liked the laptop for its sleekness and weight .,sleekness,really liked,laptop,physical_characteristics,positive,strong,i,author,,
143,,,weight,really liked,laptop,physical_characteristics,positive,strong,i,author,,
144,l-24,Delivery - very fast by courier .,delivery,very fast,delivery,delivery,positive,strong,,author,by courier,
145,l-28,"This laptop is verry good , the screen is not the best but its good for the price , its a cheap gaming laptop and works with every game i trow at it : - )",laptop,verry good,laptop,general,positive,strong,,author,,
146,,,screen,not the best,display,operational_performance,negative,weak,,author,but its good for the price,
147,,,laptop,cheap,laptop,price,positive,strong,,author,,
148,,,laptop,works with every game i trow at it,laptop,operational_performance,positive,strong,,author,,
149,l-26,"Laptop was new , in perfect condition and works like a charm .",laptop,new,laptop,general,positive,strong,,author,,
150,,,condition,perfect,laptop,general,positive,strong,,author,,
151,,,performance,works like a charm,laptop,operational_performance,positive,strong,,author,,
152,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,had hoped for better,battery,operational_performance,negative,strong,i,author,,had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU )
153,l-21,Feel really disappointed as was so happy with previous model .,,really disappointed,product,general,negative,strong,i,author,,was so happy with previous model
154,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",,weird,,,negative,weak,i,author,,
155,,,wait time,incredibly long,service,operational_performance,negative,strong,we,author,,
156,r-2,I come here because you leave full and with money still in your pockets .,,leave full and with money still in your pockets,restaurant,general,positive,strong,i,author,,
157,,,,leave full,food,quality,positive,strong,i,author,,
158,,,,with money still in your pockets,price,affordability,positive,strong,i,author,,
159,r-3,I love hot pot but the service just makes things bad here .,hot pot,love,food,general,positive,strong,i,author,,
160,,,service,makes things bad,service,general,negative,strong,,author,,
161,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",PhO,makes me wanting PhO every time I come,restaurant,food,positive,strong,i,author,,
162,,,mom's Pho,great,mom,cooking,positive,strong,i,author,,
163,,,PhO,don't usually order,restaurant,food,negative,weak,i,author,,
164,r-5,This is one of my favorite brunch places .,,one of my favorite,brunch places,general,positive,strong,i,author,,
165,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,oils,tasty,food,taste,positive,strong,,author,,
166,,,bread,fresh,food,freshness,positive,strong,,author,,
167,,,,big miss,service,general,negative,strong,,author,,
168,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,restaurant,ambiance,positive,strong,i,author,,nothing is too overwhelming and it doesn't seem like they're trying to beat you over the head with a theme in the decorating
169,,,decorating,,restaurant,ambiance,positive,weak,i,author,,nothing is too overwhelming and it doesn't seem like they're trying to beat you over the head with a theme in the decorating
170,,,drinks,,drinks,general,,,,author,,
171,,,service,,service,general,,,,author,,
172,,,food,,food,general,,,,author,,
173,r-9,This will probably be the last time we will come here .,,probably,,,,,,,,
174,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",,idiots,people,general,negative,strong,,author,,
175,,,no credit cards,bummer,store,payment_options,negative,weak,,author,,
176,,,atm,,atm,general,positive,weak,,author,,
177,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",,wouldn't quite recommend,restaurant,general,negative,weak,i,author,for date night or a rehearsal dinner,
178,,,,plenty acceptable,restaurant,general,positive,average,i,author,for grabbing a quick lunch or dinner on your way somewhere else,
179,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast,really enjoyed,food,general,positive,strong,i,author,,
180,,,ambiance,really enjoyed,atmosphere,general,positive,strong,i,author,,
181,,,server ladies,really sweet and helpful,service,general,positive,strong,our server ladies,author,,
182,,,crowded,pretty crowded,restaurant,operational_performance,neutral,average,,author,for a weekday,
183,r-14,Great place !,,Great place,,general,positive,strong,,author,,
184,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",,easy to miss,location,general,negative,weak,my,author,,
185,,,,my advice,owners,general,neutral,average,my,author,,
186,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,service,had to search for our waitress,restaurant,service_quality,negative,strong,i,author,,it took about a hour before we receive our food
187,,,food delivery,it took about a hour before we receive our food,restaurant,service_quality,negative,strong,i,author,,
188,,,overall experience,3 stars,restaurant,general,neutral,average,i,author,,we had to search for our waitress and it took about a hour before we receive our food
189,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,,insult,action,general,negative,strong,,author,,he added a splash of coke to our drinks
190,,,,calm,author,personality,positive,average,i,author,relatively,
191,r-20,The old place was more accommodating to singles .,old place,more accommodating,location,general,positive,weak,,author,to singles,
192,r-21,This chicken is unbelievable .,,unbelievable,chicken,general,positive,strong,,author,,
193,r-23,The chicken was also overcooked and dry .,chicken,overcooked and dry,food,quality,negative,strong,,author,,
194,r-27,I was reluctant to go here .,,reluctant,,,negative,weak,i,author,,
195,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,amazing,food,taste,positive,strong,,author,,
196,,,french fries,to die for,food,taste,positive,strong,,author,,
197,,,milkshakes,dont even get me started,food,taste,positive,strong,,author,,
