,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
19,,,book,dreadfully boring,book,general,negative,strong,,author,,
20,,,book,,book,general,positive,weak,,author,,this isn't the case
21,b-15,"Here , we see that aspect of the tale really expanded upon , elevating a lackluster minor plot thread to a level of significance worthy of Midkemia 's final chapter .",aspect of the tale,really expanded upon,plot,general,positive,strong,,author,,elevating a lackluster minor plot thread to a level of significance worthy of Midkemia's final chapter
22,,,elevating a lackluster minor plot thread to a level of significance worthy of Midkemia's final chapter,,plot,general,positive,strong,,author,,
23,b-16,"The writing in particular is disapointing : unsophisticated , almost juvenile in comparison to earlier volumes .",writing,disapointing,content,style,negative,strong,,author,,"unsophisticated, almost juvenile in comparison to earlier volumes"
24,,,writing,unsophisticated,content,style,negative,strong,,author,,
25,,,writing,almost juvenile,content,style,negative,strong,,author,,
26,,,writing,almost juvenile,content,style,negative,strong,,author,,in comparison to earlier volumes
27,b-17,Loved the book .,,loved,book,general,positive,strong,,author,,
28,b-18,Sad tale of just how easy it is for these abused children to get lost in the welfare system .,,sad,,,negative,strong,,author,,
29,,,welfare system,,system,general,negative,strong,,author,,
30,,,abused children,,children,general,negative,strong,,author,,
31,,,get lost,,process,operational_performance,negative,strong,,author,,
32,,,easy,,process,operational_performance,negative,strong,,author,,
33,b-19,And then we about hit rock bottom with The Demonwar Saga .,The Demonwar Saga,hit rock bottom,book,general,negative,strong,,author,,
34,b-20,Not that there is no humour the author has the ability to bring an ironic touch to the darkest scenes but this is not a crime novel for the faint hearted .,humour,ironic touch,book,style,positive,average,,author,,bring an ironic touch to the darkest scenes
35,,,crime novel,not for the faint hearted,book,genre,negative,strong,,author,,
36,b-20,The 3 lady 's courage can be found to be inspirational & a lesson to us all .,3 lady's courage,inspirational,,,positive,strong,,author,,a lesson to us all
37,,,3 lady's courage,a lesson to us all,,,positive,strong,,author,,
38,b-26,"For an avid Diana fan , the innocent day-to-day insight is appreciated , however , certain facts should not have been revealed .",innocent day-to-day insight,appreciated,content,general,positive,average,for an avid diana fan,author,,
39,,,certain facts,should not have been revealed,content,general,negative,strong,,author,,
40,b-22,"I have had this on my shelf for several years for intended reading : Had I appreciated what a compelling narrative Mukherjee sets out , and how well he tells it , I would have read it much sooner.As there are numerous , good reviews of this exceptional book , I will not pile on , except to say that this is a comprehensive and detailed treatment for the non-expert , that manages to explain the science ( and some of the politics ) with clarity , while providing a compelling and often moving narrative .",,compelling narrative,book,general,positive,strong,,author,,
41,,,,well,author,writing_style,positive,average,,author,,
42,,,"numerous, good reviews",,reviews,general,positive,strong,,author,,
43,,,comprehensive and detailed treatment,,book,content,positive,strong,,author,for the non-expert,"manages to explain the science ( and some of the politics ) with clarity, while providing a compelling and often moving narrative"
44,,,clarity,,explanation,content,positive,average,,author,,
45,h-1,The location is unbeatable and the rooftop was beyond spectacular .,location,unbeatable,location,general,positive,strong,,author,,
46,,,rooftop,beyond spectacular,rooftop,general,positive,strong,,author,,
47,h-2,The room was very comfortable and the bathroom connected to the room was a great addition .,room,very comfortable,room,comfort,positive,strong,,author,,
48,,,bathroom,great addition,bathroom,amenities,positive,strong,,author,,
49,h-3,It 's a good place and will definitely consider to come again .,,good place,location,general,positive,average,,author,,
50,,,,will definitely consider to come again,location,general,positive,strong,,author,,
51,h-4,"There is a grocery store a 15 min walk away , which was easy to walk from with a few groceries for breakfasts and snacks .",grocery store,,store,location,positive,weak,,author,,
52,,,walk,easy,walk,accessibility,positive,weak,,author,,
53,,,groceries,,groceries,general,neutral,,,author,,
54,,,breakfasts and snacks,,food,general,neutral,,,author,,
55,h-5,"The apartment is kept very clean , and nicely furnished .",cleanliness,very clean,apartment,cleanliness,positive,strong,,author,,
56,,,furnishing,nicely furnished,apartment,furnishing,positive,average,,author,,
57,h-6,Really great location close to so many restaurants .,location,great,location,general,positive,strong,,author,close to so many restaurants,
58,h-7,"Oine was a terrific host - very responsive by text and email , and thoughtful with her preparation of the apartment , which was spotless and nicely decorated , and feels like home .",oine,terrific,host,general,positive,strong,,author,,"very responsive by text and email, and thoughtful with her preparation of the apartment"
59,,,apartment,spotless,apartment,cleanliness,positive,strong,,author,,
60,,,apartment,nicely decorated,apartment,aesthetic_appearance,positive,strong,,author,,
61,,,apartment,feels like home,apartment,general,positive,strong,,author,,
62,h-8,Excellent space in a fantastic location .,space,excellent,,general,positive,strong,,author,,
63,,,location,fantastic,,general,positive,strong,,author,,
64,h-9,Tiffany 's apartment space is the perfect spot if you 're staying in Boston .,tiffany's apartment space,perfect spot,accommodation,general,positive,strong,,author,if you're staying in boston,
65,h-10,By far one of the best locations you could stay at in Boston .,location,one of the best,hotel,general,positive,strong,,author,,
66,h-11,Everything was super clean .,cleanliness,super clean,,general,positive,strong,,author,,
67,h-13,Entry was simple and easy .,entry,simple and easy,process,operational_performance,positive,average,,author,,
68,h-14,Great location close to the Commons .,location,great,location,general,positive,strong,,author,close to the Commons,
69,h-16,"My hosts made me feel welcome the second I entered the home , helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning .",hosts,made me feel welcome,hosts,general,positive,strong,,author,,"helping me carry my items upstairs, explaining where everything was and offering me breakfast and coffee in the morning"
70,,,helping me carry my items upstairs,,hosts,general,positive,strong,,author,,
71,,,explaining where everything was,,hosts,general,positive,strong,,author,,
72,,,offering me breakfast and coffee in the morning,,hosts,general,positive,strong,,author,,
73,h-17,This location does not have a kitchen and you must share a bathroom .,location,does not have a kitchen,accommodation,amenities,negative,strong,,author,,
74,,,share a bathroom,,bathroom,amenities,negative,strong,,author,,
75,h-19,The hit was the rooftop which allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying .,rooftop,the hit,rooftop,general,positive,strong,,author,,allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying
76,,,360 degree views,perfect,view,general,positive,strong,,author,,
77,,,70-80 degree weather,enjoying,weather,general,positive,strong,,author,,
78,h-20,I highly recommend it !,,highly recommend,,general,positive,strong,,author,,
79,h-24,Excellent location for exploring Boston .,location,excellent,boston,general,positive,strong,,author,,
80,h-21,Best location in Boston .,location,best,boston,general,positive,strong,,author,,
81,h-28,Great attention to detail and very good communication,attention to detail,great,,general,positive,strong,,author,,
82,,,communication,very good,,general,positive,strong,,author,,
83,c-1,I enjoy dancing with these shoes on my feet .,dancing with these shoes,enjoy,shoes,general,positive,average,i,author,,
84,c-2,Super crinoline for the price !,price,super crinoline,product,economic,positive,strong,,author,,
85,c-3,The transition option is nice too so you can wear them as leggings .,transition option,nice,product,feature,positive,weak,,author,,
86,,,wear them as leggings,,product,functionality,positive,weak,,author,,
87,c-4,They hold up great !,,hold up great,,general,positive,strong,,author,,
88,c-5,I have always worn LifeStride shoes but was disappointed when they were not leather and they were made in China .,lifestride shoes,always worn,lifestride,general,positive,strong,i,author,,
89,,,lifestride shoes,disappointed,lifestride,general,negative,strong,i,author,they were not leather and they were made in china,they were not leather and they were made in china
90,,,material,disappointed,lifestride,material,negative,strong,i,author,they were not leather,they were not leather
91,,,country of origin,disappointed,lifestride,country of origin,negative,strong,i,author,they were made in china,they were made in china
92,c-7,I use them for musical theatre productions and they holdup well .,them,hold up well,product,durability,positive,strong,i,author,for musical theatre productions,
93,c-8,"She said they are so comfortable , and they are perfect .",comfort,so comfortable,,comfort,positive,strong,she,,,
94,,,,perfect,,general,positive,strong,she,,,
95,c-11,"These are the most comfortable shoes I 've ever worn , and they 're stylish .",comfort,most comfortable,shoes,comfort,positive,strong,i,author,,
96,,,style,stylish,shoes,style,positive,average,,author,,
97,c-12,I bought 2 other pairs for other cast members !,,,,,,,,,,
98,c-13,Comfortable and attractive .,comfort,comfort,,,positive,average,,,,
99,,,attractiveness,attractive,,,positive,average,,,,
100,c-15,Everything else about these tights is amazing .,everything else about these tights,amazing,product,general,positive,strong,,author,,
101,c-16,These shoes are great .,,great,shoes,general,positive,strong,,author,,
102,c-17,"Although the tights make the legs look beautiful , I have noticed the the seams are coming apart at the crotch .",tights,beautiful,product,appearance,positive,strong,,author,,
103,,,seams,coming apart,product,quality,negative,strong,,author,,
104,c-18,They are nice and exactly what I expected .,,nice,,general,positive,average,,author,,exactly what I expected
105,c-19,"My husband loves his boots , excellent quality .",boots,excellent quality,product,general,positive,strong,my husband,husband,,
106,,,quality,excellent,product,quality,positive,strong,my husband,husband,,
107,c-20,Very small fit .,fit,very small,,,negative,strong,,,,
108,c-25,Follow the capezio size chart and you 're in the clear .,capezio size chart,in the clear,product,general,positive,strong,,author,,
109,c-21,The soles are soft too .,soles,soft,soles,physical_characteristics,negative,weak,,author,too,
110,c-24,Order 1 size larger than needed .,order 1 size,larger than needed,order,size,negative,average,,author,,
111,l-1,Great for Programming and for low end gaming,,Great,,,positive,strong,,author,for Programming and for low end gaming,
112,,,,,,,,,,,,
113,l-2,"The combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor .",design flows,leads to broken displays,design,functionality,negative,strong,,author,,"when the magsafe plug is caught inside the computer upon closing, breaking the monitor"
114,,,magsafe plug,breaking the monitor,hardware,functionality,negative,strong,,author,,
115,,,computer,,hardware,functionality,,,,author,,
116,,,monitor,breaking,hardware,functionality,negative,strong,,author,,
117,,,closing,,functionality,functionality,,,,author,,
118,l-3,Images are too dark and blurry .,images,too dark and blurry,image quality,visual quality,negative,strong,,author,,
119,l-5,"I got it mainly to do android app development , and let me tell you , it 's worth more than it 's price .",android app development,worth more than it's price,laptop,general,positive,strong,,author,,
120,l-6,I 'm a mac user and I would love to get this laptop .,,love to get,laptop,general,positive,strong,i'm a mac user,author,,
121,l-7,Keyboard : it is all mushy no tactile feedback .,keyboard,mushy,keyboard,operational_performance,negative,strong,,author,,no tactile feedback
122,l-9,"For the price you can not go wrong , especially having an 8th gen Intel processor .",price,can not go wrong,product,value,positive,strong,,author,,especially having an 8th gen Intel processor
123,,,8th gen Intel processor,,processor,feature,positive,strong,,author,,
124,l-10,"It 's very well made - solid construction and a comfortable , well-sized keyboard .",construction,very well made,laptop,build_quality,positive,strong,,author,,solid construction
125,,,keyboard,"comfortable, well-sized",keyboard,usability,positive,average,,author,,
126,l-12,Camera and microphone are both high enough quality for discord/google hangouts/etc .,camera,high enough quality,camera,quality,positive,average,,author,for discord/google hangouts/etc,
127,,,microphone,high enough quality,microphone,quality,positive,average,,author,for discord/google hangouts/etc,
128,l-13,It has a nice keyboard touch .,keyboard touch,nice,keyboard,operational_performance,positive,weak,,author,,
129,l-14,"Please do not purchase this computer , it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .",computer,performs worse,computer,performance,negative,strong,,author,,performs worse than the $ 200 computer I used while waiting on the'replacement'computer I got when the other one crashed
130,,,computer,crashed,computer,reliability,negative,strong,,author,,
131,,,computer,,computer,price,negative,strong,,author,,
132,,,computer,,computer,price,positive,weak,,author,,
133,,,computer,,computer,price,positive,weak,,author,,
134,l-15,It took a few weeks for them to send it back .,,,,,,,,,,
135,l-17,I have gone through all the troubleshooting steps and still nothing .,troubleshooting steps,nothing,troubleshooting process,general,negative,strong,i,author,,
136,l-18,"Even without a SSD , it is still pretty fast .",speed,pretty fast,device,operational_performance,positive,average,,author,even without a SSD,
137,l-19,I really liked the laptop for its sleekness and weight .,sleekness,really liked,laptop,design,positive,strong,i,author,,
138,,,weight,really liked,laptop,design,positive,strong,i,author,,
139,l-24,Delivery - very fast by courier .,delivery,very fast,delivery,delivery,positive,strong,,author,by courier,
140,l-28,"This laptop is verry good , the screen is not the best but its good for the price , its a cheap gaming laptop and works with every game i trow at it : - )",laptop,verry good,laptop,general,positive,strong,,author,,
141,,,screen,not the best,display,operational_performance,negative,weak,,author,but its good for the price,
142,,,laptop,cheap,laptop,price,positive,strong,,author,,
143,,,laptop,works with every game i trow at it,laptop,operational_performance,positive,strong,,author,,
144,l-26,"Laptop was new , in perfect condition and works like a charm .",laptop,new,product,general,positive,strong,,author,,
145,,,condition,perfect,product,general,positive,strong,,author,,
146,,,works,like a charm,product,operational_performance,positive,strong,,author,,
147,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,had hoped for better,battery,operational_performance,negative,strong,i,author,,it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU )
148,l-21,Feel really disappointed as was so happy with previous model .,,really disappointed,,,negative,strong,,author,,was so happy with previous model
149,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",,weird,,,negative,weak,,author,,
150,,,,incredibly long time,waiting_time,operational_performance,negative,strong,,author,,
151,r-2,I come here because you leave full and with money still in your pockets .,,leave full and with money still in your pockets,restaurant,general,positive,strong,i,author,,
152,r-3,I love hot pot but the service just makes things bad here .,hot pot,love,food,general,positive,strong,i,author,,
153,,,service,makes things bad,service,general,negative,strong,,author,,
154,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",,,,,,,,,,
155,,,,,,,,,,,,
156,,,,,,,,,,,,
157,,,,,,,,,,,,
158,,,,,,,,,,,,
159,r-5,This is one of my favorite brunch places .,,one of my favorite,brunch places,general,positive,strong,,author,,
160,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,oils,tasty,food,taste,positive,average,,author,,
161,,,bread,fresh,food,freshness,positive,average,,author,,
162,,,,big miss,food,general,negative,strong,,author,,
163,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,ambiance,general,positive,strong,,author,,nothing is too overwhelming and it doesn't seem like they're trying to beat you over the head with a theme in the decorating
164,,,drinks,,beverages,general,,,,author,,
165,,,service,,staff,general,,,,author,,
166,,,food,,cuisine,general,,,,author,,
167,r-9,This will probably be the last time we will come here .,,will probably be the last time,,,,,,,,
168,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",,idiots,,,negative,strong,,author,,
169,,,credit cards,bummer,payment,general,negative,weak,,author,,
170,,,atm,,atm,general,positive,weak,,author,,
171,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",,wouldn't quite recommend,restaurant,general,negative,weak,,author,for date night or a rehearsal dinner,
172,,,,plenty acceptable,restaurant,general,positive,average,,author,for grabbing a quick lunch or dinner on your way somewhere else,
173,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast,really enjoyed,food,general,positive,strong,i,author,,
174,,,ambiance,really enjoyed,atmosphere,general,positive,strong,i,author,,
175,,,crowded,pretty crowded,restaurant,operational_performance,neutral,average,,author,for a weekday,
176,,,server ladies,really sweet and helpful,service,general,positive,strong,,author,,
177,r-14,Great place !,,Great place,,general,positive,strong,,author,,
178,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",,,,,,,,,,
179,,,,,,,,,,,,
180,,,,,,,,,,,,
181,,,,,,,,,,,,
182,,,,,,,,,,,,
183,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,service,,restaurant,general,negative,strong,,author,,we had to search for our waitress and it took about a hour before we receive our food
184,,,food,,food,general,neutral,,,author,,
185,,,wait time,,restaurant,operational_performance,negative,strong,,author,,it took about a hour before we receive our food
186,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,,insult,action,general,negative,strong,,author,,
187,,,,calm,author,personality,positive,average,i,author,relatively,
188,r-20,The old place was more accommodating to singles .,old place,more accommodating,location,general,positive,average,,author,to singles,
189,r-21,This chicken is unbelievable .,,unbelievable,chicken,general,positive,strong,,author,,
190,r-23,The chicken was also overcooked and dry .,chicken,overcooked and dry,food,quality,negative,strong,,author,,
191,r-27,I was reluctant to go here .,,reluctant,,,negative,strong,i,author,,
192,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,amazing,food,taste,positive,strong,,author,,
193,,,french fries,to die for,food,taste,positive,strong,,author,,
194,,,milkshakes,,food,taste,positive,strong,,author,,
