,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
20,b-20,Not that there is no humour the author has the ability to bring an ironic touch to the darkest scenes but this is not a crime novel for the faint hearted .,humour,,book,genre,neutral,average,,author,,
21,,,crime novel,not for the faint hearted,book,genre,negative,strong,,author,,
22,b-20,The 3 lady 's courage can be found to be inspirational & a lesson to us all .,courage,inspirational & a lesson to us all,3 ladies,personal_quality,positive,strong,,author,,
23,b-26,"For an avid Diana fan , the innocent day-to-day insight is appreciated , however , certain facts should not have been revealed .",innocent day-to-day insight,appreciated,content,content_quality,positive,average,For an avid Diana fan,avid Diana fan,,
24,,,certain facts,should not have been revealed,content,content_disclosure,negative,average,For an avid Diana fan,avid Diana fan,,
25,b-22,"I have had this on my shelf for several years for intended reading : Had I appreciated what a compelling narrative Mukherjee sets out , and how well he tells it , I would have read it much sooner.As there are numerous , good reviews of this exceptional book , I will not pile on , except to say that this is a comprehensive and detailed treatment for the non-expert , that manages to explain the science ( and some of the politics ) with clarity , while providing a compelling and often moving narrative .",compelling narrative,compelling narrative,book,narrative_quality,positive,strong,i would have read it much sooner,author,,"Had I appreciated what a compelling narrative Mukherjee sets out , and how well he tells it"
26,,,exceptional book,exceptional book,book,overall_quality,positive,strong,i will not pile on,author,,"As there are numerous , good reviews of this exceptional book"
27,,,comprehensive and detailed treatment,comprehensive and detailed treatment,book,content_depth,positive,average,this is a comprehensive and detailed treatment for the non-expert,author,for the non-expert,
28,,,clarity,clarity,book,readability,positive,average,manages to explain the science ( and some of the politics ) with clarity,author,,
29,h-1,The location is unbeatable and the rooftop was beyond spectacular .,location,unbeatable,location,general,positive,strong,,author,,
30,,,rooftop,beyond spectacular,rooftop,general,positive,strong,,author,,
31,h-2,The room was very comfortable and the bathroom connected to the room was a great addition .,room,very comfortable,room,comfort,positive,strong,,author,,
32,,,bathroom connected to the room,great addition,bathroom,functionality,positive,strong,,author,,
33,h-3,It 's a good place and will definitely consider to come again .,place,good place,location,general,positive,average,it 's,author,,
34,h-4,"There is a grocery store a 15 min walk away , which was easy to walk from with a few groceries for breakfasts and snacks .",walk,easy,grocery store,accessibility,positive,average,,author,a 15 min walk away,
35,h-5,"The apartment is kept very clean , and nicely furnished .",apartment,kept very clean,apartment,cleanliness,positive,strong,,,,
36,,,apartment,nicely furnished,apartment,furniture,positive,average,,,,
37,h-6,Really great location close to so many restaurants .,location,really great,restaurant,proximity,positive,strong,,author,close to so many restaurants,
38,h-7,"Oine was a terrific host - very responsive by text and email , and thoughtful with her preparation of the apartment , which was spotless and nicely decorated , and feels like home .",Oine,terrific host,host,hospitality,positive,strong,,author,,
39,,,text and email,responsive,communication,responsiveness,positive,average,,author,,
40,,,apartment,spotless and nicely decorated,apartment,cleanliness and aesthetics,positive,strong,,author,,
41,,,apartment,feels like home,apartment,comfort and ambiance,positive,average,,author,,
42,h-8,Excellent space in a fantastic location .,space,Excellent,space,general,positive,strong,,author,,
43,,,location,fantastic,location,general,positive,strong,,author,,
44,h-9,Tiffany 's apartment space is the perfect spot if you 're staying in Boston .,apartment space,perfect spot,apartment,location,positive,strong,,author,if you 're staying in Boston,
45,h-10,By far one of the best locations you could stay at in Boston .,locations,one of the best,hotel,general,positive,strong,,author,in Boston,
46,h-11,Everything was super clean .,everything,super clean,environment,cleanliness,positive,strong,,author,,
47,h-13,Entry was simple and easy .,entry,simple and easy,process,usability,positive,average,,author,,
48,h-14,Great location close to the Commons .,location,Great,location,proximity,positive,strong,,author,close to the Commons,
49,h-16,"My hosts made me feel welcome the second I entered the home , helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning .",hosts,made me feel welcome,hosts,hospitality,positive,strong,my,guest,the second I entered the home,"helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning"
50,h-17,This location does not have a kitchen and you must share a bathroom .,kitchen,does not have a kitchen,location,amenities,negative,average,,author,,
51,,,bathroom,must share a bathroom,location,amenities,negative,average,,author,,
52,h-19,The hit was the rooftop which allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying .,rooftop,perfect,rooftop,view,positive,strong,,author,70-80 degree weather we were enjoying,360 degree views
53,h-20,I highly recommend it !,,highly recommend,product,general,positive,strong,i,author,,
54,h-24,Excellent location for exploring Boston .,location,Excellent,boston,geographical_location,positive,strong,,author,,exploring Boston
55,h-21,Best location in Boston .,location,Best,location,general,positive,strong,,author,in Boston,
56,h-28,Great attention to detail and very good communication,attention to detail,Great,service,quality,positive,strong,,author,,
57,,,communication,very good,service,communication,positive,strong,,author,,
58,c-1,I enjoy dancing with these shoes on my feet .,dancing,enjoy,shoes,experience,positive,average,i,author,,
59,c-2,Super crinoline for the price !,crinoline,Super,product,quality,positive,strong,,author,for the price,
60,c-3,The transition option is nice too so you can wear them as leggings .,transition option,nice,clothing,functionality,positive,weak,,author,,so you can wear them as leggings
61,c-4,They hold up great !,,hold up great,product,durability,positive,strong,they,,,
62,c-5,I have always worn LifeStride shoes but was disappointed when they were not leather and they were made in China .,leather,disappointed,shoes,material,negative,average,i,author,,they were not leather
63,,,made in china,disappointed,shoes,origin,negative,average,i,author,,they were made in China
64,c-7,I use them for musical theatre productions and they holdup well .,them,holdup well,props,durability,positive,average,i,author,musical theatre productions,
65,c-8,"She said they are so comfortable , and they are perfect .",they,so comfortable,shoes,comfort,positive,strong,she,woman,,
66,,,they,perfect,shoes,overall_quality,positive,strong,she,woman,,
67,c-10,"They slot over the abdomen as I was putting them on very carefully this morning -could not wear them , will return .",slot over the abdomen,could not wear them,garment,fit,negative,strong,they,author,,will return
68,c-11,"These are the most comfortable shoes I 've ever worn , and they 're stylish .",shoes,most comfortable shoes,shoes,comfort,positive,strong,i,author,,
69,,,shoes,stylish,shoes,aesthetics,positive,average,,author,,
70,c-12,I bought 2 other pairs for other cast members !,,bought 2 other pairs,product,purchase_decision,positive,average,i,author,other cast members,
71,c-13,Comfortable and attractive .,,comfortable and attractive,product,general,positive,average,,author,,
72,c-15,Everything else about these tights is amazing .,tights,amazing,tights,general,positive,strong,,author,everything else,
73,c-16,These shoes are great .,shoes,great,shoes,general,positive,strong,,author,,
74,c-17,"Although the tights make the legs look beautiful , I have noticed the the seams are coming apart at the crotch .",legs,look beautiful,tights,appearance,positive,average,I,author,,
75,,,seams,coming apart,tights,durability,negative,average,I,author,at the crotch,
76,c-18,They are nice and exactly what I expected .,They,nice,product,general,positive,average,I,author,,exactly what I expected
77,c-19,"My husband loves his boots , excellent quality .",boots,excellent quality,boots,quality,positive,strong,my husband,husband,,
78,c-20,Very small fit .,fit,Very small,product,size,negative,strong,,author,,
79,c-25,Follow the capezio size chart and you 're in the clear .,capezio size chart,you 're in the clear,product,sizing,positive,average,,author,follow,
80,c-21,The soles are soft too .,soles,soft,shoes,comfort,positive,weak,,author,,
81,c-24,Order 1 size larger than needed .,size,Order 1 size larger than needed,product,dimension,neutral,average,,author,,
82,l-1,Great for Programming and for low end gaming,Programming,Great,computer,functionality,positive,strong,,author,,
83,,,low end gaming,Great,computer,functionality,positive,strong,,author,,
84,l-2,"The combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor .",design flows,broken displays,macbook,design,negative,strong,,author,when the magsafe plug is caught inside the computer upon closing,
85,l-3,Images are too dark and blurry .,images,too dark and blurry,images,visual_quality,negative,strong,,author,,
86,l-5,"I got it mainly to do android app development , and let me tell you , it 's worth more than it 's price .",price,worth more than it 's price,product,cost,positive,strong,i,author,,android app development
87,l-6,I 'm a mac user and I would love to get this laptop .,this laptop,would love to get,laptop,general,positive,strong,i 'm a mac user and i,author,,
88,l-7,Keyboard : it is all mushy no tactile feedback .,keyboard,mushy,keyboard,tactile_feedback,negative,strong,,author,,no tactile feedback
89,l-9,"For the price you can not go wrong , especially having an 8th gen Intel processor .",price,can not go wrong,product,cost_performance,positive,strong,,author,For the price,having an 8th gen Intel processor
90,l-10,"It 's very well made - solid construction and a comfortable , well-sized keyboard .",construction,solid,product,physical_attributes,positive,average,,author,,
91,,,keyboard,"comfortable , well-sized",keyboard,physical_attributes,positive,average,,author,,
92,l-12,Camera and microphone are both high enough quality for discord/google hangouts/etc .,camera and microphone,high enough quality,camera and microphone,functionality,positive,average,,author,for discord/google hangouts/etc,
93,l-13,It has a nice keyboard touch .,keyboard touch,nice,keyboard,tactile_feedback,positive,weak,,author,,
94,l-14,"Please do not purchase this computer , it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .",performs,worse,computer,performance,negative,strong,i,author,,
95,l-15,It took a few weeks for them to send it back .,,,service,responsiveness,negative,average,,author,,It took a few weeks for them to send it back .
96,l-17,I have gone through all the troubleshooting steps and still nothing .,troubleshooting steps,still nothing,troubleshooting process,effectiveness,negative,strong,i,author,,
97,l-18,"Even without a SSD , it is still pretty fast .",speed,pretty fast,device,performance,positive,average,,author,even without a SSD,
98,l-19,I really liked the laptop for its sleekness and weight .,sleekness,liked,laptop,design,positive,average,i,author,,
99,,,weight,liked,laptop,physical_characteristics,positive,average,i,author,,
100,l-24,Delivery - very fast by courier .,delivery,very fast,service,speed,positive,strong,,author,by courier,
101,l-28,"This laptop is verry good , the screen is not the best but its good for the price , its a cheap gaming laptop and works with every game i trow at it : - )",laptop,verry good,laptop,general,positive,strong,,author,,
102,,,screen,not the best,screen,display,negative,weak,,author,,
103,,,price,good,price,cost,positive,average,,author,,
104,,,gaming laptop,cheap,gaming laptop,cost,negative,average,,author,,
105,,,gaming laptop,works with every game i trow at it,gaming laptop,performance,positive,strong,i,author,,
106,l-26,"Laptop was new , in perfect condition and works like a charm .",condition,perfect,laptop,physical_state,positive,strong,,author,,
107,,,performance,works like a charm,laptop,operational_performance,positive,strong,,author,,
108,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,hoped for better,device,performance,negative,average,i,author,,as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU )
109,l-21,Feel really disappointed as was so happy with previous model .,previous model,so happy,product,general,positive,strong,i,author,,
110,,,current model,feel really disappointed,product,general,negative,strong,i,author,,
111,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",food,,restaurant,service,negative,average,i,author,,We waited for what seemed like an incredibly long time just to get our food .
112,r-2,I come here because you leave full and with money still in your pockets .,full,full,experience,satisfaction,positive,average,i,author,,
113,,,money still in your pockets,money still in your pockets,value,affordability,positive,average,i,author,,
114,r-3,I love hot pot but the service just makes things bad here .,hot pot,love,food,taste,positive,strong,i,author,,
115,,,service,just makes things bad,service,quality,negative,average,i,author,,
116,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",Pho,makes me wanting Pho every time I come,Pho,taste,positive,strong,I,author,,
117,r-5,This is one of my favorite brunch places .,brunch places,one of my favorite,restaurant,general,positive,strong,this is one of my favorite,author,,
118,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,oils and fresh bread,tasty,establishment,food_quality,positive,average,other establishments on the North End,,,
119,,,oils and fresh bread,a big miss,establishment,food_quality,negative,strong,,author,,
120,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,restaurant,ambiance,positive,strong,im,customer,,nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating
121,r-9,This will probably be the last time we will come here .,,will probably be the last time,location,general,negative,average,we,author,,
122,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",driving out the wrong way,idiots,drivers,behavior,negative,strong,"Stop driving out the wrong way , idiots.",author,,
123,,,credit cards,a bummer,payment method,payment_option,negative,average,"No credit cards , which is a bummer",author,,
124,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",date night or a rehearsal dinner,wouldn't quite recommend it,restaurant,suitability,negative,average,i,author,,
125,,,grabbing a quick lunch or dinner on your way somewhere else,plenty acceptable,restaurant,suitability,positive,average,i,author,,
126,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast,really enjoyed,breakfast,food,positive,strong,i,author,,
127,,,ambiance,really enjoyed,restaurant,atmosphere,positive,strong,i,author,,
128,,,server ladies,really sweet and helpful,service,service_quality,positive,strong,,author,,
129,r-14,Great place !,,Great place,location,general,positive,strong,,author,,
130,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",this spot,easy to miss,restaurant,location,negative,weak,my advice to the owners,author,,Walking by on E. Hastings
131,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,service,had to search for our waitress,restaurant,service_quality,negative,average,The reason why I gave 3 stars is because,author,,
132,,,food delivery time,it took about a hour before we receive our food,restaurant,service_quality,negative,average,The reason why I gave 3 stars is because,author,,
133,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,coke in drinks,insult,drinks,taste,negative,strong,i 'm a relatively calm guy,author,,To add more insult
134,r-20,The old place was more accommodating to singles .,accommodation,more accommodating,old place,social_amenities,positive,average,,author,to singles,
135,r-21,This chicken is unbelievable .,chicken,unbelievable,food,taste,positive,strong,,author,,
136,r-23,The chicken was also overcooked and dry .,chicken,overcooked and dry,food,quality,negative,strong,,author,,
137,r-27,I was reluctant to go here .,,reluctant to go,location,general,negative,average,i,author,,
138,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,Amazing,food,taste,positive,strong,,author,,
139,,,french fries,to die for,food,taste,positive,strong,,author,,
140,,,milkshakes,dont even get me STARTED,food,taste,positive,strong,,author,,
