,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
26,b-22,"I have had this on my shelf for several years for intended reading : Had I appreciated what a compelling narrative Mukherjee sets out , and how well he tells it , I would have read it much sooner.As there are numerous , good reviews of this exceptional book , I will not pile on , except to say that this is a comprehensive and detailed treatment for the non-expert , that manages to explain the science ( and some of the politics ) with clarity , while providing a compelling and often moving narrative .",compelling narrative,,book,narrative_quality,positive,average,i,author,,"Had I appreciated what a compelling narrative Mukherjee sets out , and how well he tells it , I would have read it much sooner."
27,,,exceptional book,,book,general,positive,strong,i,author,,"As there are numerous , good reviews of this exceptional book , I will not pile on , except to say that this is a comprehensive and detailed treatment for the non-expert , that manages to explain the science ( and some of the politics ) with clarity , while providing a compelling and often moving narrative ."
28,,,comprehensive and detailed treatment,,book,content_quality,positive,average,i,author,for the non-expert,"As there are numerous , good reviews of this exceptional book , I will not pile on , except to say that this is a comprehensive and detailed treatment for the non-expert , that manages to explain the science ( and some of the politics ) with clarity , while providing a compelling and often moving narrative ."
29,h-1,The location is unbeatable and the rooftop was beyond spectacular .,location,unbeatable,location,general,positive,strong,,author,,
30,,,rooftop,beyond spectacular,rooftop,general,positive,strong,,author,,
31,h-2,The room was very comfortable and the bathroom connected to the room was a great addition .,room,very comfortable,room,comfort,positive,strong,,author,,
32,,,bathroom,great addition,bathroom,functionality,positive,average,,author,connected to the room,
33,h-3,It 's a good place and will definitely consider to come again .,place,good,location,general,positive,average,,author,,
34,h-4,"There is a grocery store a 15 min walk away , which was easy to walk from with a few groceries for breakfasts and snacks .",grocery store,easy to walk from,grocery store,accessibility,positive,average,,author,,
35,h-5,"The apartment is kept very clean , and nicely furnished .",apartment,kept very clean,apartment,cleanliness,positive,strong,,author,,
36,,,apartment,nicely furnished,apartment,furniture,positive,average,,author,,
37,h-6,Really great location close to so many restaurants .,location,really great,location,general,positive,strong,,author,close to so many restaurants,
38,h-7,"Oine was a terrific host - very responsive by text and email , and thoughtful with her preparation of the apartment , which was spotless and nicely decorated , and feels like home .",Oine,terrific host,person,general,positive,strong,,author,,
39,,,Oine 's responsiveness,very responsive,person,communication,positive,strong,,author,by text and email,
40,,,apartment preparation,thoughtful,apartment,preparation,positive,average,,author,,
41,,,apartment cleanliness,spotless,apartment,cleanliness,positive,strong,,author,,
42,,,apartment decoration,nicely decorated,apartment,decoration,positive,average,,author,,
43,h-8,Excellent space in a fantastic location .,space,Excellent,location,general,positive,strong,,author,,
44,h-9,Tiffany 's apartment space is the perfect spot if you 're staying in Boston .,apartment space,the perfect spot,apartment,location,positive,strong,,author,if you 're staying in boston,
45,h-10,By far one of the best locations you could stay at in Boston .,locations,one of the best,locations,general,positive,strong,,author,in Boston,
46,h-11,Everything was super clean .,everything,super clean,environment,cleanliness,positive,strong,,author,,
47,h-13,Entry was simple and easy .,entry,simple and easy,process,usability,positive,average,,author,,
48,h-14,Great location close to the Commons .,location,great,location,general,positive,weak,,author,close to the Commons,
49,h-16,"My hosts made me feel welcome the second I entered the home , helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning .",hosts,made me feel welcome,hosts,hospitality,positive,average,my,guest,the second I entered the home,"helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning"
50,h-17,This location does not have a kitchen and you must share a bathroom .,kitchen,,location,amenity,negative,weak,,author,,
51,,,bathroom,,location,amenity,negative,weak,,author,must share,
52,h-19,The hit was the rooftop which allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying .,hit,,rooftop,location,positive,average,,author,,allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying
53,h-20,I highly recommend it !,,highly recommend,book,general,positive,strong,i,author,,
54,h-24,Excellent location for exploring Boston .,location,Excellent,location,general,positive,strong,,author,for exploring Boston,
55,h-21,Best location in Boston .,location,Best,location,general,positive,strong,,author,in Boston,
56,h-28,Great attention to detail and very good communication,attention to detail,great,,quality,positive,strong,,author,,
57,,,communication,very good,,quality,positive,strong,,author,,
58,c-1,I enjoy dancing with these shoes on my feet .,shoes,enjoy dancing,shoes,comfort,positive,average,i,author,,
59,c-2,Super crinoline for the price !,crinoline,Super,product,general,positive,strong,,author,for the price,
60,c-3,The transition option is nice too so you can wear them as leggings .,transition option,nice,clothing,functionality,positive,weak,,author,,so you can wear them as leggings
61,c-4,They hold up great !,,hold up great,,,positive,strong,they,,,
62,c-5,I have always worn LifeStride shoes but was disappointed when they were not leather and they were made in China .,life stride shoes,disappointed,product,material,negative,average,i,author,,they were not leather
63,,,life stride shoes,,product,origin,negative,average,i,author,they were made in china,
64,c-7,I use them for musical theatre productions and they holdup well .,them,holdup well,props,durability,positive,average,i,author,musical theatre productions,
65,c-8,"She said they are so comfortable , and they are perfect .",,so comfortable,shoes,comfort,positive,strong,she,person,,
66,,,,perfect,shoes,general,positive,strong,she,person,,
67,c-10,"They slot over the abdomen as I was putting them on very carefully this morning -could not wear them , will return .",,could not wear them,garment,fit,negative,average,they,author,,
68,c-11,"These are the most comfortable shoes I 've ever worn , and they 're stylish .",shoes,most comfortable shoes,shoes,comfort,positive,strong,i,author,,
69,,,shoes,stylish,shoes,aesthetics,positive,average,,author,,
70,c-12,I bought 2 other pairs for other cast members !,2 other pairs,,product,quantity,positive,average,i,author,for other cast members,
71,c-13,Comfortable and attractive .,,comfortable and attractive,product,general,positive,average,,author,,
72,c-15,Everything else about these tights is amazing .,tights,amazing,product,general,positive,strong,,author,everything else,
73,c-16,These shoes are great .,shoes,great,shoes,general,positive,average,,author,,
74,c-17,"Although the tights make the legs look beautiful , I have noticed the the seams are coming apart at the crotch .",tights,make the legs look beautiful,clothing,aesthetic_appeal,positive,average,i,author,,
75,,,seams,coming apart at the crotch,clothing,durability,negative,average,i,author,,
76,c-18,They are nice and exactly what I expected .,,nice,product,general,positive,average,i,author,,exactly what I expected
77,c-19,"My husband loves his boots , excellent quality .",boots,excellent quality,footwear,quality,positive,strong,my husband,person,,
78,c-20,Very small fit .,fit,Very small,product,size,negative,strong,,author,,
79,c-25,Follow the capezio size chart and you 're in the clear .,capezio size chart,you 're in the clear,product,sizing,positive,average,,author,follow,
80,c-21,The soles are soft too .,soles,soft,shoes,material,positive,average,,author,,
81,c-24,Order 1 size larger than needed .,size,larger than needed,product,dimension,negative,weak,,author,Order 1,
82,l-1,Great for Programming and for low end gaming,programming and low end gaming,great,product,usability,positive,strong,,author,,
83,l-2,"The combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor .",design flows,broken displays,product,design,negative,strong,,author,when the magsafe plug is caught inside the computer upon closing,
84,,,monitor,breaking,display,functionality,negative,strong,,author,,
85,l-3,Images are too dark and blurry .,images,too dark and blurry,images,visual_quality,negative,strong,,author,,
86,l-5,"I got it mainly to do android app development , and let me tell you , it 's worth more than it 's price .",price,worth more than it 's price,product,cost,positive,strong,i,author,,
87,l-6,I 'm a mac user and I would love to get this laptop .,this laptop,would love to get,laptop,general,positive,strong,i,user,,
88,l-7,Keyboard : it is all mushy no tactile feedback .,keyboard,mushy,keyboard,operational_performance,negative,average,,author,,no tactile feedback
89,l-9,"For the price you can not go wrong , especially having an 8th gen Intel processor .",price,can not go wrong,product,cost,positive,strong,,author,,
90,l-10,"It 's very well made - solid construction and a comfortable , well-sized keyboard .",construction,very well made,product,physical_attributes,positive,strong,,author,,
91,,,keyboard,"comfortable , well-sized",product,physical_attributes,positive,average,,author,,
92,l-12,Camera and microphone are both high enough quality for discord/google hangouts/etc .,camera and microphone,high enough quality,hardware,performance,positive,average,,author,for discord/google hangouts/etc,
93,l-13,It has a nice keyboard touch .,keyboard touch,nice,keyboard,operational_performance,positive,average,,author,,
94,l-14,"Please do not purchase this computer , it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .",this computer,do not purchase,computer,general,negative,strong,,author,,it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed
95,l-15,It took a few weeks for them to send it back .,,,,,negative,weak,,,,It took a few weeks for them to send it back .
96,l-17,I have gone through all the troubleshooting steps and still nothing .,troubleshooting steps,still nothing,troubleshooting process,effectiveness,negative,weak,i,author,,
97,l-18,"Even without a SSD , it is still pretty fast .",speed,pretty fast,device,performance,positive,average,,author,even without a SSD,
98,l-19,I really liked the laptop for its sleekness and weight .,sleekness and weight,liked,laptop,design,positive,average,i,author,,
99,l-24,Delivery - very fast by courier .,delivery,very fast,service,speed,positive,strong,,author,by courier,
100,l-28,"This laptop is verry good , the screen is not the best but its good for the price , its a cheap gaming laptop and works with every game i trow at it : - )",this laptop,verry good,laptop,general,positive,strong,,author,,
101,,,screen,not the best,display,quality,negative,weak,,author,,its good for the price
102,,,this laptop,cheap gaming laptop and works with every game i trow at it,laptop,performance,positive,average,,author,,
103,l-26,"Laptop was new , in perfect condition and works like a charm .",laptop,works like a charm,laptop,operational_performance,positive,strong,,author,,
104,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,hoped for better,device,performance,negative,average,i,author,,as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU )
105,l-21,Feel really disappointed as was so happy with previous model .,previous model,so happy,product,general,positive,strong,feel,author,,
106,,,,disappointed,product,general,negative,strong,feel,author,,
107,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",,weird,food,general,negative,weak,i,author,,
108,,,waiting time,incredibly long time,service,service_quality,negative,strong,i,author,,
109,r-2,I come here because you leave full and with money still in your pockets .,,full,experience,general,positive,average,i,customer,,
110,r-3,I love hot pot but the service just makes things bad here .,hot pot,love,food,taste,positive,strong,i,author,,
111,,,service,makes things bad,service,quality,negative,average,i,author,,
112,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",pho,makes me wanting pho every time i come,food,taste,positive,average,i,author,,
113,r-5,This is one of my favorite brunch places .,brunch places,favorite,restaurant,general,positive,strong,this is one of my,author,,
114,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,oils and fresh bread,spoil you,establishment,food_quality,positive,average,other establishments on the north end,,,
115,,,oils and fresh bread,big miss,establishment,food_quality,negative,strong,,author,,
116,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,restaurant,ambiance,positive,weak,im,author,nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating,
117,r-9,This will probably be the last time we will come here .,,probably the last time,location,general,negative,average,we,group,,
118,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",driving out the wrong way,idiots,behavior,safety,negative,strong,author,author,,
119,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",date night or a rehearsal dinner,wouldn't quite recommend,restaurant,occasion,negative,weak,i,author,,
120,,,grabbing a quick lunch or dinner on your way somewhere else,plenty acceptable,restaurant,occasion,positive,average,i,author,,
121,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast,really enjoyed,food,taste,positive,strong,i,author,,
122,,,ambiance,enjoyed,restaurant,atmosphere,positive,strong,i,author,,
123,,,server ladies,really sweet and helpful,service staff,service quality,positive,strong,,author,,
124,r-14,Great place !,,Great,place,general,positive,strong,,author,,
125,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",this spot,easy to miss,restaurant,location,negative,weak,my advice to the owners,author,,
126,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,service,3 stars,restaurant,service_quality,neutral,average,i,customer,,we had to search for our waitress and it took about a hour before we receive our food
127,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,coke in drinks,insult,drinks,taste,negative,average,i'm a relatively calm guy,author,,
128,r-20,The old place was more accommodating to singles .,,more accommodating,place,social_amenities,positive,average,,author,singles,
129,r-21,This chicken is unbelievable .,chicken,unbelievable,food,taste,positive,strong,,author,,
130,r-23,The chicken was also overcooked and dry .,chicken,overcooked and dry,food,quality,negative,average,,author,,
131,r-27,I was reluctant to go here .,,reluctant,location,general,negative,average,i,author,,
132,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,Amazing,food item,taste,positive,strong,,author,,
133,,,french fries,to die for,food item,taste,positive,strong,,author,,
134,,,milkshakes,dont even get me STARTED,food item,taste,positive,strong,,author,,
