,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
51,h-16,"My hosts made me feel welcome the second I entered the home , helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning .",hosts,made me feel welcome,hosts,hospitality,positive,strong,my,author,the second I entered the home,"helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning"
52,h-17,This location does not have a kitchen and you must share a bathroom .,kitchen,,location,amenities,negative,average,,author,,
53,,,bathroom,,location,amenities,negative,average,,author,must share,
54,h-19,The hit was the rooftop which allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying .,rooftop,perfect,rooftop,view,positive,strong,,author,360 degree views which was perfect for the 70-80 degree weather we were enjoying,360 degree views which was perfect for the 70-80 degree weather we were enjoying
55,h-20,I highly recommend it !,,highly recommend,product,general,positive,strong,i,author,,
56,h-24,Excellent location for exploring Boston .,location,Excellent,location,general,positive,strong,,author,,exploring Boston
57,h-21,Best location in Boston .,location,Best,location,general,positive,strong,,author,in Boston,
58,h-28,Great attention to detail and very good communication,attention to detail,Great,service,quality,positive,strong,,author,,
59,,,communication,very good,service,communication,positive,strong,,author,,
60,c-1,I enjoy dancing with these shoes on my feet .,dancing with these shoes,enjoy,shoes,experience,positive,average,i,author,,
61,c-2,Super crinoline for the price !,crinoline,Super,product,quality,positive,strong,,author,for the price,
62,c-3,The transition option is nice too so you can wear them as leggings .,transition option,nice,clothing,functionality,positive,average,,author,,so you can wear them as leggings
63,c-4,They hold up great !,,hold up great,product,durability,positive,strong,,author,,
64,c-5,I have always worn LifeStride shoes but was disappointed when they were not leather and they were made in China .,leather,disappointed,shoes,material,negative,average,i,author,,they were not leather
65,c-7,I use them for musical theatre productions and they holdup well .,them,holdup well,props,durability,positive,average,i,user,musical theatre productions,
66,c-8,"She said they are so comfortable , and they are perfect .",they,so comfortable,shoes,comfort,positive,strong,she,woman,,
67,,,they,perfect,shoes,general,positive,strong,she,woman,,
68,c-10,"They slot over the abdomen as I was putting them on very carefully this morning -could not wear them , will return .",slot over the abdomen,could not wear them,garment,fit,negative,strong,they,author,,will return
69,c-11,"These are the most comfortable shoes I 've ever worn , and they 're stylish .",shoes,most comfortable shoes,shoes,comfort,positive,strong,i,author,,
70,,,shoes,stylish,shoes,aesthetics,positive,average,,author,,
71,c-12,I bought 2 other pairs for other cast members !,,bought 2 other pairs,product,purchase,positive,average,i,author,for other cast members,
72,c-13,Comfortable and attractive .,,Comfortable and attractive,product,general,positive,average,,author,,
73,c-15,Everything else about these tights is amazing .,tights,amazing,tights,general,positive,strong,,author,everything else,
74,c-16,These shoes are great .,shoes,great,shoes,general,positive,strong,,author,,
75,c-17,"Although the tights make the legs look beautiful , I have noticed the the seams are coming apart at the crotch .",legs,look beautiful,tights,appearance,positive,average,I,author,,
76,,,seams,coming apart,tights,durability,negative,weak,I,author,at the crotch,
77,c-18,They are nice and exactly what I expected .,,nice,product,general,positive,average,i,author,,exactly what I expected .
78,c-19,"My husband loves his boots , excellent quality .",boots,loves,boots,quality,positive,strong,my husband,husband,,excellent quality
79,c-20,Very small fit .,fit,Very small,product,size,negative,strong,,author,,
80,c-25,Follow the capezio size chart and you 're in the clear .,capezio size chart,you 're in the clear,product,sizing,positive,average,,author,,
81,c-21,The soles are soft too .,soles,soft,shoes,comfort,positive,average,,author,,
82,c-24,Order 1 size larger than needed .,size,Order 1 size larger than needed,product,dimension,negative,weak,,customer,,
83,l-1,Great for Programming and for low end gaming,programming and low end gaming,Great,product,general,positive,strong,,author,,
84,l-2,"The combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor .",displays,broken,display,functionality,negative,strong,,author,when the magsafe plug is caught inside the computer upon closing,combination of these design flows
85,l-3,Images are too dark and blurry .,images,too dark and blurry,images,visual_quality,negative,strong,,author,,
86,l-5,"I got it mainly to do android app development , and let me tell you , it 's worth more than it 's price .",price,worth more than it 's price,product,value_for_money,positive,strong,i,author,,
87,l-6,I 'm a mac user and I would love to get this laptop .,this laptop,would love to get,laptop,general,positive,strong,i,user,,
88,l-7,Keyboard : it is all mushy no tactile feedback .,keyboard,mushy,keyboard,tactile_feedback,negative,average,,author,,no tactile feedback .
89,l-9,"For the price you can not go wrong , especially having an 8th gen Intel processor .",price,can not go wrong,product,value,positive,strong,,author,For the price,having an 8th gen Intel processor
90,l-10,"It 's very well made - solid construction and a comfortable , well-sized keyboard .",solid construction,very well made,product,physical_attributes,positive,strong,,author,,
91,,,"comfortable , well-sized keyboard","comfortable , well-sized keyboard",keyboard,physical_attributes,positive,average,,author,,
92,l-12,Camera and microphone are both high enough quality for discord/google hangouts/etc .,camera and microphone,high enough quality,camera and microphone,functionality,positive,average,,author,for discord/google hangouts/etc,
93,l-13,It has a nice keyboard touch .,keyboard touch,nice,keyboard,tactile_feedback,positive,average,,author,,
94,l-14,"Please do not purchase this computer , it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .",computer,do not purchase,computer,general,negative,strong,,author,,performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .
95,l-15,It took a few weeks for them to send it back .,,,service,delivery_time,negative,average,,author,,took a few weeks for them to send it back .
96,l-17,I have gone through all the troubleshooting steps and still nothing .,troubleshooting steps,still nothing,troubleshooting process,effectiveness,negative,average,i,author,,
97,l-18,"Even without a SSD , it is still pretty fast .",speed,pretty fast,device,performance,positive,average,,author,even without a SSD,
98,l-19,I really liked the laptop for its sleekness and weight .,sleekness and weight,liked,laptop,design,positive,average,i,author,,
99,l-24,Delivery - very fast by courier .,delivery,very fast,service,speed,positive,strong,,author,by courier,
100,l-28,"This laptop is verry good , the screen is not the best but its good for the price , its a cheap gaming laptop and works with every game i trow at it : - )",laptop,verry good,laptop,general,positive,strong,,author,,
101,,,screen,not the best,screen,display,negative,weak,,author,,
102,,,laptop,good for the price,laptop,value,positive,average,,author,,
103,,,laptop,works with every game i trow at it,laptop,performance,positive,strong,,author,,
104,l-26,"Laptop was new , in perfect condition and works like a charm .",Laptop,works like a charm,Laptop,operational_performance,positive,strong,,author,,
105,,,Laptop,new,Laptop,general,positive,average,,author,,
106,,,Laptop,perfect condition,Laptop,general,positive,average,,author,,
107,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,hoped for better,device,performance,negative,average,i,author,,as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU )
108,l-21,Feel really disappointed as was so happy with previous model .,previous model,so happy,product,general,positive,strong,i,author,,
109,,,,feel really disappointed,current model,general,negative,strong,i,author,,
110,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",,weird,food,taste,negative,weak,i,author,,
111,,,waiting time,incredibly long time,service,service_quality,negative,strong,we,author,,
112,r-2,I come here because you leave full and with money still in your pockets .,full,full,experience,satisfaction,positive,average,i,customer,,
113,,,money still in your pockets,money still in your pockets,value,affordability,positive,average,i,customer,,
114,r-3,I love hot pot but the service just makes things bad here .,hot pot,love,food,taste,positive,strong,i,author,,
115,,,service,makes things bad,service,quality,negative,average,i,author,,
116,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",pho,makes me wanting Pho every time I come,food,taste,positive,average,i,author,,
117,r-5,This is one of my favorite brunch places .,brunch places,favorite,restaurant,general,positive,strong,this is one of my,author,,
118,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,oils and fresh bread,a big miss,establishment,food quality,negative,strong,,author,,
119,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,restaurant,ambiance,positive,average,im,customer,,nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating
120,r-9,This will probably be the last time we will come here .,,will probably be the last time,location,general,negative,average,we,author,,
121,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",driving out the wrong way,idiots,drivers,behavior,negative,strong,,author,,
122,,,credit cards,a bummer,payment method,payment,negative,average,,author,,
123,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",date night or a rehearsal dinner,wouldn't quite recommend it,restaurant,occasion,negative,average,i,author,,
124,,,grabbing a quick lunch or dinner on your way somewhere else,plenty acceptable,restaurant,occasion,positive,average,i,author,,
125,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast,really enjoyed,food,taste,positive,strong,i,author,,
126,,,ambiance,enjoyed,restaurant,atmosphere,positive,strong,i,author,,
127,,,server ladies,really sweet and helpful,service,service_quality,positive,strong,,author,,
128,r-14,Great place !,,Great place,location,general,positive,strong,,author,,
129,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",,easy to miss,restaurant,location,negative,average,my advice to the owners,author,Walking by on E. Hastings,
130,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,service,had to search for our waitress,restaurant,service_quality,negative,average,I,customer,,
131,,,food delivery time,it took about a hour,restaurant,service_quality,negative,average,,customer,,
132,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,coke in drinks,added a splash of coke,drinks,taste,negative,average,he,person,,to add more insult
133,,,,I 'm a relatively calm guy,speaker,personality,neutral,average,I,speaker,,
134,r-20,The old place was more accommodating to singles .,,more accommodating to singles,place,social_environment,positive,average,,author,old,
135,r-21,This chicken is unbelievable .,chicken,unbelievable,food,taste,positive,strong,,author,,
136,r-23,The chicken was also overcooked and dry .,chicken,overcooked and dry,food,taste,negative,strong,,author,,
137,r-27,I was reluctant to go here .,,reluctant,restaurant,general,negative,average,i,author,,
138,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,Amazing,food,taste,positive,strong,,author,,
139,,,french fries,to die for,food,taste,positive,strong,,author,,
140,,,milkshakes,dont even get me STARTED,food,taste,positive,strong,,author,,
