,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
72,l-12,Camera and microphone are both high enough quality for discord/google hangouts/etc .,camera,high quality,camera,,positive,average,,,,
73,,,microphone,high quality,microphone,,positive,average,,,,
74,l-13,It has a nice keyboard touch .,keyboard,nice,keyboard,physical_characteristics,positive,average,,,,
75,l-14,"Please do not purchase this computer , it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .",this computer,,product,performance,negative,strong,,author,,performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .
76,l-15,It took a few weeks for them to send it back .,,,,,,,,,,
77,l-17,I have gone through all the troubleshooting steps and still nothing .,troubleshooting steps,,troubleshooting steps,,,,,,,
78,l-18,"Even without a SSD , it is still pretty fast .",,pretty fast,,,positive,average,,,,
79,l-19,I really liked the laptop for its sleekness and weight .,sleekness,liked,laptop,design,positive,average,,author,,
80,l-24,Delivery - very fast by courier .,delivery,very fast,delivery,delivery_speed,positive,strong,,,,
81,l-28,"This laptop is verry good , the screen is not the best but its good for the price , its a cheap gaming laptop and works with every game i trow at it : - )",laptop,verry good,laptop,general,positive,strong,,author,,
82,,,screen,not the best but its good,screen,display,positive,average,,author,,
83,l-26,"Laptop was new , in perfect condition and works like a charm .",,works like a charm,laptop,functionality,positive,strong,,,,
84,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,,device,battery_life,negative,weak,,author,,
85,l-21,Feel really disappointed as was so happy with previous model .,previous model,disappointed,,,negative,strong,,,,
86,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",,,,,negative,average,,,,
87,r-2,I come here because you leave full and with money still in your pockets .,,,,,,,,,,
88,r-3,I love hot pot but the service just makes things bad here .,hot pot,love,restaurant,food,positive,strong,,author,,
89,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",Pho,wanting Pho,food,food_quality,positive,strong,,author,,
90,r-5,This is one of my favorite brunch places .,,favorite,place,,positive,strong,,author,,
91,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,oils and fresh bread,,,,negative,,,,,
92,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,atmosphere,ambiance,positive,average,,author,,
93,r-9,This will probably be the last time we will come here .,,will come here,location,,negative,average,,author,,
94,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",credit cards,,payment_method,payment_method,negative,average,,author,,
95,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",,acceptable,restaurant,,neutral,average,,author,,
96,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,breakfast,enjoyed,food,food_quality,positive,average,,author,,
97,r-14,Great place !,,Great,,,positive,strong,,,,
98,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",,easy to miss,spot,,negative,average,,,,
99,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,service,,,service,negative,average,,,,we had to search for our waitress and it took about an hour before we receive our food
100,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,,added a splash of coke,drinks,,negative,weak,,,,
101,r-20,The old place was more accommodating to singles .,,accommodating,place,,positive,,,,,
102,r-21,This chicken is unbelievable .,chicken,unbelievable,food,taste,positive,strong,,author,,
103,r-23,The chicken was also overcooked and dry .,chicken,overcooked and dry,food,taste,negative,strong,,author,,
104,r-27,I was reluctant to go here .,,reluctant,,,negative,average,,,,
105,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,Amazing,food,taste,positive,strong,,author,,
106,,,french fries,to die for,food,taste,positive,strong,,author,,
107,,,milkshakes,,food,taste,positive,,,author,,
