,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
27,b-22,"I have had this on my shelf for several years for intended reading : Had I appreciated what a compelling narrative Mukherjee sets out , and how well he tells it , I would have read it much sooner.As there are numerous , good reviews of this exceptional book , I will not pile on , except to say that this is a comprehensive and detailed treatment for the non-expert , that manages to explain the science ( and some of the politics ) with clarity , while providing a compelling and often moving narrative .",compelling narrative,Had I appreciated what a compelling narrative Mukherjee sets out,book,narrative_quality,positive,strong,I,author,,
28,,,how well he tells it,how well he tells it,book,writing_style,positive,strong,I,author,,
29,,,exceptional book,"this is a comprehensive and detailed treatment for the non-expert , that manages to explain the science ( and some of the politics ) with clarity , while providing a compelling and often moving narrative",book,overall_quality,positive,strong,I,author,,
30,,,comprehensive and detailed treatment,"this is a comprehensive and detailed treatment for the non-expert , that manages to explain the science ( and some of the politics ) with clarity , while providing a compelling and often moving narrative",book,content_depth,positive,strong,I,author,,
31,h-1,The location is unbeatable and the rooftop was beyond spectacular .,location,unbeatable,hotel,location,positive,strong,,author,,
32,,,rooftop,beyond spectacular,hotel,view,positive,strong,,author,,
33,h-2,The room was very comfortable and the bathroom connected to the room was a great addition .,room,very comfortable,accommodation,comfort,positive,strong,,author,,
34,,,bathroom connected to the room,great addition,bathroom,convenience,positive,strong,,author,,
35,h-3,It 's a good place and will definitely consider to come again .,place,good place,location,general,positive,average,,author,,
36,,,,will definitely consider to come again,location,general,positive,strong,,author,,
37,h-4,"There is a grocery store a 15 min walk away , which was easy to walk from with a few groceries for breakfasts and snacks .",grocery store,easy to walk from,grocery store,accessibility,positive,average,,author,a 15 min walk away,
38,h-5,"The apartment is kept very clean , and nicely furnished .",apartment,kept very clean,apartment,cleanliness,positive,strong,,,,
39,,,apartment,nicely furnished,apartment,furniture,positive,average,,,,
40,h-6,Really great location close to so many restaurants .,location,really great,restaurant,proximity,positive,strong,,author,close to so many restaurants,
41,h-7,"Oine was a terrific host - very responsive by text and email , and thoughtful with her preparation of the apartment , which was spotless and nicely decorated , and feels like home .",Oine as a host,terrific host,Oine,hospitality,positive,strong,,guest,"very responsive by text and email , and thoughtful with her preparation of the apartment",
42,,,apartment preparation,thoughtful,apartment,cleanliness,positive,average,,guest,,
43,,,apartment cleanliness,spotless,apartment,cleanliness,positive,strong,,guest,,
44,,,apartment decoration,nicely decorated,apartment,aesthetics,positive,average,,guest,,
45,,,apartment atmosphere,feels like home,apartment,comfort,positive,strong,,guest,,
46,h-8,Excellent space in a fantastic location .,space,excellent,accommodation,general,positive,strong,,author,fantastic location,
47,h-9,Tiffany 's apartment space is the perfect spot if you 're staying in Boston .,apartment space,perfect spot,apartment,location,positive,strong,,author,if you 're staying in Boston,
48,h-10,By far one of the best locations you could stay at in Boston .,locations,one of the best,hotel,general,positive,strong,,author,in Boston,
49,h-11,Everything was super clean .,everything,super clean,environment,cleanliness,positive,strong,,author,,
50,h-13,Entry was simple and easy .,entry,simple and easy,process,usability,positive,strong,,author,,
51,h-14,Great location close to the Commons .,location,Great,place,proximity,positive,strong,,author,close to the Commons,
52,h-16,"My hosts made me feel welcome the second I entered the home , helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning .",hosts,made me feel welcome,hosts,hospitality,positive,strong,my,author,the second I entered the home,"helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning"
53,h-17,This location does not have a kitchen and you must share a bathroom .,kitchen,does not have a kitchen,location,amenities,negative,weak,,author,,
54,,,bathroom,must share a bathroom,location,amenities,negative,weak,,author,,
55,h-19,The hit was the rooftop which allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying .,rooftop,perfect,rooftop,view,positive,strong,,author,360 degree views which was perfect for the 70-80 degree weather we were enjoying,
56,h-20,I highly recommend it !,,highly recommend,product,general,positive,strong,I,author,,
57,h-24,Excellent location for exploring Boston .,location,Excellent,boston,geographical_location,positive,strong,,author,exploring boston,
58,h-21,Best location in Boston .,location,Best,boston,general,positive,strong,,author,,
59,h-28,Great attention to detail and very good communication,attention to detail,great,service,quality,positive,strong,,author,,
60,,,communication,very good,service,communication,positive,strong,,author,,
61,c-1,I enjoy dancing with these shoes on my feet .,dancing,enjoy,shoes,activity_performance,positive,average,i,author,,
62,c-2,Super crinoline for the price !,crinoline,Super,product,general,positive,strong,,author,for the price,
63,c-3,The transition option is nice too so you can wear them as leggings .,transition option,nice,clothing,functionality,positive,weak,,author,so you can wear them as leggings,
64,c-4,They hold up great !,,hold up great,product,durability,positive,strong,,author,,
65,c-5,I have always worn LifeStride shoes but was disappointed when they were not leather and they were made in China .,life stride shoes,disappointed,product,material,negative,strong,i,author,they were not leather and they were made in China,
66,c-7,I use them for musical theatre productions and they holdup well .,,holdup well,products,durability,positive,average,I,user,musical theatre productions,
67,c-8,"She said they are so comfortable , and they are perfect .",they,so comfortable,shoes,comfort,positive,strong,she,,,
68,,,they,perfect,shoes,overall_quality,positive,strong,she,,,
69,c-10,"They slot over the abdomen as I was putting them on very carefully this morning -could not wear them , will return .",fit,could not wear,garment,comfort,negative,strong,,author,as I was putting them on very carefully this morning,will return
70,c-11,"These are the most comfortable shoes I 've ever worn , and they 're stylish .",shoes,most comfortable shoes,footwear,comfort,positive,strong,i,author,,
71,,,shoes,stylish,footwear,aesthetics,positive,average,,author,,
72,c-12,I bought 2 other pairs for other cast members !,,bought 2 other pairs,product,,positive,strong,i,author,other cast members,
73,c-13,Comfortable and attractive .,,comfortable and attractive,product,general,positive,strong,,author,,
74,c-15,Everything else about these tights is amazing .,tights,amazing,clothing,general,positive,strong,,author,everything else,
75,c-16,These shoes are great .,shoes,great,product,general,positive,strong,,author,,
76,c-17,"Although the tights make the legs look beautiful , I have noticed the the seams are coming apart at the crotch .",legs,look beautiful,tights,appearance,positive,strong,i,author,,
77,,,seams,coming apart,tights,durability,negative,strong,i,author,at the crotch,
78,c-18,They are nice and exactly what I expected .,,nice,product,general,positive,weak,i,author,,exactly what I expected .
79,c-19,"My husband loves his boots , excellent quality .",boots,loves,footwear,quality,positive,strong,my husband,husband,,excellent quality
80,c-20,Very small fit .,size,very small,product,physical_characteristics,negative,strong,,author,fit,
81,c-25,Follow the capezio size chart and you 're in the clear .,capezio size chart,you 're in the clear,product,sizing,positive,strong,,author,follow the capezio size chart,
82,c-21,The soles are soft too .,soles,soft,shoes,comfort,positive,weak,,author,,
83,c-24,Order 1 size larger than needed .,size,Order 1 size larger than needed,product,fit,negative,weak,,author,,
84,l-1,Great for Programming and for low end gaming,programming,great,computer,functionality,positive,strong,,author,,
85,,,low end gaming,great,computer,functionality,positive,strong,,author,,
86,l-2,"The combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor .",design flows,broken displays,macbook,design,negative,strong,,author,when the magsafe plug is caught inside the computer upon closing,
87,,,magsafe plug,breaking the monitor,macbook,functionality,negative,strong,,author,,
88,l-3,Images are too dark and blurry .,images,too dark and blurry,images,visual_quality,negative,strong,,author,,
89,l-5,"I got it mainly to do android app development , and let me tell you , it 's worth more than it 's price .",android app development,worth more than it 's price,product,functionality,positive,strong,i,author,,
90,l-6,I 'm a mac user and I would love to get this laptop .,this laptop,would love to get,product,general,positive,strong,i,mac user,,
91,l-7,Keyboard : it is all mushy no tactile feedback .,keyboard,mushy,keyboard,tactile_feedback,negative,strong,,author,no tactile feedback,
92,l-9,"For the price you can not go wrong , especially having an 8th gen Intel processor .",price,can not go wrong,product,cost,positive,strong,,author,for the price,especially having an 8th gen Intel processor
93,l-10,"It 's very well made - solid construction and a comfortable , well-sized keyboard .",construction,solid construction,product,physical_attributes,positive,strong,,author,,
94,,,keyboard,"comfortable , well-sized keyboard",keyboard,physical_attributes,positive,strong,,author,,
95,l-12,Camera and microphone are both high enough quality for discord/google hangouts/etc .,camera and microphone,high enough quality,audio/video equipment,functionality,positive,average,,author,discord/google hangouts/etc,
96,l-13,It has a nice keyboard touch .,keyboard touch,nice,keyboard,tactile_feedback,positive,weak,,author,,
97,l-14,"Please do not purchase this computer , it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .",performance,performs worse,computer,operational_performance,negative,strong,,author,,
98,l-15,It took a few weeks for them to send it back .,,,service,,negative,weak,,author,a few weeks,
99,l-17,I have gone through all the troubleshooting steps and still nothing .,troubleshooting steps,still nothing,troubleshooting process,effectiveness,negative,strong,i,user,,
100,l-18,"Even without a SSD , it is still pretty fast .",speed,pretty fast,device,performance,positive,average,,author,even without a SSD,
101,l-19,I really liked the laptop for its sleekness and weight .,sleekness,liked,laptop,design,positive,strong,i,author,,
102,,,weight,liked,laptop,physical_characteristics,positive,strong,i,author,,
103,l-24,Delivery - very fast by courier .,delivery,very fast,service,speed,positive,strong,,author,by courier,
104,l-28,"This laptop is verry good , the screen is not the best but its good for the price , its a cheap gaming laptop and works with every game i trow at it : - )",laptop,verry good,laptop,general,positive,strong,,author,,
105,,,screen,not the best but its good,screen,display,positive,average,,author,for the price,
106,,,gaming laptop,cheap gaming laptop and works with every game i trow at it,laptop,performance,positive,strong,,author,,
107,l-26,"Laptop was new , in perfect condition and works like a charm .",laptop,"new , in perfect condition and works like a charm",laptop,general,positive,strong,,author,,
108,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,hoped for better,device,performance,negative,weak,i,author,,as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU )
109,l-21,Feel really disappointed as was so happy with previous model .,previous model,so happy,product,general,positive,strong,i,author,,
110,,,current model,feel really disappointed,product,general,negative,strong,i,author,,
111,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",food,,food,waiting_time,negative,strong,we,customer,incredibly long time,
112,r-2,I come here because you leave full and with money still in your pockets .,value for money,full and with money still in your pockets,restaurant,price,positive,strong,i,customer,,
113,r-3,I love hot pot but the service just makes things bad here .,hot pot,love,food,taste,positive,strong,i,author,,
114,,,service,makes things bad,service,service_quality,negative,strong,i,author,,
115,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",Pho,makes me wanting Pho every time I come,food,taste,positive,strong,I,author,,
116,r-5,This is one of my favorite brunch places .,brunch places,one of my favorite,restaurant,general,positive,strong,this is one of my favorite,author,brunch places,
117,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,oils and fresh bread,tasty,food,quality,positive,strong,,other establishments,on the North End,
118,,,oils and fresh bread,big miss,food,availability,negative,strong,,author,,
119,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,restaurant,ambiance,positive,strong,im,customer,nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating,
120,r-9,This will probably be the last time we will come here .,visiting this place,this will probably be the last time,location,general,negative,weak,we,group,,
121,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",driving out the wrong way,idiots,drivers,behavior,negative,strong,,author,,
122,,,credit cards,a bummer,payment method,payment,negative,weak,,author,,
123,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",date night or a rehearsal dinner,wouldn't quite recommend it,restaurant,occasion,negative,weak,i,author,,
124,,,grabbing a quick lunch or dinner on your way somewhere else,plenty acceptable,restaurant,occasion,neutral,average,i,author,,
125,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast,really enjoyed,food,cuisine,positive,strong,i,author,,
126,,,ambiance,really enjoyed,atmosphere,environment,positive,strong,i,author,,
127,,,server ladies,really sweet and helpful,service,staff_performance,positive,strong,i,author,,
128,r-14,Great place !,,Great place,location,general,positive,strong,,author,,
129,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",this spot,easy to miss,restaurant,location,negative,weak,my advice to the owners,author,walking by on E. Hastings,
130,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,service,3 stars,restaurant,service_quality,neutral,average,i,customer,,we had to search for our waitress and it took about a hour before we receive our food
131,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,coke in drinks,insult,drinks,taste,negative,strong,i 'm a relatively calm guy,author,,
132,r-20,The old place was more accommodating to singles .,accommodation,more accommodating,old place,social_environment,positive,weak,,author,singles,
133,r-21,This chicken is unbelievable .,chicken,unbelievable,food,taste,positive,strong,,author,,
134,r-23,The chicken was also overcooked and dry .,chicken,overcooked and dry,food,taste,negative,strong,,author,,
135,r-27,I was reluctant to go here .,,reluctant to go,location,general,negative,weak,i,author,,
136,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,Amazing,food item,taste,positive,strong,,author,,
137,,,french fries,to die for,food item,taste,positive,strong,,author,,
138,,,milkshakes,dont even get me STARTED,food item,taste,positive,strong,,author,,
