,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
45,h-9,Tiffany 's apartment space is the perfect spot if you 're staying in Boston .,Tiffany 's apartment space,the perfect spot,apartment,location,positive,strong,,author,if you 're staying in Boston,
46,h-10,By far one of the best locations you could stay at in Boston .,locations,one of the best,boston,accommodation,positive,strong,,author,,
47,h-11,Everything was super clean .,everything,super clean,environment,cleanliness,positive,strong,,author,,
48,h-13,Entry was simple and easy .,entry,simple and easy,,usability,positive,average,,author,,
49,h-14,Great location close to the Commons .,location,Great,location,proximity,positive,strong,,author,close to the Commons,
50,h-16,"My hosts made me feel welcome the second I entered the home , helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning .",hosts,made me feel welcome,hosts,hospitality,positive,strong,my,guest,the second I entered the home,"helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning"
51,h-17,This location does not have a kitchen and you must share a bathroom .,kitchen,does not have,location,amenities,negative,average,,author,,
52,,,bathroom,must share,bathroom,amenities,negative,average,,author,,
53,h-19,The hit was the rooftop which allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying .,rooftop,perfect,rooftop,view,positive,strong,,author,"360 degree views, 70-80 degree weather",
54,h-20,I highly recommend it !,,highly recommend,book,general,positive,strong,I,author,,
55,h-24,Excellent location for exploring Boston .,location,Excellent,Boston,general,positive,strong,,author,,
56,h-21,Best location in Boston .,location,Best,Boston,general,positive,strong,,author,,
57,h-28,Great attention to detail and very good communication,attention to detail,great,,quality,positive,strong,,author,,
58,,,communication,very good,,quality,positive,strong,,author,,
59,c-1,I enjoy dancing with these shoes on my feet .,dancing,enjoy,shoes,activity,positive,average,i,author,,
60,c-2,Super crinoline for the price !,crinoline,Super,product,general,positive,strong,,author,for the price,
61,c-3,The transition option is nice too so you can wear them as leggings .,transition option,nice,clothing,functionality,positive,average,,author,so you can wear them as leggings,
62,c-4,They hold up great !,,hold up great,,,positive,strong,,,,
63,c-5,I have always worn LifeStride shoes but was disappointed when they were not leather and they were made in China .,LifeStride shoes,disappointed,shoes,material,negative,average,I,author,,they were not leather and they were made in China
64,c-7,I use them for musical theatre productions and they holdup well .,them,holdup well,props,durability,positive,average,I,user,musical theatre productions,
65,c-8,"She said they are so comfortable , and they are perfect .",they,"so comfortable , and they are perfect",shoes,comfort,positive,strong,she,,,
66,c-10,"They slot over the abdomen as I was putting them on very carefully this morning -could not wear them , will return .",slot over the abdomen,could not wear them,garment,fit,negative,strong,,author,as I was putting them on very carefully this morning,will return
67,c-11,"These are the most comfortable shoes I 've ever worn , and they 're stylish .",shoes,most comfortable shoes I 've ever worn,shoes,comfort,positive,strong,I,author,,
68,,,shoes,they 're stylish,shoes,style,positive,average,,author,,
69,c-12,I bought 2 other pairs for other cast members !,,bought 2 other pairs,shoes,purchase,positive,strong,i,author,other cast members,
70,c-13,Comfortable and attractive .,,comfortable and attractive,product,general,positive,average,,author,,
71,c-15,Everything else about these tights is amazing .,everything else about these tights,amazing,tights,general,positive,strong,,author,,
72,c-16,These shoes are great .,shoes,great,shoes,general,positive,strong,,author,,
73,c-17,"Although the tights make the legs look beautiful , I have noticed the the seams are coming apart at the crotch .",legs,look beautiful,tights,appearance,positive,average,,author,,
74,,,seams,coming apart,crotch,durability,negative,average,,author,,
75,c-18,They are nice and exactly what I expected .,They,nice,product,general,positive,average,,author,exactly what I expected,
76,c-19,"My husband loves his boots , excellent quality .",boots,loves,footwear,general,positive,strong,my husband,husband,,excellent quality
77,c-20,Very small fit .,size,Very small,product,physical_characteristics,negative,strong,,author,,
78,c-25,Follow the capezio size chart and you 're in the clear .,capezio size chart,you 're in the clear,size chart,sizing,positive,average,,author,follow the capezio size chart,
79,c-21,The soles are soft too .,soles,soft,shoes,comfort,positive,average,,author,,
80,c-24,Order 1 size larger than needed .,size,Order 1 size larger than needed,product,fit,negative,weak,,customer,,
81,l-1,Great for Programming and for low end gaming,Programming,Great,laptop,functionality,positive,strong,,author,,
82,,,low end gaming,Great,laptop,functionality,positive,strong,,author,,
83,l-2,"The combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor .",design flows,broken displays,laptop,design,negative,strong,,author,when the magsafe plug is caught inside the computer upon closing,
84,l-3,Images are too dark and blurry .,images,too dark and blurry,images,visual_quality,negative,strong,,author,,
85,l-5,"I got it mainly to do android app development , and let me tell you , it 's worth more than it 's price .",android app development,worth more than it 's price,product,functionality,positive,strong,i,author,,
86,l-6,I 'm a mac user and I would love to get this laptop .,this laptop,would love to get,laptop,general,positive,strong,i,author,i 'm a mac user,
87,l-7,Keyboard : it is all mushy no tactile feedback .,keyboard,mushy,keyboard,tactile_feedback,negative,strong,,author,,no tactile feedback
88,l-9,"For the price you can not go wrong , especially having an 8th gen Intel processor .",price,can not go wrong,product,cost,positive,strong,,author,For the price,having an 8th gen Intel processor
89,l-10,"It 's very well made - solid construction and a comfortable , well-sized keyboard .",construction,solid,product,physical_attributes,positive,strong,,author,,
90,,,keyboard,"comfortable , well-sized",keyboard,physical_attributes,positive,strong,,author,,
91,l-12,Camera and microphone are both high enough quality for discord/google hangouts/etc .,camera and microphone,high enough quality,camera and microphone,audio_visual,positive,average,,author,discord/google hangouts/etc,
92,l-13,It has a nice keyboard touch .,keyboard touch,nice,keyboard,tactile_feel,positive,weak,,author,,
93,l-14,"Please do not purchase this computer , it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .",performance,performs worse,computer,performance,negative,strong,,author,than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed,
94,l-15,It took a few weeks for them to send it back .,,,,,neutral,,,,,
95,l-17,I have gone through all the troubleshooting steps and still nothing .,troubleshooting steps,still nothing,troubleshooting process,technical_support,negative,strong,i,user,all the,
96,l-18,"Even without a SSD , it is still pretty fast .",speed,pretty fast,device,performance,positive,average,,author,even without a SSD,
97,l-19,I really liked the laptop for its sleekness and weight .,sleekness,liked,laptop,design,positive,average,i,author,,
98,,,weight,liked,laptop,physical_characteristics,positive,average,i,author,,
99,l-24,Delivery - very fast by courier .,delivery,very fast,delivery service,speed,positive,strong,,author,by courier,
100,l-28,"This laptop is verry good , the screen is not the best but its good for the price , its a cheap gaming laptop and works with every game i trow at it : - )",laptop,verry good,laptop,general,positive,strong,,author,,
101,,,screen,not the best but its good,screen,display,positive,average,,author,for the price,
102,,,gaming laptop,works with every game i trow at it,laptop,performance,positive,strong,,author,,
103,l-26,"Laptop was new , in perfect condition and works like a charm .",laptop,works like a charm,laptop,functionality,positive,strong,,author,,
104,,,laptop,new,laptop,condition,positive,average,,author,,
105,,,laptop,perfect condition,laptop,condition,positive,strong,,author,,
106,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,hoped for better,device,performance,negative,average,i,user,,as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU )
107,l-21,Feel really disappointed as was so happy with previous model .,previous model,so happy,product,general,positive,strong,i,author,,
108,,,current model,feel really disappointed,product,general,negative,strong,i,author,,
109,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",food,,food,service,negative,strong,we,customer,incredibly long time,
110,r-2,I come here because you leave full and with money still in your pockets .,,leave full and with money still in your pockets,restaurant,value,positive,strong,I,customer,,
111,r-3,I love hot pot but the service just makes things bad here .,hot pot,love,food,taste,positive,strong,i,author,,
112,,,service,makes things bad,service,service,negative,average,,author,,
113,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",Pho,makes me wanting Pho every time I come,food,taste,positive,strong,I,author,,my mom is a great Pho cooker
114,r-5,This is one of my favorite brunch places .,brunch places,one of my favorite,restaurant,general,positive,strong,this is one of my,author,,
115,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,oils and fresh bread,spoil you,other establishments on the North End,food quality,positive,strong,,author,,
116,,,oils and fresh bread,a big miss,this establishment,food quality,negative,strong,,author,,
117,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,restaurant,ambiance,positive,strong,im,author,nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating,
118,r-9,This will probably be the last time we will come here .,,will probably be the last time,location,general,negative,average,,author,,
119,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",driving out the wrong way,Stop driving out the wrong way,drivers,behavior,negative,strong,,author,,
120,,,credit cards,which is a bummer,payment method,payment,negative,weak,,author,,
121,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",date night or a rehearsal dinner,wouldn't quite recommend it,restaurant,occasion,negative,weak,i,author,,
122,,,grabbing a quick lunch or dinner on your way somewhere else,plenty acceptable,restaurant,purpose,neutral,average,i,author,,
123,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast,really enjoyed,breakfast,food,positive,strong,,author,,
124,,,ambiance,enjoyed,ambiance,atmosphere,positive,strong,,author,,
125,,,server ladies,really sweet and helpful,service,service,positive,strong,,author,,
126,r-14,Great place !,place,Great,location,general,positive,strong,,author,,
127,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",this spot,easy to miss,restaurant,location,negative,weak,,author,Walking by on E. Hastings,
128,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,service,had to search for our waitress and it took about a hour before we receive our food,restaurant,service,negative,strong,I,customer,,The reason why I gave 3 stars
129,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,adding coke to drinks,insult,drinks,taste,negative,strong,I,author,,
130,r-20,The old place was more accommodating to singles .,old place,more accommodating,establishment,social_environment,positive,average,,author,singles,
131,r-21,This chicken is unbelievable .,chicken,unbelievable,food,taste,positive,strong,,author,,
132,r-23,The chicken was also overcooked and dry .,chicken,overcooked and dry,food,taste,negative,strong,,author,,
133,r-27,I was reluctant to go here .,,reluctant to go,location,general,negative,weak,I,author,,
134,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,Amazing,food item,taste,positive,strong,,author,,
135,,,french fries,to die for,food item,taste,positive,strong,,author,,
136,,,milkshakes,dont even get me STARTED,food item,taste,positive,strong,,author,,
