,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
24,,,ironic touch,bring an ironic touch,author,style,positive,average,,author,,
25,,,crime novel,not a crime novel for the faint hearted,book,genre,negative,strong,,author,faint hearted,
26,b-20,The 3 lady 's courage can be found to be inspirational & a lesson to us all .,courage,inspirational,3 ladies,personality_trait,positive,strong,us all,general audience,,
27,b-26,"For an avid Diana fan , the innocent day-to-day insight is appreciated , however , certain facts should not have been revealed .",innocent day-to-day insight,appreciated,book content,content,positive,average,an avid diana fan,fan,,
28,,,certain facts,should not have been revealed,book content,content,negative,strong,,author,,
29,b-22,"I have had this on my shelf for several years for intended reading : Had I appreciated what a compelling narrative Mukherjee sets out , and how well he tells it , I would have read it much sooner.As there are numerous , good reviews of this exceptional book , I will not pile on , except to say that this is a comprehensive and detailed treatment for the non-expert , that manages to explain the science ( and some of the politics ) with clarity , while providing a compelling and often moving narrative .",narrative,compelling narrative,book,plot,positive,strong,i,reader,,
30,,,book,exceptional book,book,general,positive,strong,i,reader,,
31,,,treatment,comprehensive and detailed treatment,book,content,positive,average,i,reader,for the non-expert,
32,,,science ( and some of the politics ),clarity,book,content,positive,average,i,reader,,
33,,,narrative,compelling and often moving narrative,book,plot,positive,strong,i,reader,,
34,h-1,The location is unbeatable and the rooftop was beyond spectacular .,location,unbeatable,location,general,positive,strong,,author,,
35,,,rooftop,beyond spectacular,rooftop,visual_appeal,positive,strong,,author,,
36,h-2,The room was very comfortable and the bathroom connected to the room was a great addition .,room,very comfortable,room,comfort,positive,strong,,author,,
37,,,bathroom connected to the room,great addition,bathroom,functionality,positive,strong,,author,,
38,h-3,It 's a good place and will definitely consider to come again .,,good place,place,general,positive,average,it,author,,will definitely consider to come again
39,h-4,"There is a grocery store a 15 min walk away , which was easy to walk from with a few groceries for breakfasts and snacks .",walk,easy to walk,walk,accessibility,positive,average,,author,with a few groceries for breakfasts and snacks,
40,h-5,"The apartment is kept very clean , and nicely furnished .",clean,very clean,apartment,cleanliness,positive,strong,,author,,
41,,,furnished,nicely furnished,apartment,furnishing,positive,average,,author,,
42,h-6,Really great location close to so many restaurants .,location,really great,location,general,positive,strong,,author,close to so many restaurants,
43,h-7,"Oine was a terrific host - very responsive by text and email , and thoughtful with her preparation of the apartment , which was spotless and nicely decorated , and feels like home .",host,terrific,oine,general,positive,strong,,author,,
44,,,responsive by text and email,very responsive,oine,communication,positive,strong,,author,,
45,,,preparation of the apartment,thoughtful,oine,service,positive,average,,author,,
46,,,apartment,spotless and nicely decorated,apartment,cleanliness and aesthetics,positive,strong,,author,,
47,,,apartment,feels like home,apartment,comfort,positive,strong,,author,,
48,h-8,Excellent space in a fantastic location .,space,excellent,location,size,positive,strong,,author,,
49,,,location,fantastic,location,general,positive,strong,,author,,
50,h-9,Tiffany 's apartment space is the perfect spot if you 're staying in Boston .,apartment space,perfect spot,Tiffany's apartment,location,positive,strong,you,reader,if you 're staying in Boston,
51,h-10,By far one of the best locations you could stay at in Boston .,location,one of the best,location,quality,positive,strong,you,reader,,
52,h-11,Everything was super clean .,,super clean,environment,cleanliness,positive,strong,,author,,
53,h-13,Entry was simple and easy .,entry,simple and easy,process,usability,positive,strong,,author,,
54,h-14,Great location close to the Commons .,location,great,hotel,general,positive,strong,,author,close to the Commons,
55,h-16,"My hosts made me feel welcome the second I entered the home , helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning .",hosts,made me feel welcome,hosts,hospitality,positive,strong,i,author,,"helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning"
56,,,,helping me carry my items upstairs,hosts,helpfulness,positive,average,,author,,
57,,,,explaining where everything was,hosts,communication,positive,average,,author,,
58,,,,offering me breakfast and coffee in the morning,hosts,hospitality,positive,average,,author,,
59,h-17,This location does not have a kitchen and you must share a bathroom .,kitchen,does not have,location,amenities,negative,strong,,author,,
60,,,bathroom,must share,bathroom,amenities,negative,average,,author,,
61,h-19,The hit was the rooftop which allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying .,rooftop,hit,rooftop,location,positive,strong,,author,,allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying
62,,,360 degree views,perfect,views,visual_appeal,positive,strong,,author,,
63,h-20,I highly recommend it !,,highly recommend,product/service,general,positive,strong,i,author,,
64,h-24,Excellent location for exploring Boston .,location,excellent,location,general,positive,strong,,author,,for exploring boston
65,h-21,Best location in Boston .,location,best,location,general,positive,strong,,author,,
66,h-28,Great attention to detail and very good communication,attention to detail,great,service/product,quality,positive,strong,,author,,
67,,,communication,very good,service/product,service_quality,positive,strong,,author,,
68,c-1,I enjoy dancing with these shoes on my feet .,dancing,enjoy,shoes,functionality,positive,average,i,author,,
69,c-2,Super crinoline for the price !,crinoline,super,crinoline,quality,positive,strong,,author,for the price,
70,c-3,The transition option is nice too so you can wear them as leggings .,transition option,nice,clothing,functionality,positive,weak,you,reader,,so you can wear them as leggings
71,c-4,They hold up great !,,hold up great,product,durability,positive,strong,they,author,,
72,c-5,I have always worn LifeStride shoes but was disappointed when they were not leather and they were made in China .,leather,not leather,shoes,material,negative,strong,i,author,,
73,,,made in china,made in china,shoes,origin,negative,average,i,author,,
74,c-7,I use them for musical theatre productions and they holdup well .,they,holdup well,props/costumes,durability,positive,average,i,author,for musical theatre productions,
75,c-8,"She said they are so comfortable , and they are perfect .",they,so comfortable,shoes,comfort,positive,strong,they,she,,
76,,,they,perfect,shoes,general,positive,strong,they,she,,
77,c-10,"They slot over the abdomen as I was putting them on very carefully this morning -could not wear them , will return .",slot over the abdomen,could not wear them,product,fit,negative,strong,i,customer,very carefully this morning,
78,c-11,"These are the most comfortable shoes I 've ever worn , and they 're stylish .",shoes,most comfortable,shoes,comfort,positive,strong,i,author,,
79,,,shoes,stylish,shoes,appearance,positive,average,i,author,,
80,c-12,I bought 2 other pairs for other cast members !,,bought,pairs,general,positive,strong,i,author,2 other pairs for other cast members,
81,c-13,Comfortable and attractive .,,Comfortable,product,general,positive,average,,author,,
82,,,,attractive,product,general,positive,average,,author,,
83,c-15,Everything else about these tights is amazing .,,amazing,tights,general,positive,strong,,author,everything else,
84,c-16,These shoes are great .,,great,shoes,general,positive,strong,,author,,
85,c-17,"Although the tights make the legs look beautiful , I have noticed the the seams are coming apart at the crotch .",tights,make the legs look beautiful,tights,appearance,positive,strong,i,author,,
86,,,seams,coming apart,tights,durability,negative,average,i,author,at the crotch,
87,c-18,They are nice and exactly what I expected .,,nice,product,general,positive,average,i,author,,exactly what i expected
88,c-19,"My husband loves his boots , excellent quality .",boots,excellent quality,boots,quality,positive,strong,my husband,husband,,
89,c-20,Very small fit .,fit,very small,clothing,size,negative,strong,,author,,
90,c-25,Follow the capezio size chart and you 're in the clear .,capezio size chart,in the clear,size chart,accuracy,positive,strong,you,reader,,
91,c-21,The soles are soft too .,soles,soft,shoes,material_quality,positive,weak,,author,,
92,c-24,Order 1 size larger than needed .,size,1 size larger than needed,clothing,size,negative,strong,,author,,
93,l-1,Great for Programming and for low end gaming,Programming,Great,device,functionality,positive,strong,,author,,
94,,,low end gaming,Great,device,functionality,positive,strong,,author,,
95,l-2,"The combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor .",design flows,broken displays,laptop,design,negative,strong,,author,magsafe plug is caught inside the computer upon closing,breaking the monitor
96,l-3,Images are too dark and blurry .,images,too dark and blurry,images,visual_quality,negative,strong,,author,,
97,l-5,"I got it mainly to do android app development , and let me tell you , it 's worth more than it 's price .",,worth more than it 's price,product,value_for_money,positive,strong,i,author,,
98,l-6,I 'm a mac user and I would love to get this laptop .,,love to get,laptop,general,positive,strong,i,mac user,,
99,l-7,Keyboard : it is all mushy no tactile feedback .,keyboard,mushy,keyboard,tactile_feedback,negative,strong,,author,,no tactile feedback
100,l-9,"For the price you can not go wrong , especially having an 8th gen Intel processor .",price,can not go wrong,product,cost,positive,strong,you,customer,,especially having an 8th gen Intel processor
101,,,8th gen Intel processor,,product,feature,positive,strong,,author,,
102,l-10,"It 's very well made - solid construction and a comfortable , well-sized keyboard .",construction,solid,keyboard,quality,positive,strong,,author,,
103,,,keyboard,"comfortable , well-sized",keyboard,usability,positive,average,,author,,
104,l-12,Camera and microphone are both high enough quality for discord/google hangouts/etc .,camera,high enough quality,camera,quality,positive,average,,author,for discord/google hangouts/etc,
105,,,microphone,high enough quality,microphone,quality,positive,average,,author,for discord/google hangouts/etc,
106,l-13,It has a nice keyboard touch .,keyboard touch,nice,keyboard,operational_performance,positive,weak,,author,,
107,l-14,"Please do not purchase this computer , it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .",performance,performs worse,computer,operational_performance,negative,strong,i,author,,than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed
108,,,computer,,computer,general,negative,strong,i,author,,Please do not purchase this computer
109,l-15,It took a few weeks for them to send it back .,,,service,general,negative,weak,it,author,a few weeks,
110,l-17,I have gone through all the troubleshooting steps and still nothing .,troubleshooting steps,nothing,problem,effectiveness,negative,strong,i,author,,
111,l-18,"Even without a SSD , it is still pretty fast .",speed,pretty fast,laptop,performance,positive,average,,author,even without a SSD,
112,l-19,I really liked the laptop for its sleekness and weight .,sleekness,really liked,laptop,design,positive,strong,i,author,,
113,,,weight,really liked,laptop,physical_features,positive,strong,i,author,,
114,l-24,Delivery - very fast by courier .,Delivery,very fast,Delivery service,speed,positive,strong,,author,,by courier
115,l-28,"This laptop is verry good , the screen is not the best but its good for the price , its a cheap gaming laptop and works with every game i trow at it : - )",laptop,verry good,laptop,general,positive,strong,,author,,
116,,,screen,not the best,screen,visual_quality,negative,average,,author,,
117,,,price,good for the price,laptop,cost,positive,average,,author,,
118,,,laptop,cheap gaming laptop,laptop,general,positive,average,,author,,
119,,,laptop,works with every game i trow at it,laptop,performance,positive,strong,,author,,
120,l-26,"Laptop was new , in perfect condition and works like a charm .",condition,perfect,laptop,physical_quality,positive,strong,,author,,
121,,,works,like a charm,laptop,functionality,positive,strong,,author,,
122,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,better,laptop,performance,positive,strong,i,author,,as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU )
123,l-21,Feel really disappointed as was so happy with previous model .,,really disappointed,current model,general,negative,strong,i,author,,was so happy with previous model
124,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",coupon,whatever,coupon,usefulness,negative,weak,i,author,,
125,,,waiting time,incredibly long time,service,timeliness,negative,strong,we,author,,
126,r-2,I come here because you leave full and with money still in your pockets .,leave full,leave full,restaurant,food_quality,positive,average,i,customer,,with money still in your pockets
127,,,money still in your pockets,with money still in your pockets,restaurant,price,positive,strong,i,customer,,
128,r-3,I love hot pot but the service just makes things bad here .,service,makes things bad,restaurant,service_quality,negative,strong,i,customer,,
129,,,hot pot,love,hot pot,taste,positive,strong,i,customer,,
130,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",,makes me wanting Pho every time I come,restaurant,general,positive,strong,i,customer,,
131,,,mom,great Pho cooker,mom,cooking_skills,positive,strong,i,customer,,
132,r-5,This is one of my favorite brunch places .,,favorite,brunch place,general,positive,strong,my,author,,
133,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,tasty oils and fresh bread,spoil you with,restaurant,food_quality,positive,strong,other establishments on the north end,other restaurants,,
134,,,,big miss,restaurant,general,negative,strong,,author,,
135,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,restaurant,ambiance,positive,strong,,author,,nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating
136,,,decorating,,restaurant,ambiance,positive,average,,author,,it does n't seem like they 're trying to beat you over the head with a theme in the decorating
137,,,service,,restaurant,service,positive,average,,author,,
138,,,drinks,,restaurant,drinks,positive,average,,author,,
139,r-9,This will probably be the last time we will come here .,,last time,place,general,negative,strong,we,author,,
140,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",driving,driving out the wrong way,drivers,behavior,negative,strong,you,author,idiots,
141,,,credit cards,bummer,establishment,payment_method,negative,average,they,establishment,,
142,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",it,plenty acceptable,restaurant,suitability,positive,average,i,author,grabbing a quick lunch or dinner on your way somewhere else,
143,,,it,would n't quite recommend,restaurant,suitability,negative,weak,i,author,date night or a rehearsal dinner,
144,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast,really enjoyed,breakfast,taste,positive,strong,i,author,,
145,,,ambiance,really enjoyed,restaurant,atmosphere,positive,strong,i,author,,
146,,,server ladies,really sweet and helpful,staff,service,positive,strong,,author,,
147,r-14,Great place !,,Great,place,general,positive,strong,,author,,
148,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",this spot,easy to miss,restaurant,accessibility,negative,weak,it,author,Walking by on E. Hastings,
149,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,waitress service,had to search for our waitress,restaurant service,service_quality,negative,average,i,customer,,it took about a hour before we receive our food
150,,,food service speed,it took about a hour before we receive our food,restaurant service,service_speed,negative,strong,i,customer,,
151,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,,insult,action,general,negative,strong,he,person,,added a splash of coke to our drinks
152,,,,calm guy,speaker,personality,positive,average,i,speaker,relatively,
153,r-20,The old place was more accommodating to singles .,place,more accommodating,place,atmosphere,positive,average,,author,singles,
154,r-21,This chicken is unbelievable .,,unbelievable,chicken,general,positive,strong,,author,,
155,r-23,The chicken was also overcooked and dry .,chicken,overcooked and dry,chicken,taste,negative,strong,,author,,
156,r-27,I was reluctant to go here .,,reluctant,going to the place,general,negative,average,i,author,,
157,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,Amazing,turkey burger,taste,positive,strong,,author,,
158,,,french fries,to die for,french fries,taste,positive,strong,,author,,
159,,,milkshakes,dont even get me STARTED,milkshakes,taste,positive,strong,,author,,
