,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
38,h-4,"There is a grocery store a 15 min walk away , which was easy to walk from with a few groceries for breakfasts and snacks .",walk,easy,walk,ease_of_access,positive,average,,author,with a few groceries for breakfasts and snacks,
39,h-5,"The apartment is kept very clean , and nicely furnished .",clean,very clean,apartment,cleanliness,positive,strong,,author,,
40,,,furnished,nicely furnished,apartment,furnishing,positive,average,,author,,
41,h-6,Really great location close to so many restaurants .,location,really great,location,general,positive,strong,,author,close to so many restaurants,
42,h-7,"Oine was a terrific host - very responsive by text and email , and thoughtful with her preparation of the apartment , which was spotless and nicely decorated , and feels like home .",host,terrific,oine,general,positive,strong,,author,,
43,,,responsiveness,very responsive,oine,communication,positive,strong,,author,by text and email,
44,,,preparation,thoughtful,oine,service,positive,average,,author,,
45,,,apartment,spotless and nicely decorated,apartment,cleanliness and aesthetics,positive,strong,,author,,
46,,,apartment,feels like home,apartment,general,positive,strong,,author,,
47,h-8,Excellent space in a fantastic location .,space,excellent,location,size,positive,strong,,author,,
48,,,location,fantastic,location,general,positive,strong,,author,,
49,h-9,Tiffany 's apartment space is the perfect spot if you 're staying in Boston .,apartment space,perfect spot,Tiffany's apartment,location,positive,strong,you,guest,if you 're staying in Boston,
50,h-10,By far one of the best locations you could stay at in Boston .,,one of the best,location,general,positive,strong,you,reader,,
51,h-11,Everything was super clean .,,super clean,environment,general,positive,strong,,author,,
52,h-13,Entry was simple and easy .,entry,simple and easy,process,usability,positive,strong,,author,,
53,h-14,Great location close to the Commons .,location,Great,location,general,positive,strong,,author,close to the Commons,
54,h-16,"My hosts made me feel welcome the second I entered the home , helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning .",,welcome,hosts,general,positive,average,i,author,,
55,,,,"helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning",hosts,general,positive,strong,i,author,,
56,h-17,This location does not have a kitchen and you must share a bathroom .,kitchen,does not have,location,amenities,negative,strong,,author,,
57,,,bathroom,must share,location,amenities,negative,average,,author,,
58,h-19,The hit was the rooftop which allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying .,rooftop,hit,rooftop,location,positive,strong,,author,,allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying
59,,,360 degree views,perfect,views,visual_experience,positive,strong,,author,,
60,h-20,I highly recommend it !,,highly recommend,book,general,positive,strong,i,author,,
61,h-24,Excellent location for exploring Boston .,location,excellent,location,general,positive,strong,,author,for exploring boston,
62,h-21,Best location in Boston .,,Best,location,general,positive,strong,,author,,
63,h-28,Great attention to detail and very good communication,attention to detail,Great,service,quality,positive,strong,,author,,
64,,,communication,very good,service,communication,positive,average,,author,,
65,c-1,I enjoy dancing with these shoes on my feet .,,enjoy,dancing,general,positive,average,i,author,,
66,c-2,Super crinoline for the price !,,Super,crinoline,general,positive,strong,,author,for the price,
67,c-3,The transition option is nice too so you can wear them as leggings .,transition option,nice,clothing,functionality,positive,average,you,reader,,so you can wear them as leggings
68,c-4,They hold up great !,,great,,general,positive,strong,they,they,,
69,c-5,I have always worn LifeStride shoes but was disappointed when they were not leather and they were made in China .,LifeStride shoes,always worn,shoes,quality,positive,strong,i,author,,
70,,,leather,disappointed,material,material,negative,average,i,author,,they were not leather and they were made in China
71,,,made in China,disappointed,origin,origin,negative,average,i,author,,they were not leather and they were made in China
72,c-7,I use them for musical theatre productions and they holdup well .,,holdup well,them,durability,positive,average,i,author,for musical theatre productions,
73,c-8,"She said they are so comfortable , and they are perfect .",,so comfortable,shoes,comfort,positive,strong,they,third person,,
74,,,,perfect,shoes,general,positive,strong,they,third person,,
75,c-10,"They slot over the abdomen as I was putting them on very carefully this morning -could not wear them , will return .",,could not wear them,product,fit,negative,strong,i,author,very carefully this morning,
76,,,,will return,product,general,negative,average,i,author,,
77,c-11,"These are the most comfortable shoes I 've ever worn , and they 're stylish .",shoes,most comfortable,shoes,comfort,positive,strong,i,author,,
78,,,shoes,stylish,shoes,appearance,positive,average,i,author,,
79,c-12,I bought 2 other pairs for other cast members !,,bought,pairs,general,positive,average,i,author,2 other pairs for other cast members,
80,c-13,Comfortable and attractive .,,Comfortable,product,general,positive,average,,author,,
81,,,,attractive,product,general,positive,average,,author,,
82,c-15,Everything else about these tights is amazing .,,amazing,tights,general,positive,strong,,author,everything else,
83,c-16,These shoes are great .,,great,shoes,general,positive,strong,,author,,
84,c-17,"Although the tights make the legs look beautiful , I have noticed the the seams are coming apart at the crotch .",tights,beautiful,tights,appearance,positive,strong,i,author,,
85,,,seams,coming apart,tights,durability,negative,average,i,author,,at the crotch
86,c-18,They are nice and exactly what I expected .,,nice,product,general,positive,average,i,author,,exactly what i expected
87,c-19,"My husband loves his boots , excellent quality .",boots,loves,boots,general,positive,strong,my husband,husband,,
88,,,quality,excellent,boots,quality,positive,strong,,author,,
89,c-20,Very small fit .,fit,Very small,clothing,size,negative,strong,,author,,
90,c-25,Follow the capezio size chart and you 're in the clear .,,in the clear,sizing,general,positive,average,you,user,,Follow the capezio size chart
91,c-21,The soles are soft too .,soles,soft,shoes,material_quality,positive,weak,,author,,
92,c-24,Order 1 size larger than needed .,size,1 size larger than needed,clothing,fit,negative,average,,author,,
93,l-1,Great for Programming and for low end gaming,,Great,device,general,positive,strong,,author,for Programming and for low end gaming,
94,l-2,"The combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor .",design flows,broken displays,laptop,design,negative,strong,,author,when the magsafe plug is caught inside the computer upon closing,breaking the monitor
95,l-3,Images are too dark and blurry .,Images,too dark and blurry,Images,visual_quality,negative,strong,,author,,
96,l-5,"I got it mainly to do android app development , and let me tell you , it 's worth more than it 's price .",,worth more than it 's price,product,general,positive,strong,i,author,,
97,l-6,I 'm a mac user and I would love to get this laptop .,,love to get,laptop,general,positive,strong,i,mac user,,
98,l-7,Keyboard : it is all mushy no tactile feedback .,Keyboard,mushy,keyboard,tactile_feedback,negative,strong,,author,,no tactile feedback
99,l-9,"For the price you can not go wrong , especially having an 8th gen Intel processor .",price,can not go wrong,product,cost,positive,strong,,author,,especially having an 8th gen Intel processor
100,,,8th gen Intel processor,,product,hardware_features,positive,average,,author,,
101,l-10,"It 's very well made - solid construction and a comfortable , well-sized keyboard .",construction,solid,laptop,build_quality,positive,strong,,author,,
102,,,keyboard,"comfortable , well-sized",keyboard,usability,positive,average,,author,,
103,l-12,Camera and microphone are both high enough quality for discord/google hangouts/etc .,camera,high enough quality,camera,operational_performance,positive,average,,author,for discord/google hangouts/etc,
104,,,microphone,high enough quality,microphone,operational_performance,positive,average,,author,for discord/google hangouts/etc,
105,l-13,It has a nice keyboard touch .,keyboard touch,nice,keyboard,operational_performance,positive,average,,author,,
106,l-14,"Please do not purchase this computer , it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .",performance,worse,computer,operational_performance,negative,strong,,author,,performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed
107,l-15,It took a few weeks for them to send it back .,,,service,general,negative,weak,it,author,a few weeks,
108,l-17,I have gone through all the troubleshooting steps and still nothing .,,nothing,solution,effectiveness,negative,strong,i,author,,have gone through all the troubleshooting steps and still
109,l-18,"Even without a SSD , it is still pretty fast .",speed,pretty fast,device,operational_performance,positive,average,,author,even without a SSD,
110,l-19,I really liked the laptop for its sleekness and weight .,sleekness,really liked,laptop,design,positive,strong,i,author,,
111,,,weight,really liked,laptop,physical_attributes,positive,strong,i,author,,
112,l-24,Delivery - very fast by courier .,Delivery,very fast,Delivery service,speed,positive,strong,,author,,by courier
113,l-28,"This laptop is verry good , the screen is not the best but its good for the price , its a cheap gaming laptop and works with every game i trow at it : - )",laptop,verry good,laptop,general,positive,strong,,author,,
114,,,screen,not the best,screen,visual_quality,negative,average,,author,,
115,,,price,good for the price,laptop,value_for_money,positive,average,,author,,
116,,,laptop,cheap gaming laptop,laptop,type,positive,average,,author,,
117,,,laptop,works with every game i trow at it,laptop,performance,positive,strong,,author,,
118,l-26,"Laptop was new , in perfect condition and works like a charm .",condition,perfect,laptop,physical_quality,positive,strong,,author,,
119,,,works,like a charm,laptop,functionality,positive,strong,,author,,
120,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,hoped for better,laptop,operational_performance,negative,average,i,author,doing heavy computations ( 8 threads using 100 % of the CPU ),
121,l-21,Feel really disappointed as was so happy with previous model .,,disappointed,current model,general,negative,strong,i,author,,was so happy with previous model
122,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",,weird,situation,general,negative,weak,i,author,,
123,,,time,incredibly long,waiting time,duration,negative,strong,we,author,,
124,r-2,I come here because you leave full and with money still in your pockets .,,full,restaurant,food_quality,positive,average,i,customer,,you leave full and with money still in your pockets
125,,,,money still in your pockets,restaurant,price,positive,strong,i,customer,,you leave full and with money still in your pockets
126,r-3,I love hot pot but the service just makes things bad here .,service,makes things bad,restaurant,service_quality,negative,strong,i,customer,,
127,,,hot pot,love,hot pot,general,positive,strong,i,customer,,
128,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",,wanting Pho,Pho,general,positive,strong,i,author,every time i come,this place makes me wanting Pho every time I come
129,,,mom,great Pho cooker,mom,skill,positive,strong,i,author,,
130,r-5,This is one of my favorite brunch places .,,favorite,brunch place,general,positive,strong,my,author,,
131,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,tasty oils and fresh bread,spoil you,restaurant,food_quality,positive,strong,other establishments,other restaurants,,
132,,,,big miss,restaurant,general,negative,strong,,author,,
133,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,restaurant,ambiance,positive,strong,,author,,nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating
134,,,service,,restaurant,service,positive,average,,author,,
135,,,drinks,,restaurant,drinks,positive,average,,author,,
136,r-9,This will probably be the last time we will come here .,,last time,place,general,negative,average,we,author,,
137,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",driving,idiots,drivers,driving_behavior,negative,strong,you,author,,
138,,,credit cards,bummer,payment_method,payment_options,negative,average,,author,,
139,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",,plenty acceptable,restaurant,general,positive,average,i,author,grabbing a quick lunch or dinner on your way somewhere else,
140,,,,would n't quite recommend,restaurant,general,negative,weak,i,author,date night or a rehearsal dinner,
141,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast,really enjoyed,food,taste,positive,strong,i,author,,
142,,,ambiance,really enjoyed,restaurant,atmosphere,positive,strong,i,author,,
143,,,server ladies,really sweet and helpful,staff,service,positive,strong,,author,,
144,r-14,Great place !,,Great,place,general,positive,strong,,author,,
145,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",this spot,easy to miss,restaurant,location,negative,weak,it,author,Walking by on E. Hastings,
146,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,service,had to search for our waitress,restaurant,service_quality,negative,average,i,customer,,it took about a hour before we receive our food
147,,,food service speed,it took about a hour before we receive our food,restaurant,service_speed,negative,strong,i,customer,,
148,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,,insult,action,general,negative,strong,he,person,,added a splash of coke to our drinks
149,,,,calm guy,author,personality,positive,average,i,author,relatively,
150,r-20,The old place was more accommodating to singles .,place,more accommodating,restaurant,atmosphere,positive,average,,author,to singles,
151,r-21,This chicken is unbelievable .,,unbelievable,chicken,general,positive,strong,,author,,
152,r-23,The chicken was also overcooked and dry .,chicken,overcooked and dry,food,taste,negative,strong,,author,,
153,r-27,I was reluctant to go here .,,reluctant,going to the place,general,negative,average,i,author,,
154,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,Amazing,food,taste,positive,strong,,author,,
155,,,french fries,to die for,food,taste,positive,strong,,author,,
156,,,milkshakes,dont even get me STARTED,food,taste,positive,strong,,author,,
