,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
38,h-4,"There is a grocery store a 15 min walk away , which was easy to walk from with a few groceries for breakfasts and snacks .",,easy to walk from,grocery store,accessibility,positive,average,,author,with a few groceries for breakfasts and snacks,
39,h-5,"The apartment is kept very clean , and nicely furnished .",clean,very clean,apartment,cleanliness,positive,strong,,author,,
40,,,furnished,nicely furnished,apartment,furnishing,positive,average,,author,,
41,h-6,Really great location close to so many restaurants .,location,really great,location,general,positive,strong,,author,close to so many restaurants,
42,h-7,"Oine was a terrific host - very responsive by text and email , and thoughtful with her preparation of the apartment , which was spotless and nicely decorated , and feels like home .",host,terrific,oine,general,positive,strong,,author,,
43,,,responsiveness,very responsive,oine,communication,positive,strong,,author,by text and email,
44,,,preparation of the apartment,thoughtful,oine,hospitality,positive,average,,author,,
45,,,apartment,spotless and nicely decorated,apartment,cleanliness and aesthetics,positive,strong,,author,,
46,,,apartment,feels like home,apartment,comfort,positive,strong,,author,,
47,h-8,Excellent space in a fantastic location .,space,excellent,location,size,positive,strong,,author,,
48,,,location,fantastic,location,general,positive,strong,,author,,
49,h-9,Tiffany 's apartment space is the perfect spot if you 're staying in Boston .,apartment space,perfect spot,Tiffany's apartment,location,positive,strong,you,reader,if you 're staying in Boston,
50,h-10,By far one of the best locations you could stay at in Boston .,,one of the best,location,general,positive,strong,you,reader,,
51,h-11,Everything was super clean .,,super clean,environment,cleanliness,positive,strong,,author,,
52,h-13,Entry was simple and easy .,entry,simple and easy,process,usability,positive,strong,,author,,
53,h-14,Great location close to the Commons .,location,Great,location,general,positive,strong,,author,close to the Commons,
54,h-16,"My hosts made me feel welcome the second I entered the home , helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning .",,feel welcome,hosts,general,positive,average,i,author,the second i entered the home,"helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning"
55,,,,helping,hosts,helpfulness,positive,average,i,author,,
56,,,,explaining,hosts,communication,positive,average,i,author,,
57,,,,offering,hosts,hospitality,positive,average,i,author,,
58,h-17,This location does not have a kitchen and you must share a bathroom .,kitchen,does not have,location,amenities,negative,average,,author,,
59,,,bathroom,must share,location,amenities,negative,average,,author,,
60,h-19,The hit was the rooftop which allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying .,rooftop,hit,rooftop,general,positive,strong,,author,,allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying
61,,,360 degree views,perfect,views,visual_appeal,positive,strong,,author,,
62,h-20,I highly recommend it !,,highly recommend,book,general,positive,strong,i,author,,
63,h-24,Excellent location for exploring Boston .,,Excellent,location,general,positive,strong,,author,for exploring Boston,
64,h-21,Best location in Boston .,,Best,location,general,positive,strong,,author,in Boston,
65,h-28,Great attention to detail and very good communication,attention to detail,Great,service,quality,positive,strong,,author,,
66,,,communication,very good,service,operational_performance,positive,average,,author,,
67,c-1,I enjoy dancing with these shoes on my feet .,,enjoy dancing,shoes,general,positive,average,i,author,,
68,c-2,Super crinoline for the price !,,Super,crinoline,general,positive,strong,,author,for the price,
69,c-3,The transition option is nice too so you can wear them as leggings .,transition option,nice,leggings,functionality,positive,average,you,reader,,so you can wear them as leggings
70,c-4,They hold up great !,,great,They,general,positive,strong,,author,,
71,c-5,I have always worn LifeStride shoes but was disappointed when they were not leather and they were made in China .,LifeStride shoes,,LifeStride shoes,general,positive,average,i,author,,
72,,,leather,disappointed,material,material,negative,strong,i,author,,they were not leather
73,,,made in China,disappointed,origin,origin,negative,strong,i,author,,they were made in China
74,c-7,I use them for musical theatre productions and they holdup well .,,holdup well,them,durability,positive,average,i,author,for musical theatre productions,
75,c-8,"She said they are so comfortable , and they are perfect .",,so comfortable,shoes,comfort,positive,strong,they,third person,,
76,,,,perfect,shoes,general,positive,strong,they,third person,,
77,c-10,"They slot over the abdomen as I was putting them on very carefully this morning -could not wear them , will return .",,could not wear them,garment,fit,negative,strong,i,author,,slot over the abdomen as I was putting them on very carefully this morning
78,c-11,"These are the most comfortable shoes I 've ever worn , and they 're stylish .",shoes,most comfortable,shoes,comfort,positive,strong,i,author,,
79,,,shoes,stylish,shoes,appearance,positive,average,i,author,,
80,c-12,I bought 2 other pairs for other cast members !,,bought,pairs,general,positive,average,i,author,2 other pairs for other cast members,
81,c-13,Comfortable and attractive .,,Comfortable,product,general,positive,average,,author,,
82,,,,attractive,product,general,positive,average,,author,,
83,c-15,Everything else about these tights is amazing .,,amazing,tights,general,positive,strong,,author,,
84,c-16,These shoes are great .,,great,shoes,general,positive,strong,,author,,
85,c-17,"Although the tights make the legs look beautiful , I have noticed the the seams are coming apart at the crotch .",tights,make the legs look beautiful,tights,appearance,positive,strong,i,author,,
86,,,seams,coming apart,tights,durability,negative,average,i,author,at the crotch,
87,c-18,They are nice and exactly what I expected .,,nice,product,general,positive,average,i,author,,exactly what i expected
88,,,,exactly what i expected,product,general,positive,average,i,author,,
89,c-19,"My husband loves his boots , excellent quality .",boots,excellent quality,boots,quality,positive,strong,my husband,husband,,
90,c-20,Very small fit .,fit,Very small,clothing,size,negative,strong,,author,,
91,c-25,Follow the capezio size chart and you 're in the clear .,,in the clear,sizing,general,positive,average,you,customer,,Follow the capezio size chart
92,c-21,The soles are soft too .,soles,soft,shoes,material_quality,positive,weak,,author,,
93,c-24,Order 1 size larger than needed .,size,1 size larger than needed,product,size,negative,average,,author,,
94,l-1,Great for Programming and for low end gaming,,Great,product,general,positive,strong,,author,for Programming and for low end gaming,
95,l-2,"The combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor .",design flows,broken displays,laptop,design,negative,strong,,author,when the magsafe plug is caught inside the computer upon closing,breaking the monitor
96,l-3,Images are too dark and blurry .,Images,too dark and blurry,Images,visual_quality,negative,strong,,author,,
97,l-5,"I got it mainly to do android app development , and let me tell you , it 's worth more than it 's price .",,worth more than it 's price,product,general,positive,strong,i,author,,
98,l-6,I 'm a mac user and I would love to get this laptop .,,love to get,laptop,general,positive,strong,i,author,,
99,l-7,Keyboard : it is all mushy no tactile feedback .,Keyboard,mushy,Keyboard,tactile_feedback,negative,strong,,author,,no tactile feedback
100,l-9,"For the price you can not go wrong , especially having an 8th gen Intel processor .",price,can not go wrong,product,cost,positive,strong,,author,,especially having an 8th gen Intel processor
101,,,8th gen Intel processor,,product,hardware_features,positive,average,,author,,
102,l-10,"It 's very well made - solid construction and a comfortable , well-sized keyboard .",construction,solid,keyboard,quality,positive,strong,,author,,
103,,,keyboard,"comfortable , well-sized",keyboard,usability,positive,average,,author,,
104,l-12,Camera and microphone are both high enough quality for discord/google hangouts/etc .,camera,high enough quality,camera,operational_performance,positive,average,,author,for discord/google hangouts/etc,
105,,,microphone,high enough quality,microphone,operational_performance,positive,average,,author,for discord/google hangouts/etc,
106,l-13,It has a nice keyboard touch .,keyboard touch,nice,keyboard,operational_performance,positive,average,,author,,
107,l-14,"Please do not purchase this computer , it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .",performance,worse,computer,operational_performance,negative,strong,,author,,performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed
108,l-15,It took a few weeks for them to send it back .,,,service,general,neutral,average,,author,,it took a few weeks for them to send it back
109,l-17,I have gone through all the troubleshooting steps and still nothing .,,nothing,troubleshooting steps,effectiveness,negative,strong,i,author,,
110,l-18,"Even without a SSD , it is still pretty fast .",speed,pretty fast,laptop,operational_performance,positive,average,,author,even without a SSD,
111,l-19,I really liked the laptop for its sleekness and weight .,sleekness,really liked,laptop,design,positive,strong,i,author,,
112,,,weight,really liked,laptop,physical_features,positive,strong,i,author,,
113,l-24,Delivery - very fast by courier .,Delivery,very fast,Delivery service,operational_performance,positive,strong,,author,,by courier
114,l-28,"This laptop is verry good , the screen is not the best but its good for the price , its a cheap gaming laptop and works with every game i trow at it : - )",laptop,verry good,laptop,general,positive,strong,,author,,
115,,,screen,not the best,screen,visual_quality,negative,average,,author,,
116,,,price,good for the price,laptop,value_for_money,positive,average,,author,,
117,,,laptop,cheap gaming laptop,laptop,type,neutral,average,,author,,
118,,,laptop,works with every game i trow at it,laptop,performance,positive,strong,,author,,
119,l-26,"Laptop was new , in perfect condition and works like a charm .",condition,perfect,laptop,quality,positive,strong,,author,,
120,,,works,like a charm,laptop,functionality,positive,strong,,author,,
121,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,better,laptop,operational_performance,positive,average,i,author,doing heavy computations ( 8 threads using 100 % of the CPU ),
122,l-21,Feel really disappointed as was so happy with previous model .,,disappointed,current model,general,negative,strong,i,author,,was so happy with previous model
123,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",,weird,situation,general,negative,weak,i,author,,
124,,,,incredibly long time,waiting time,duration,negative,strong,we,author,,
125,r-2,I come here because you leave full and with money still in your pockets .,,full,restaurant,food_quality,positive,average,i,customer,,
126,,,,money still in your pockets,restaurant,price,positive,strong,i,customer,,
127,r-3,I love hot pot but the service just makes things bad here .,service,makes things bad,restaurant,service_quality,negative,strong,i,author,,
128,,,hot pot,love,hot pot,general,positive,strong,i,author,,
129,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",,wanting Pho,restaurant,general,positive,strong,i,author,every time i come,this place makes me wanting Pho every time I come
130,r-5,This is one of my favorite brunch places .,,favorite,brunch place,general,positive,strong,my,author,,
131,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,tasty oils and fresh bread,spoil you with,establishments,food_quality,positive,strong,,author,,
132,,,,big miss,establishment,general,negative,strong,,author,,
133,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,restaurant,ambiance,positive,strong,,author,,nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating
134,,,service,,restaurant,service,positive,average,,author,,
135,,,drinks,,restaurant,drinks,positive,average,,author,,
136,r-9,This will probably be the last time we will come here .,,last time,place,general,negative,average,we,author,,
137,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",,idiots,drivers,general,negative,strong,,author,driving out the wrong way,
138,,,,bummer,no credit cards,payment_method,negative,average,,author,,
139,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",,would n't quite recommend,restaurant,general,negative,weak,i,author,date night or a rehearsal dinner,
140,,,,plenty acceptable,restaurant,general,positive,average,i,author,grabbing a quick lunch or dinner on your way somewhere else,
141,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast,really enjoyed,food,taste,positive,strong,i,author,,
142,,,ambiance,really enjoyed,restaurant,atmosphere,positive,strong,i,author,,
143,,,server ladies,really sweet and helpful,staff,service,positive,strong,,author,,
144,r-14,Great place !,,Great,place,general,positive,strong,,author,,
145,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",this spot,easy to miss,restaurant,accessibility,negative,weak,it,author,Walking by on E. Hastings,
146,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,waitress,had to search for,service,service_quality,negative,average,i,customer,,the reason why i gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food
147,,,food service,took about a hour before we receive,service,service_speed,negative,average,i,customer,,the reason why i gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food
148,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,,insult,action,general,negative,strong,,author,,he added a splash of coke to our drinks
149,,,,calm guy,author,personality,positive,average,i,author,relatively,
150,r-20,The old place was more accommodating to singles .,,more accommodating,place,general,positive,average,,author,to singles,
151,r-21,This chicken is unbelievable .,,unbelievable,chicken,general,positive,strong,,author,,
152,r-23,The chicken was also overcooked and dry .,chicken,overcooked and dry,chicken,taste,negative,average,,author,,
153,r-27,I was reluctant to go here .,,reluctant,place,general,negative,average,i,author,,
154,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,Amazing,food,taste,positive,strong,,author,,
155,,,french fries,to die for,food,taste,positive,strong,,author,,
156,,,milkshakes,dont even get me STARTED,food,taste,positive,strong,,author,,
