,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
37,b-17,Loved the book .,,loved,book,general,positive,strong,,author,,
38,b-18,Sad tale of just how easy it is for these abused children to get lost in the welfare system .,,sad,,,negative,strong,,author,,
39,,,,easy,welfare system,general,negative,average,,author,,
40,,,,lost,children,general,negative,strong,,author,,
41,,,,abused,children,general,negative,strong,,author,,
42,,,,tale,story,general,negative,strong,,author,,
43,,,,just,,general,negative,weak,,author,,
44,b-19,And then we about hit rock bottom with The Demonwar Saga .,The Demonwar Saga,hit rock bottom,The Demonwar Saga,general,negative,strong,we,author,,
45,b-20,Not that there is no humour the author has the ability to bring an ironic touch to the darkest scenes but this is not a crime novel for the faint hearted .,humour,ironic touch,book,style,positive,average,,author,,the author has the ability to bring an ironic touch to the darkest scenes
46,,,crime novel,not for the faint hearted,book,genre,negative,strong,,author,,
47,b-20,The 3 lady 's courage can be found to be inspirational & a lesson to us all .,3 lady's courage,inspirational,,,positive,strong,,author,,a lesson to us all
48,,,3 lady's courage,a lesson to us all,,,positive,strong,,author,,
49,b-26,"For an avid Diana fan , the innocent day-to-day insight is appreciated , however , certain facts should not have been revealed .",innocent day-to-day insight,appreciated,book,content,positive,average,an avid Diana fan,reader,,
50,,,certain facts,should not have been revealed,book,content,negative,strong,an avid Diana fan,reader,,
51,b-22,"I have had this on my shelf for several years for intended reading : Had I appreciated what a compelling narrative Mukherjee sets out , and how well he tells it , I would have read it much sooner.As there are numerous , good reviews of this exceptional book , I will not pile on , except to say that this is a comprehensive and detailed treatment for the non-expert , that manages to explain the science ( and some of the politics ) with clarity , while providing a compelling and often moving narrative .",compelling narrative,compelling,book,general,positive,strong,I,author,,
52,,,tells it,well,book,general,positive,average,I,author,,
53,,,comprehensive and detailed treatment,comprehensive and detailed,book,general,positive,strong,I,author,for the non-expert,
54,,,explain the science,clarity,book,general,positive,average,I,author,,
55,,,compelling and often moving narrative,compelling and often moving,book,general,positive,strong,I,author,,
56,,,exceptional book,exceptional,book,general,positive,strong,,author,,
57,h-1,The location is unbeatable and the rooftop was beyond spectacular .,location,unbeatable,location,general,positive,strong,,author,,
58,,,rooftop,beyond spectacular,rooftop,general,positive,strong,,author,,
59,h-2,The room was very comfortable and the bathroom connected to the room was a great addition .,room,very comfortable,room,comfort,positive,strong,,author,,
60,,,bathroom connected to the room,great addition,bathroom,amenities,positive,strong,,author,,
61,h-3,It 's a good place and will definitely consider to come again .,,good,place,general,positive,average,,author,,
62,,,,will definitely consider to come again,place,general,positive,strong,,author,,
63,h-4,"There is a grocery store a 15 min walk away , which was easy to walk from with a few groceries for breakfasts and snacks .",grocery store,easy,grocery store,accessibility,positive,weak,,author,a 15 min walk away,
64,,,grocery store,easy,grocery store,accessibility,positive,weak,,author,a 15 min walk away,
65,,,grocery store,easy,grocery store,accessibility,positive,weak,,author,a 15 min walk away,
66,,,grocery store,easy,grocery store,accessibility,positive,weak,,author,a 15 min walk away,
67,,,grocery store,easy,grocery store,accessibility,positive,weak,,author,a 15 min walk away,
68,h-5,"The apartment is kept very clean , and nicely furnished .",clean,very clean,apartment,cleanliness,positive,strong,,author,,
69,,,nicely furnished,nicely furnished,apartment,furnishing,positive,average,,author,,
70,h-6,Really great location close to so many restaurants .,location,great,location,general,positive,strong,,author,close to so many restaurants,
71,,,restaurants,so many,restaurants,general,positive,strong,,author,,
72,h-7,"Oine was a terrific host - very responsive by text and email , and thoughtful with her preparation of the apartment , which was spotless and nicely decorated , and feels like home .",terrific host,terrific,host,general,positive,strong,,author,,"very responsive by text and email, and thoughtful with her preparation of the apartment, which was spotless and nicely decorated, and feels like home"
73,,,responsive,very responsive,host,communication,positive,strong,,author,,by text and email
74,,,thoughtful,thoughtful,host,general,positive,strong,,author,,"with her preparation of the apartment, which was spotless and nicely decorated, and feels like home"
75,,,spotless,spotless,apartment,cleanliness,positive,strong,,author,,
76,,,nicely decorated,nicely decorated,apartment,aesthetic_appearance,positive,strong,,author,,
77,h-8,Excellent space in a fantastic location .,space,Excellent,location,general,positive,strong,,author,,
78,,,location,fantastic,location,general,positive,strong,,author,,
79,h-9,Tiffany 's apartment space is the perfect spot if you 're staying in Boston .,apartment space,perfect spot,location,general,positive,strong,,author,if you're staying in Boston,
80,,,,staying in Boston,location,general,positive,weak,,author,,
81,h-10,By far one of the best locations you could stay at in Boston .,location,one of the best,hotel,general,positive,strong,,author,in Boston,
82,,,,best,hotel,general,positive,strong,,author,in Boston,
83,h-11,Everything was super clean .,Everything,super clean,,general,positive,strong,,author,,
84,h-13,Entry was simple and easy .,entry,simple and easy,,general,positive,average,,author,,
85,,,,simple and easy,,general,positive,average,,author,,
86,h-14,Great location close to the Commons .,location,great,hotel,location,positive,strong,,author,close to the Commons,
87,h-17,This location does not have a kitchen and you must share a bathroom .,kitchen,does not have,location,amenities,negative,strong,,author,,
88,,,bathroom,must share,location,amenities,negative,strong,,author,,
89,h-19,The hit was the rooftop which allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying .,rooftop,the hit,rooftop,general,positive,strong,,author,,allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying
90,,,360 degree views,perfect,rooftop,general,positive,strong,,author,,
91,,,70-80 degree weather,enjoying,weather,general,positive,average,,author,,
92,h-20,I highly recommend it !,,highly recommend,,general,positive,strong,i,author,,
93,h-24,Excellent location for exploring Boston .,location,Excellent,Boston,general,positive,strong,,author,for exploring Boston,
94,,,,Excellent,location,general,positive,strong,,author,for exploring Boston,
95,h-21,Best location in Boston .,location,best,Boston,general,positive,strong,,author,,
96,h-28,Great attention to detail and very good communication,attention to detail,great,service,quality,positive,strong,,author,,
97,,,communication,very good,service,quality,positive,strong,,author,,
98,c-1,I enjoy dancing with these shoes on my feet .,dancing with these shoes on my feet,enjoy,shoes,general,positive,average,i,author,,
99,c-2,Super crinoline for the price !,crinoline,Super,product,general,positive,strong,,author,for the price,
100,,,price,Super,product,price,positive,strong,,author,,
101,c-3,The transition option is nice too so you can wear them as leggings .,transition option,nice,leggings,general,positive,weak,,author,,so you can wear them as leggings
102,,,,,leggings,general,positive,weak,,author,,so you can wear them as leggings
103,c-4,They hold up great !,,hold up great,,general,positive,strong,,author,,
104,c-5,I have always worn LifeStride shoes but was disappointed when they were not leather and they were made in China .,LifeStride shoes,always worn,shoes,general,positive,strong,i,author,,
105,,,not leather,disappointed,shoes,material,negative,strong,i,author,,
106,,,made in China,disappointed,shoes,origin,negative,strong,i,author,,
107,c-7,I use them for musical theatre productions and they holdup well .,them,holdup well,product,durability,positive,average,i,author,for musical theatre productions,
108,,,,use,product,general,positive,weak,i,author,for musical theatre productions,
109,c-8,"She said they are so comfortable , and they are perfect .",comfortable,so comfortable,,general,positive,strong,she,person,,
110,,,perfect,perfect,,general,positive,strong,she,person,,
111,c-10,"They slot over the abdomen as I was putting them on very carefully this morning -could not wear them , will return .",They slot over the abdomen,could not wear them,product,fit,negative,strong,I,author,as I was putting them on very carefully this morning,They slot over the abdomen
112,,,will return,will return,product,general,negative,strong,I,author,,They slot over the abdomen
113,c-11,"These are the most comfortable shoes I 've ever worn , and they 're stylish .",comfortable,most comfortable,shoes,comfort,positive,strong,i,author,,
114,,,stylish,stylish,shoes,appearance,positive,average,i,author,,
115,c-12,I bought 2 other pairs for other cast members !,,,,,,,,,,
116,c-13,Comfortable and attractive .,comfort,comfort,,general,positive,average,,,,
117,,,attractive,attractive,,general,positive,average,,,,
118,c-15,Everything else about these tights is amazing .,everything else,amazing,tights,general,positive,strong,,author,,
119,c-16,These shoes are great .,shoes,great,shoes,general,positive,strong,,author,,
120,c-17,"Although the tights make the legs look beautiful , I have noticed the the seams are coming apart at the crotch .",tights,beautiful,product,appearance,positive,average,I,author,,the tights make the legs look beautiful
121,,,seams,coming apart,product,quality,negative,strong,I,author,,at the crotch
122,c-18,They are nice and exactly what I expected .,,nice,product,general,positive,average,I,author,exactly what I expected,
123,,,,exactly what I expected,product,general,positive,average,I,author,,
124,c-19,"My husband loves his boots , excellent quality .",boots,loves,boots,general,positive,strong,my husband,husband,,excellent quality
125,,,quality,excellent,boots,general,positive,strong,,husband,,
126,c-20,Very small fit .,fit,very small,product,size,negative,strong,,author,,
127,c-25,Follow the capezio size chart and you 're in the clear .,capezio size chart,in the clear,capezio,general,positive,strong,,author,,
128,,,capezio size chart,,capezio,general,positive,strong,,author,,
129,c-21,The soles are soft too .,soles,soft,shoe,physical_characteristics,positive,weak,,author,too,
130,c-24,Order 1 size larger than needed .,size,larger than needed,product,size,negative,weak,,author,,
131,,,,order 1 size,product,general,neutral,weak,,author,,
132,l-1,Great for Programming and for low end gaming,programming,great,laptop,operational_performance,positive,strong,,author,,
133,,,low end gaming,great,laptop,operational_performance,positive,strong,,author,,
134,l-2,"The combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor .",design flows,broken,computer,design,negative,strong,,author,,"leads to broken displays when the magsafe plug is caught inside the computer upon closing, breaking the monitor"
135,,,magsafe plug,caught,magsafe plug,operational_performance,negative,strong,,author,,"leads to broken displays when the magsafe plug is caught inside the computer upon closing, breaking the monitor"
136,,,monitor,breaking,monitor,operational_performance,negative,strong,,author,,"leads to broken displays when the magsafe plug is caught inside the computer upon closing, breaking the monitor"
137,,,design flows,broken,computer,design,negative,strong,,author,,"leads to broken displays when the magsafe plug is caught inside the computer upon closing, breaking the monitor"
138,,,magsafe plug,caught,magsafe plug,operational_performance,negative,strong,,author,,leads to broken displays when the magsafe plug is caught
139,l-3,Images are too dark and blurry .,images,too dark and blurry,image quality,visual_appearance,negative,strong,,author,,
140,,,images,too dark,image quality,visual_appearance,negative,strong,,author,,
141,,,images,blurry,image quality,visual_appearance,negative,strong,,author,,
142,l-5,"I got it mainly to do android app development , and let me tell you , it 's worth more than it 's price .",android app development,worth more than it's price,laptop,general,positive,strong,i,author,,
143,,,price,worth more than it's price,laptop,price,positive,strong,i,author,,
144,,,,it's worth more than it's price,laptop,general,positive,strong,i,author,,
145,l-6,I 'm a mac user and I would love to get this laptop .,,love,laptop,general,positive,strong,i,author,,
146,,,mac user,,laptop,compatibility,positive,weak,i,author,,
147,l-7,Keyboard : it is all mushy no tactile feedback .,keyboard,mushy,keyboard,operational_performance,negative,strong,,author,,no tactile feedback
148,,,tactile feedback,no,keyboard,operational_performance,negative,strong,,author,,
149,l-9,"For the price you can not go wrong , especially having an 8th gen Intel processor .",price,can not go wrong,laptop,value,positive,strong,,author,especially having an 8th gen Intel processor,
150,,,8th gen Intel processor,,processor,performance,positive,strong,,author,,
151,,,,can not go wrong,laptop,general,positive,strong,,author,especially having an 8th gen Intel processor,
152,l-10,"It 's very well made - solid construction and a comfortable , well-sized keyboard .",construction,very well made,laptop,build_quality,positive,strong,,author,solid,
153,,,keyboard,comfortable,laptop,operational_performance,positive,average,,author,well-sized,
154,,,keyboard,well-sized,laptop,operational_performance,positive,average,,author,,
155,l-12,Camera and microphone are both high enough quality for discord/google hangouts/etc .,camera,high enough quality,camera,quality,positive,average,,author,for discord/google hangouts/etc,
156,,,microphone,high enough quality,microphone,quality,positive,average,,author,for discord/google hangouts/etc,
157,l-13,It has a nice keyboard touch .,keyboard touch,nice,keyboard,operational_performance,positive,average,,author,,
158,l-14,"Please do not purchase this computer , it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .",performs,worse,computer,performance,negative,strong,I,author,than the $ 200 computer I used while waiting on the'replacement'computer I got when the other one crashed,
159,,,crashed,crashed,computer,reliability,negative,strong,I,author,,
160,,,replacement,,computer,general,negative,strong,I,author,,
161,,,purchase,do not purchase,computer,general,negative,strong,I,author,,performs worse than the $ 200 computer I used while waiting on the'replacement'computer I got when the other one crashed
162,l-15,It took a few weeks for them to send it back .,,a few weeks,service,general,negative,weak,,author,,
163,,,,send it back,service,general,neutral,weak,,author,,
164,l-17,I have gone through all the troubleshooting steps and still nothing .,troubleshooting steps,nothing,troubleshooting,general,negative,strong,i,author,,
165,,,troubleshooting steps,nothing,troubleshooting,effectiveness,negative,strong,i,author,,
166,,,troubleshooting steps,nothing,troubleshooting,general,negative,strong,i,author,,
167,,,troubleshooting steps,nothing,troubleshooting,effectiveness,negative,strong,i,author,,
168,,,troubleshooting steps,nothing,troubleshooting,general,negative,strong,i,author,,
169,,,troubleshooting steps,nothing,troubleshooting,effectiveness,negative,strong,i,author,,
170,l-18,"Even without a SSD , it is still pretty fast .",speed,pretty fast,computer,operational_performance,positive,average,,author,even without a SSD,
171,l-19,I really liked the laptop for its sleekness and weight .,sleekness,really liked,laptop,physical_characteristics,positive,strong,i,author,,
172,,,weight,really liked,laptop,physical_characteristics,positive,strong,i,author,,
173,l-24,Delivery - very fast by courier .,delivery,very fast,delivery,delivery,positive,strong,,author,by courier,
174,l-28,"This laptop is verry good , the screen is not the best but its good for the price , its a cheap gaming laptop and works with every game i trow at it : - )",laptop,verry good,laptop,general,positive,strong,,author,,
175,,,screen,not the best,display,operational_performance,negative,weak,,author,but its good for the price,
176,,,laptop,cheap,laptop,price,positive,average,,author,,
177,,,laptop,works with every game i trow at it,laptop,operational_performance,positive,strong,,author,,
178,l-26,"Laptop was new , in perfect condition and works like a charm .",,perfect condition,laptop,general,positive,strong,,author,,
179,,,works like a charm,works like a charm,laptop,operational_performance,positive,strong,,author,,
180,,,new,new,laptop,general,positive,weak,,author,,
181,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,had hoped for better,battery,operational_performance,negative,strong,i,author,,it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU )
182,l-21,Feel really disappointed as was so happy with previous model .,previous model,happy,product,general,positive,strong,i,author,,
183,,,,disappointed,product,general,negative,strong,i,author,,
184,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",,weird,,,negative,weak,i,author,,
185,,,,incredibly long time,service,wait_time,negative,strong,we,author,,
186,,,,need to eat,food,general,neutral,average,i,author,regardless of the coupon,
187,r-2,I come here because you leave full and with money still in your pockets .,full,full,restaurant,general,positive,strong,i,author,,
188,,,money still in your pockets,money still in your pockets,restaurant,general,positive,strong,i,author,,
189,,,leave,leave,restaurant,general,positive,strong,i,author,,
190,,,come,come,restaurant,general,positive,strong,i,author,,
191,,,you,you,restaurant,general,positive,strong,i,author,,
192,,,here,here,restaurant,general,positive,strong,i,author,,
193,r-3,I love hot pot but the service just makes things bad here .,hot pot,love,food,general,positive,strong,i,author,,
194,,,service,makes things bad,service,general,negative,strong,i,author,,
195,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",this place,makes me wanting PhO every time I come,restaurant,general,positive,strong,i,author,,
196,,,my mom is a great Pho cooker,great,mom,cooking_skills,positive,strong,i,author,,
197,,,PhO,,food,general,neutral,,,author,,
198,,,I don't usually order PhO,,food,general,neutral,,i,author,,
199,,,I don't think I do at all,,food,general,neutral,,i,author,,
200,r-5,This is one of my favorite brunch places .,,one of my favorite,restaurant,general,positive,strong,i,author,brunch,
201,,,brunch,one of my favorite,restaurant,general,positive,strong,i,author,,
202,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,tasty oils and fresh bread,spoil you,North End,general,positive,strong,,author,,
203,,,,big miss,establishment,general,negative,strong,,author,,
204,,,,big miss,establishment,general,negative,strong,,author,,Other establishments on the North End spoil you with tasty oils and fresh bread... that's a big miss here!
205,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,restaurant,ambiance,positive,strong,i,author,,nothing is too overwhelming and it doesn't seem like they're trying to beat you over the head with a theme in the decorating
206,,,,,restaurant,general,positive,average,i,author,"so this review is just for the drinks, service and atmosphere",
207,,,,,restaurant,general,positive,average,i,author,Im going to have to come back here to try the food,
208,,,,,restaurant,general,positive,average,i,author,Im going to have to come back here to try the food,
209,,,,,restaurant,general,positive,average,i,author,Im going to have to come back here to try the food,
210,r-9,This will probably be the last time we will come here .,,probably,,,,,,,,
211,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",driving out the wrong way,idiots,drivers,general,negative,strong,,author,,
212,,,no credit cards,bummer,payment_options,general,negative,weak,,author,,
213,,,atm,,atm,general,positive,weak,,author,,
214,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",,wouldn't quite recommend,restaurant,general,negative,weak,i,author,for date night or a rehearsal dinner,
215,,,plenty acceptable,plenty acceptable,restaurant,general,positive,average,i,author,for grabbing a quick lunch or dinner on your way somewhere else,
216,,,quick lunch or dinner,quick,food,operational_performance,positive,weak,,author,,
217,,,quick lunch or dinner,quick,service,operational_performance,positive,weak,,author,,
218,,,quick lunch or dinner,quick,restaurant,operational_performance,positive,weak,,author,,
219,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast,really enjoyed,restaurant,food,positive,strong,i,author,,
220,,,ambiance,really enjoyed,restaurant,ambiance,positive,strong,i,author,,
221,,,server ladies,really sweet and helpful,service,staff,positive,strong,i,author,,
222,,,pretty crowded,pretty crowded,restaurant,general,neutral,average,i,author,for a weekday,
223,r-14,Great place !,,Great,place,general,positive,strong,,author,,
224,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",this spot,easy to miss,location,general,negative,weak,my,author,walking by on e. hastings,
225,,,,my advice,,,neutral,weak,my,author,to the owners,
226,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,service,had to search for our waitress,restaurant,service,negative,strong,i,author,,it took about a hour before we receive our food
227,,,food,,restaurant,food,neutral,,,author,,
228,,,,3 stars,restaurant,general,neutral,average,i,author,,we had to search for our waitress and it took about a hour before we receive our food
229,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,added a splash of coke to our drinks,insult,service,quality,negative,strong,I,author,,added a splash of coke to our drinks
230,,,I'm a relatively calm guy,,author,personality,positive,average,I,author,relatively,
231,r-20,The old place was more accommodating to singles .,old place,more accommodating,location,general,positive,average,,author,to singles,
232,,,,,,,,,,,,
233,r-21,This chicken is unbelievable .,,unbelievable,chicken,general,positive,strong,,author,,
234,r-23,The chicken was also overcooked and dry .,chicken,overcooked and dry,food,quality,negative,strong,,author,,
235,,,,overcooked,food,quality,negative,strong,,author,,
236,,,,dry,food,quality,negative,strong,,author,,
237,r-27,I was reluctant to go here .,,reluctant,,,negative,weak,i,author,,
238,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,amazing,food,general,positive,strong,,author,,
239,,,french fries,to die for,food,general,positive,strong,,author,,
240,,,milkshakes,,food,general,positive,strong,,author,,
