,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
20,b-13,"However , if you want more details about the man in general , his family , his struggles over the years , then I would suggest Roasting in Hell 's Kitchen .",Roasting in Hell's Kitchen,I would suggest,book,general,positive,weak,I,author,"if you want more details about the man in general, his family, his struggles over the years",
21,,,,more details,book,general,positive,weak,I,author,"about the man in general, his family, his struggles over the years",
22,,,,his struggles over the years,person,personal_life,neutral,weak,I,author,,
23,,,,his family,person,personal_life,neutral,weak,I,author,,
24,,,,the man in general,person,personal_life,neutral,weak,I,author,,
25,b-14,"There is also the issue of whether various treatments were actually extending the lifespans of those afflicted , which was also not as simple as one might think.While the above discussion of science and statistics might make this book seem dreadfully boring , this is n't the case .",science and statistics,dreadfully boring,book,content,negative,strong,,author,,the above discussion of science and statistics
26,,,,n't the case,book,general,positive,strong,,author,,the above discussion of science and statistics might make this book seem dreadfully boring
27,b-15,"Here , we see that aspect of the tale really expanded upon , elevating a lackluster minor plot thread to a level of significance worthy of Midkemia 's final chapter .",aspect of the tale,really expanded upon,story,plot,positive,strong,,author,,elevating a lackluster minor plot thread to a level of significance worthy of Midkemia's final chapter
28,,,lackluster minor plot thread,lackluster,story,plot,negative,weak,,author,,
29,,,level of significance worthy of Midkemia's final chapter,worthy,story,plot,positive,strong,,author,,
30,b-16,"The writing in particular is disapointing : unsophisticated , almost juvenile in comparison to earlier volumes .",writing,disapointing,book,style,negative,strong,,author,in comparison to earlier volumes,"unsophisticated, almost juvenile"
31,,,writing,unsophisticated,book,style,negative,strong,,author,in comparison to earlier volumes,
32,,,writing,almost juvenile,book,style,negative,strong,,author,in comparison to earlier volumes,
33,b-17,Loved the book .,,loved,book,general,positive,strong,,author,,
34,b-18,Sad tale of just how easy it is for these abused children to get lost in the welfare system .,,sad,welfare system,general,negative,strong,,author,,
35,,,,lost,children,general,negative,strong,,author,,
36,,,,abused,children,general,negative,strong,,author,,
37,,,,easy,welfare system,general,negative,strong,,author,,
38,b-19,And then we about hit rock bottom with The Demonwar Saga .,The Demonwar Saga,hit rock bottom,book,general,negative,strong,we,author,,
39,b-20,Not that there is no humour the author has the ability to bring an ironic touch to the darkest scenes but this is not a crime novel for the faint hearted .,,ironic touch,book,general,positive,average,,author,,
40,,,,darkest scenes,book,general,negative,strong,,author,,
41,,,,not a crime novel for the faint hearted,book,general,negative,strong,,author,,
42,b-20,The 3 lady 's courage can be found to be inspirational & a lesson to us all .,courage,inspirational,3 lady,general,positive,strong,,author,,
43,,,courage,a lesson to us all,3 lady,general,positive,strong,,author,,
44,b-26,"For an avid Diana fan , the innocent day-to-day insight is appreciated , however , certain facts should not have been revealed .",innocent day-to-day insight,appreciated,book,content,positive,average,an avid Diana fan,author,,
45,,,certain facts,should not have been revealed,book,content,negative,strong,an avid Diana fan,author,,
46,b-22,"I have had this on my shelf for several years for intended reading : Had I appreciated what a compelling narrative Mukherjee sets out , and how well he tells it , I would have read it much sooner.As there are numerous , good reviews of this exceptional book , I will not pile on , except to say that this is a comprehensive and detailed treatment for the non-expert , that manages to explain the science ( and some of the politics ) with clarity , while providing a compelling and often moving narrative .",compelling narrative,compelling,book,general,positive,strong,I,author,,
47,,,how well he tells it,well,book,general,positive,strong,I,author,,
48,,,"numerous, good reviews","numerous, good",book,general,positive,strong,,author,,
49,,,comprehensive and detailed treatment,comprehensive and detailed,book,general,positive,strong,,author,for the non-expert,
50,,,explain the science,explain,book,general,positive,strong,,author,with clarity,
51,h-1,The location is unbeatable and the rooftop was beyond spectacular .,location,unbeatable,location,general,positive,strong,,author,,
52,,,rooftop,beyond spectacular,rooftop,general,positive,strong,,author,,
53,h-2,The room was very comfortable and the bathroom connected to the room was a great addition .,room,very comfortable,room,general,positive,strong,,author,,
54,,,bathroom connected to the room,great addition,bathroom,general,positive,strong,,author,,
55,h-3,It 's a good place and will definitely consider to come again .,,good,place,general,positive,average,,author,,
56,,,,definitely consider to come again,place,general,positive,strong,,author,,
57,h-4,"There is a grocery store a 15 min walk away , which was easy to walk from with a few groceries for breakfasts and snacks .",grocery store,,store,location,positive,weak,,author,a 15 min walk away,
58,,,walk,easy,walk,operational_performance,positive,weak,,author,with a few groceries for breakfasts and snacks,
59,h-5,"The apartment is kept very clean , and nicely furnished .",clean,very clean,apartment,cleanliness,positive,strong,,author,,
60,,,furnished,nicely furnished,apartment,furnishing,positive,strong,,author,,
61,h-6,Really great location close to so many restaurants .,location,great,location,general,positive,strong,,author,close to so many restaurants,
62,,,close to so many restaurants,,location,general,positive,strong,,author,,
63,h-7,"Oine was a terrific host - very responsive by text and email , and thoughtful with her preparation of the apartment , which was spotless and nicely decorated , and feels like home .",,terrific,host,general,positive,strong,,author,,
64,,,responsive,very responsive,host,communication,positive,strong,,author,,
65,,,thoughtful,thoughtful,host,general,positive,strong,,author,,with her preparation of the apartment
66,,,spotless,spotless,apartment,cleanliness,positive,strong,,author,,
67,,,nicely decorated,nicely decorated,apartment,aesthetic_appearance,positive,strong,,author,,
68,,,feels like home,feels like home,apartment,general,positive,strong,,author,,
69,h-8,Excellent space in a fantastic location .,space,excellent,location,general,positive,strong,,author,,
70,,,location,fantastic,location,general,positive,strong,,author,,
71,h-9,Tiffany 's apartment space is the perfect spot if you 're staying in Boston .,,perfect spot,apartment space,general,positive,strong,,author,if you're staying in Boston,
72,,,,staying in Boston,Boston,location,positive,weak,,author,,
73,h-10,By far one of the best locations you could stay at in Boston .,,one of the best,location,general,positive,strong,,author,,
74,h-11,Everything was super clean .,,super clean,,general,positive,strong,,author,,
75,h-13,Entry was simple and easy .,entry,simple and easy,process,operational_performance,positive,average,,author,,
76,h-14,Great location close to the Commons .,location,great,,general,positive,strong,,author,close to the Commons,
77,h-16,"My hosts made me feel welcome the second I entered the home , helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning .",welcome,made me feel welcome,home,general,positive,strong,my hosts,host,the second I entered the home,"helping me carry my items upstairs, explaining where everything was and offering me breakfast and coffee in the morning"
78,,,helping me carry my items upstairs,helping me carry my items upstairs,hosts,general,positive,strong,my hosts,host,,
79,,,explaining where everything was,explaining where everything was,hosts,general,positive,strong,my hosts,host,,
80,,,offering me breakfast and coffee in the morning,offering me breakfast and coffee in the morning,hosts,general,positive,strong,my hosts,host,,
81,,,,made me feel welcome,home,general,positive,strong,my hosts,host,the second I entered the home,"helping me carry my items upstairs, explaining where everything was and offering me breakfast and coffee in the morning"
82,h-17,This location does not have a kitchen and you must share a bathroom .,kitchen,does not have,location,amenities,negative,strong,,author,,
83,,,bathroom,must share,location,amenities,negative,strong,,author,,
84,h-19,The hit was the rooftop which allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying .,rooftop,hit,rooftop,general,positive,strong,,author,,allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying
85,,,360 degree views,perfect,360 degree views,general,positive,strong,,author,,
86,,,70-80 degree weather,enjoying,weather,general,positive,strong,we,author,,
87,h-20,I highly recommend it !,,highly recommend,book,general,positive,strong,,author,,
88,h-24,Excellent location for exploring Boston .,location,Excellent,Boston,general,positive,strong,,author,for exploring Boston,
89,h-21,Best location in Boston .,location,best,Boston,general,positive,strong,,author,,
90,h-28,Great attention to detail and very good communication,attention to detail,great,service,quality,positive,strong,,author,,
91,,,communication,very good,service,quality,positive,strong,,author,,
92,c-1,I enjoy dancing with these shoes on my feet .,dancing with these shoes on my feet,enjoy,shoes,general,positive,strong,i,author,,
93,c-2,Super crinoline for the price !,,Super,crinoline,general,positive,strong,,author,for the price,
94,,,,for the price,crinoline,price,positive,strong,,author,,
95,c-3,The transition option is nice too so you can wear them as leggings .,transition option,nice,leggings,general,positive,weak,,author,,
96,,,,so you can wear them as leggings,leggings,general,positive,weak,,author,,
97,c-4,They hold up great !,,hold up great,,general,positive,strong,,author,,
98,c-5,I have always worn LifeStride shoes but was disappointed when they were not leather and they were made in China .,LifeStride shoes,disappointed,shoes,general,negative,strong,i,author,,they were not leather and they were made in China
99,,,leather,disappointed,shoes,material,negative,strong,i,author,,they were not leather and they were made in China
100,,,made in China,disappointed,shoes,origin,negative,strong,i,author,,they were not leather and they were made in China
101,c-7,I use them for musical theatre productions and they holdup well .,,holdup well,,general,positive,strong,i,author,,
102,,,,use,,general,positive,weak,i,author,,
103,c-8,"She said they are so comfortable , and they are perfect .",comfortable,so comfortable,they,general,positive,strong,she,person,,
104,,,perfect,perfect,they,general,positive,strong,she,person,,
105,c-10,"They slot over the abdomen as I was putting them on very carefully this morning -could not wear them , will return .",They slot over the abdomen,could not wear them,product,operational_performance,negative,strong,I,author,as I was putting them on very carefully this morning,
106,,,,will return,product,general,negative,strong,,author,,
107,c-11,"These are the most comfortable shoes I 've ever worn , and they 're stylish .",comfortable,comfortable,shoes,physical_characteristics,positive,strong,I,author,,
108,,,stylish,stylish,shoes,physical_characteristics,positive,strong,I,author,,
109,c-12,I bought 2 other pairs for other cast members !,,bought,pairs,general,positive,strong,i,author,for other cast members,
110,,,,bought,pairs,general,positive,strong,i,author,for other cast members,
111,c-13,Comfortable and attractive .,comfort,comfortable,,general,positive,average,,author,,
112,,,appearance,attractive,,general,positive,average,,author,,
113,c-15,Everything else about these tights is amazing .,everything else,amazing,tights,general,positive,strong,,author,,
114,c-16,These shoes are great .,,great,shoes,general,positive,strong,,author,,
115,c-17,"Although the tights make the legs look beautiful , I have noticed the the seams are coming apart at the crotch .",legs,beautiful,tights,appearance,positive,strong,i,author,,
116,,,seams,coming apart,tights,quality,negative,strong,i,author,at the crotch,
117,c-18,They are nice and exactly what I expected .,,nice,product,general,positive,average,i,author,exactly what I expected,
118,,,,exactly what I expected,product,general,positive,average,i,author,,
119,c-19,"My husband loves his boots , excellent quality .",quality,excellent,boots,general,positive,strong,my husband,person,,
120,,,,loves,boots,general,positive,strong,my husband,person,,
121,c-20,Very small fit .,fit,very small,,size,negative,strong,,author,,
122,c-25,Follow the capezio size chart and you 're in the clear .,capezio size chart,in the clear,capezio,general,positive,strong,,author,,
123,c-21,The soles are soft too .,soles,soft,shoe,physical_characteristics,positive,weak,,author,,
124,c-24,Order 1 size larger than needed .,size,larger than needed,order,general,positive,weak,,author,,
125,l-1,Great for Programming and for low end gaming,programming,great,,general,positive,strong,,author,,
126,,,low end gaming,great,,general,positive,strong,,author,,
127,l-2,"The combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor .",broken displays,broken,display,operational_performance,negative,strong,,author,,"the combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing, breaking the monitor"
128,,,magsafe plug,caught,magsafe plug,operational_performance,negative,strong,,author,,"the combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing, breaking the monitor"
129,,,design flows,leads to broken displays,design flows,operational_performance,negative,strong,,author,,"the combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing, breaking the monitor"
130,,,monitor,breaking,monitor,operational_performance,negative,strong,,author,,"the combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing, breaking the monitor"
131,l-3,Images are too dark and blurry .,images,too dark and blurry,images,visual_quality,negative,strong,,author,,
132,,,images,too dark and blurry,images,visual_quality,negative,strong,,author,,
133,l-5,"I got it mainly to do android app development , and let me tell you , it 's worth more than it 's price .",android app development,worth more than it's price,product,general,positive,strong,i,author,,
134,,,,worth more than it's price,product,value,positive,strong,i,author,,
135,l-6,I 'm a mac user and I would love to get this laptop .,,love,laptop,general,positive,strong,i,author,,
136,,,mac,,laptop,brand,neutral,weak,i,author,,
137,l-7,Keyboard : it is all mushy no tactile feedback .,keyboard,mushy,keyboard,operational_performance,negative,strong,,author,,no tactile feedback
138,,,tactile feedback,no,keyboard,operational_performance,negative,strong,,author,,
139,l-9,"For the price you can not go wrong , especially having an 8th gen Intel processor .",price,can not go wrong,product,price,positive,strong,,author,for the price,
140,,,8th gen Intel processor,,product,hardware,positive,strong,,author,especially,
141,l-10,"It 's very well made - solid construction and a comfortable , well-sized keyboard .",construction,very well made,product,build_quality,positive,strong,,author,,solid construction
142,,,keyboard,"comfortable, well-sized",keyboard,operational_performance,positive,strong,,author,,
143,l-12,Camera and microphone are both high enough quality for discord/google hangouts/etc .,camera,high enough quality,camera,operational_performance,positive,average,,author,for discord/google hangouts/etc,
144,,,microphone,high enough quality,microphone,operational_performance,positive,average,,author,for discord/google hangouts/etc,
145,l-13,It has a nice keyboard touch .,keyboard touch,nice,keyboard,operational_performance,positive,average,,author,,
146,l-14,"Please do not purchase this computer , it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .",performs,performs worse,computer,operational_performance,negative,strong,i,author,,performs worse than the $ 200 computer I used while waiting on the'replacement'computer I got when the other one crashed
147,,,crashed,crashed,computer,operational_performance,negative,strong,i,author,,
148,,,,please do not purchase,computer,general,negative,strong,,author,,it performs worse than the $ 200 computer I used while waiting on the'replacement'computer I got when the other one crashed
149,l-15,It took a few weeks for them to send it back .,,a few weeks,service,general,neutral,weak,,author,,
150,,,,send it back,service,general,neutral,weak,,author,,
151,l-17,I have gone through all the troubleshooting steps and still nothing .,troubleshooting steps,nothing,troubleshooting steps,general,negative,strong,i,author,,
152,,,,nothing,troubleshooting steps,general,negative,strong,i,author,,
153,l-18,"Even without a SSD , it is still pretty fast .",,pretty fast,device,operational_performance,positive,average,,author,even without a SSD,
154,l-19,I really liked the laptop for its sleekness and weight .,sleekness,really liked,laptop,physical_characteristics,positive,strong,i,author,,
155,,,weight,really liked,laptop,physical_characteristics,positive,strong,i,author,,
156,l-24,Delivery - very fast by courier .,delivery,very fast,delivery,delivery,positive,strong,,author,by courier,
157,l-28,"This laptop is verry good , the screen is not the best but its good for the price , its a cheap gaming laptop and works with every game i trow at it : - )",laptop,verry good,laptop,general,positive,strong,,author,,
158,,,screen,not the best,screen,operational_performance,negative,weak,,author,but its good for the price,
159,,,laptop,cheap,laptop,price,positive,average,,author,,
160,,,laptop,works with every game i trow at it,laptop,operational_performance,positive,strong,,author,,
161,l-26,"Laptop was new , in perfect condition and works like a charm .",,perfect condition,laptop,general,positive,strong,,author,,
162,,,,works like a charm,laptop,operational_performance,positive,strong,,author,,
163,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,had hoped for better,battery,operational_performance,negative,strong,i,author,,it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU )
164,l-21,Feel really disappointed as was so happy with previous model .,previous model,happy,product,general,positive,strong,i,author,,
165,,,,disappointed,product,general,negative,strong,i,author,,
166,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",,weird,experience,general,negative,weak,i,author,,
167,,,,incredibly long time,service,operational_performance,negative,strong,i,author,,
168,,,,need to eat,food,general,neutral,weak,i,author,regardless of the coupon,
169,,,,whatever,experience,general,neutral,weak,i,author,,
170,r-2,I come here because you leave full and with money still in your pockets .,,full and with money still in your pockets,restaurant,general,positive,strong,i,author,,
171,,,,leave,restaurant,general,positive,strong,i,author,,
172,,,,come here,restaurant,general,positive,strong,i,author,,
173,,,,full,restaurant,general,positive,strong,i,author,,
174,,,,money still in your pockets,restaurant,general,positive,strong,i,author,,
175,,,,full and with money still in your pockets,restaurant,general,positive,strong,i,author,,
176,r-3,I love hot pot but the service just makes things bad here .,hot pot,love,food,general,positive,strong,i,author,,
177,,,service,makes things bad,service,general,negative,strong,i,author,,
178,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",this place,makes me wanting Pho every time I come,restaurant,general,positive,strong,I,author,,
179,,,my mom,great,person,general,positive,strong,I,author,,
180,,,,don't usually order,PhO,general,negative,weak,I,author,,
181,r-5,This is one of my favorite brunch places .,,favorite,brunch places,general,positive,strong,i,author,,
182,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,tasty oils,spoil you,establishments on the North End,food,positive,strong,,author,,
183,,,fresh bread,spoil you,establishments on the North End,food,positive,strong,,author,,
184,,,,big miss,establishments on the North End,general,negative,strong,,author,,
185,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,restaurant,ambiance,positive,strong,i,author,,nothing is too overwhelming and it doesn't seem like they're trying to beat you over the head with a theme in the decorating
186,,,decorating,doesn't seem like they're trying to beat you over the head with a theme,restaurant,ambiance,positive,strong,i,author,,
187,,,,nothing is too overwhelming,restaurant,ambiance,positive,strong,i,author,,
188,r-9,This will probably be the last time we will come here .,,probably,,,neutral,weak,we,author,,
189,,,,last time,,,neutral,weak,we,author,,
190,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",driving out the wrong way,idiots,people,behavior,negative,strong,,author,,
191,,,no credit cards,bummer,store,payment_options,negative,weak,,author,,
192,,,atm,,store,amenities,positive,weak,,author,,
193,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",,plenty acceptable,restaurant,general,positive,weak,i,author,for grabbing a quick lunch or dinner on your way somewhere else,
194,,,,wouldn't quite recommend,restaurant,general,negative,weak,i,author,for date night or a rehearsal dinner,
195,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast,really enjoyed,food,general,positive,strong,i,author,,
196,,,ambiance,really enjoyed,restaurant,general,positive,strong,i,author,,
197,,,server ladies,really sweet and helpful,service,general,positive,strong,i,author,,
198,r-14,Great place !,,Great,place,general,positive,strong,,author,,
199,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",,easy to miss,spot,general,negative,weak,,author,,
200,,,,my advice,owners,general,neutral,weak,,author,,
201,,,,my advice,owners,general,neutral,weak,,author,,
202,,,,my advice,owners,general,neutral,weak,,author,,
203,,,,my advice,owners,general,neutral,weak,,author,,
204,,,,my advice,owners,general,neutral,weak,,author,,
205,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,our waitress,had to search,service,staff,negative,strong,I,author,,
206,,,receive our food,took about a hour,service,operational_performance,negative,strong,I,author,,
207,,,,3 stars,overall,general,neutral,average,I,author,,we had to search for our waitress and it took about a hour before we receive our food
208,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,a splash of coke,insult,drinks,general,negative,strong,,author,,
209,,,,calm,author,personality,positive,average,i,author,relatively,
210,r-20,The old place was more accommodating to singles .,old place,more accommodating,location,general,positive,average,,author,to singles,
211,r-21,This chicken is unbelievable .,,unbelievable,chicken,general,positive,strong,,author,,
212,r-23,The chicken was also overcooked and dry .,chicken,overcooked and dry,food,quality,negative,strong,,author,,
213,r-27,I was reluctant to go here .,,reluctant,place,general,negative,weak,i,author,,
214,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,amazing,food,general,positive,strong,,author,,
215,,,french fries,to die for,food,general,positive,strong,,author,,
216,,,milkshakes,dont even get me started,food,general,positive,strong,,author,,
