,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
28,b-26,"For an avid Diana fan , the innocent day-to-day insight is appreciated , however , certain facts should not have been revealed .",innocent day-to-day insight,appreciated,book,content,positive,strong,for an avid Diana fan,reader,,
29,,,certain facts,should not have been revealed,book,content,negative,strong,,author,,
30,b-22,"I have had this on my shelf for several years for intended reading : Had I appreciated what a compelling narrative Mukherjee sets out , and how well he tells it , I would have read it much sooner.As there are numerous , good reviews of this exceptional book , I will not pile on , except to say that this is a comprehensive and detailed treatment for the non-expert , that manages to explain the science ( and some of the politics ) with clarity , while providing a compelling and often moving narrative .",compelling narrative,would have read it much sooner,book,storytelling,positive,strong,I,author,,
31,,,exceptional book,exceptional,book,general,positive,strong,,author,"numerous , good reviews",
32,,,comprehensive and detailed treatment,,book,information_content,positive,strong,I,author,,
33,,,clarity,provides a compelling and often moving narrative,book,storytelling,positive,strong,,author,,
34,h-1,The location is unbeatable and the rooftop was beyond spectacular .,location,unbeatable,property,location,positive,strong,,author,,
35,,,rooftop,beyond spectacular,property,appearance,positive,strong,,author,,
36,h-2,The room was very comfortable and the bathroom connected to the room was a great addition .,room,very comfortable,room,comfort,positive,strong,,author,,
37,,,bathroom connected to the room,great addition,bathroom,operational_performance,positive,strong,,author,,
38,h-3,It 's a good place and will definitely consider to come again .,,good place,location,general,positive,strong,it,author,,will definitely consider to come again
39,h-4,"There is a grocery store a 15 min walk away , which was easy to walk from with a few groceries for breakfasts and snacks .",grocery store,easy to walk from,store,accessibility,positive,strong,,author,a 15 min walk away,
40,,,groceries for breakfasts and snacks,,groceries,quality,neutral,,,author,,
41,h-5,"The apartment is kept very clean , and nicely furnished .",apartment,kept very clean,apartment,cleanliness,positive,strong,,author,,
42,,,nicely furnished,,apartment,aesthetics,positive,strong,,author,,
43,h-6,Really great location close to so many restaurants .,location,great,property,location,positive,strong,really,author,close to so many restaurants,
44,h-7,"Oine was a terrific host - very responsive by text and email , and thoughtful with her preparation of the apartment , which was spotless and nicely decorated , and feels like home .",host,terrific,host,service_quality,positive,strong,one,guest,,
45,,,responsiveness,very responsive,host,service_quality,positive,strong,responsive,host,,
46,,,preparation of the apartment,thoughtful,host,service_quality,positive,strong,,host,,
47,,,apartment,spotless and nicely decorated,apartment,cleanliness,positive,strong,,host,,
48,h-8,Excellent space in a fantastic location .,space,excellent,property,operational_performance,positive,strong,,author,,
49,,,location,fantastic,property,location,positive,strong,,author,,
50,h-9,Tiffany 's apartment space is the perfect spot if you 're staying in Boston .,apartment space,perfect spot,apartment,location,positive,strong,,author,staying in Boston,
51,h-10,By far one of the best locations you could stay at in Boston .,location,best locations you could stay at in Boston,hotel,location,positive,strong,by far,author,,
52,h-11,Everything was super clean .,cleanliness,super clean,location,operational_performance,positive,strong,everything,author,,
53,h-13,Entry was simple and easy .,entry,simple and easy,process,operational_performance,positive,strong,,author,,
54,h-14,Great location close to the Commons .,location,great,property,location,positive,strong,,author,,
55,h-16,"My hosts made me feel welcome the second I entered the home , helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning .",,made me feel welcome,hosts,hospitality,positive,strong,my hosts,hosts,,"helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning"
56,,,,offering me breakfast and coffee in the morning,hosts,hospitality,positive,strong,,hosts,,
57,h-17,This location does not have a kitchen and you must share a bathroom .,location,,accommodation,facilities,negative,strong,this location,author,,does not have a kitchen and you must share a bathroom
58,h-19,The hit was the rooftop which allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying .,rooftop,perfect,location,operational_performance,positive,strong,,author,70-80 degree weather we were enjoying,360 degree views
59,h-20,I highly recommend it !,,highly recommend,product/service,general,positive,strong,i,author,,
60,h-24,Excellent location for exploring Boston .,location,excellent,place,geographical_location,positive,strong,,author,,
61,h-21,Best location in Boston .,location,best,location,general,positive,strong,,author,,
62,h-28,Great attention to detail and very good communication,attention to detail,great,service,operational_performance,positive,strong,,author,,
63,,,communication,very good,service,operational_performance,positive,strong,,author,,
64,c-1,I enjoy dancing with these shoes on my feet .,dancing with these shoes on my feet,,shoes,operational_performance,positive,strong,I,author,,
65,c-2,Super crinoline for the price !,price,super,crinoline,cost,positive,strong,,author,,
66,c-3,The transition option is nice too so you can wear them as leggings .,transition option,nice,clothing,operational_performance,positive,weak,,author,too so you can wear them as leggings,
67,c-4,They hold up great !,,hold up great,product,operational_performance,positive,strong,they,author,,
68,c-5,I have always worn LifeStride shoes but was disappointed when they were not leather and they were made in China .,LifeStride shoes,disappointed,shoes,material,negative,strong,I,author,,they were not leather
69,,,location of manufacturing,made in China,shoes,origin,negative,strong,,author,,
70,c-7,I use them for musical theatre productions and they holdup well .,they,hold up well,equipment,operational_performance,positive,strong,i,user,for musical theatre productions,
71,c-8,"She said they are so comfortable , and they are perfect .",comfort,comfortable,shoes,operational_performance,positive,strong,she,person,,
72,,,,perfect,shoes,general,positive,strong,she,person,,they are comfortable
73,c-10,"They slot over the abdomen as I was putting them on very carefully this morning -could not wear them , will return .",they,cannot wear them,product,usability,negative,strong,I,user,very carefully this morning,
74,c-11,"These are the most comfortable shoes I 've ever worn , and they 're stylish .",comfort,most comfortable,shoes,operational_performance,positive,strong,these,author,,
75,,,style,stylish,shoes,aesthetics,positive,strong,they 're,author,,
76,c-12,I bought 2 other pairs for other cast members !,2 other pairs,,shoes,quantity,neutral,,i,author,,
77,c-13,Comfortable and attractive .,,comfortable,clothing,comfort,positive,strong,,author,,
78,,,attractive,attractive,clothing,aesthetics,positive,strong,,author,,
79,c-15,Everything else about these tights is amazing .,,amazing,tights,general,positive,strong,everything else,author,,
80,c-16,These shoes are great .,shoes,great,shoes,general,positive,strong,,author,,
81,c-17,"Although the tights make the legs look beautiful , I have noticed the the seams are coming apart at the crotch .",tights,make the legs look beautiful,clothing,appearance,positive,strong,although,author,,
82,,,seams,coming apart at the crotch,clothing,operational_performance,negative,strong,I have noticed,author,,
83,c-18,They are nice and exactly what I expected .,,nice,product,general,positive,strong,they,author,,
84,c-19,"My husband loves his boots , excellent quality .",boots,excellent quality,boots,operational_performance,positive,strong,my husband,person,,
85,c-20,Very small fit .,fit,small,product,size,negative,strong,,author,,
86,c-25,Follow the capezio size chart and you 're in the clear .,capezio size chart,in the clear,dance shoes,sizing,positive,strong,follow,author,,
87,c-21,The soles are soft too .,soles,soft,shoes,operational_performance,negative,weak,,author,,
88,c-24,Order 1 size larger than needed .,order size,larger than needed,order,operational_performance,negative,strong,order,,,
89,l-1,Great for Programming and for low end gaming,Great,,laptop,performance,positive,strong,,author,,Great for Programming and for low end gaming
90,,,low end gaming,,laptop,gaming_performance,positive,weak,,author,low end,Great for Programming and for low end gaming
91,l-2,"The combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor .",combination of these design flows,broken displays,display,operational_performance,negative,strong,,author,when the magsafe plug is caught inside the computer upon closing,breaking the monitor
92,l-3,Images are too dark and blurry .,images,too dark and blurry,photographs,visual_quality,negative,strong,,author,,
93,l-5,"I got it mainly to do android app development , and let me tell you , it 's worth more than it 's price .",android app development,worth more than it 's price,laptop,utility,positive,strong,i,author,,
94,l-6,I 'm a mac user and I would love to get this laptop .,laptop,would love to get,laptop,general,positive,strong,I,user,,
95,l-7,Keyboard : it is all mushy no tactile feedback .,tactile feedback,no,keyboard,operational_performance,negative,strong,,author,,
96,l-9,"For the price you can not go wrong , especially having an 8th gen Intel processor .",price,can not go wrong,product,cost,positive,strong,for the price,author,especially having an 8th gen Intel processor,
97,,,8th gen Intel processor,,product,hardware,positive,strong,having an 8th gen Intel processor,author,,
98,l-10,"It 's very well made - solid construction and a comfortable , well-sized keyboard .",construction,well made,device,operational_performance,positive,strong,,author,,solid construction
99,,,keyboard,"comfortable , well-sized",keyboard,operational_performance,positive,strong,,author,"comfortable , well-sized",
100,l-12,Camera and microphone are both high enough quality for discord/google hangouts/etc .,camera,high enough quality,camera,operational_performance,positive,strong,camera and microphone,author,for discord/google hangouts/etc,
101,l-13,It has a nice keyboard touch .,keyboard touch,nice,keyboard,operational_performance,positive,weak,it,author,,
102,l-14,"Please do not purchase this computer , it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .",this computer,performs worse,computer,operational_performance,negative,strong,please do not purchase this computer,author,,it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed
103,,,$ 200 computer,,computer,operational_performance,positive,strong,the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed,author,,
104,l-15,It took a few weeks for them to send it back .,delivery time,,service,delivery_speed,negative,weak,they,service provider,,it took a few weeks for them to send it back
105,l-17,I have gone through all the troubleshooting steps and still nothing .,troubleshooting steps,nothing,troubleshooting process,operational_performance,negative,strong,i,user,,
106,l-18,"Even without a SSD , it is still pretty fast .",speed,pretty fast,computer,operational_performance,positive,average,even without a SSD,author,,
107,l-19,I really liked the laptop for its sleekness and weight .,sleekness,liked,laptop,design,positive,strong,I,author,,
108,,,weight,liked,laptop,design,positive,strong,I,author,,
109,l-24,Delivery - very fast by courier .,delivery,very fast,service,speed,positive,strong,,author,,
110,l-28,"This laptop is verry good , the screen is not the best but its good for the price , its a cheap gaming laptop and works with every game i trow at it : - )",laptop,verry good,laptop,general,positive,strong,this,author,,
111,,,screen,good,display,operational_performance,positive,weak,the,author,its good for the price,
112,,,price,good for the price,price,cost,positive,weak,its,author,,
113,,,laptop,cheap gaming laptop,laptop,general,positive,weak,its,author,works with every game i trow at it,
114,l-26,"Laptop was new , in perfect condition and works like a charm .",laptop,new,laptop,general,positive,strong,,author,,
115,,,in perfect condition,,laptop,operational_performance,positive,strong,,author,,works like a charm
116,,,works like a charm,,laptop,operational_performance,positive,strong,,author,,
117,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,better,battery,operational_performance,negative,strong,i,user,,"had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU )"
118,l-21,Feel really disappointed as was so happy with previous model .,previous model,disappointed,product,performance,negative,strong,feel,user,,was so happy with previous model
119,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",,weird,restaurant,general,negative,strong,we,customers,but whatever,
120,,,waiting time,incredibly long time,service,operational_performance,negative,strong,we waited,customers,,
121,r-2,I come here because you leave full and with money still in your pockets .,service,leave full and with money still in your pockets,business,financial_performance,positive,strong,i,customer,,
122,r-3,I love hot pot but the service just makes things bad here .,hot pot,love,food,taste,positive,strong,i,author,,
123,,,service,bad,restaurant,service_quality,negative,strong,the service,author,,just makes things bad here
124,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",,makes me wanting Pho every time I come,restaurant,food,positive,strong,I,author,,this place makes me wanting Pho every time I come
125,,,,,restaurant,food,negative,strong,I do n't usually order PhO,author,I do n't think I do at all because my mom is a great Pho cooker,
126,r-5,This is one of my favorite brunch places .,favorite brunch places,favorite,restaurant,preference,positive,strong,this,author,,
127,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,tasty oils and fresh bread,,food,taste,negative,strong,other establishments on the North End,other restaurants,,spoil you with tasty oils and fresh bread
128,,,,big miss,food,general,negative,strong,,author,,
129,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,restaurant,ambiance,positive,strong,I,author,,nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating
130,,,service,,restaurant,operational_performance,,,,author,,
131,,,drinks,,restaurant,food_and_beverage,,,,author,,
132,,,decorating,,restaurant,ambiance,positive,weak,,author,,it does n't seem like they 're trying to beat you over the head with a theme in the decorating
133,r-9,This will probably be the last time we will come here .,,last time,visit,frequency,negative,strong,this,author,,
134,r-10,"Stop driving out the wrong way , idiots.No credit cards , which is a bummer , but they do have an ATM inside .",driving out the wrong way,idiots,driving,operational_performance,negative,strong,,author,,
135,,,no credit cards,bummer,payment_options,operational_performance,negative,weak,,author,,
136,r-12,"So , while I would n't quite recommend it for date night or a rehearsal dinner , it 's plenty acceptable for grabbing a quick lunch or dinner on your way somewhere else .",,plenty acceptable,restaurant,general,positive,weak,I,author,,grabbing a quick lunch or dinner on your way somewhere else
137,r-13,Went to breakfast with my bestie here and really enjoyed the country style breakfast and ambiance. They were pretty crowded for a weekday and our server ladies were really sweet and helpful .,country style breakfast,enjoyed,food,taste,positive,strong,I,author,,
138,,,ambiance,enjoyed,environment,atmosphere,positive,strong,I,author,,
139,,,they were pretty crowded,,restaurant,operational_performance,neutral,weak,they,author,,
140,,,server ladies,really sweet and helpful,service,service_quality,positive,strong,server ladies,author,,
141,r-14,Great place !,,great,location,general,positive,strong,,author,,
142,r-17,"My advice to the owners : Walking by on E. Hastings , it 's easy to miss this spot .",,miss,location,visibility,negative,weak,my advice to the owners,author,,"Walking by on E. Hastings , it 's easy to miss this spot"
143,r-18,The reason why I gave 3 stars is because we had to search for our waitress and it took about a hour before we receive our food .,service,,restaurant,operational_performance,negative,strong,I,customer,,we had to search for our waitress and it took about a hour before we receive our food
144,,,food,,restaurant,food_quality,neutral,,,customer,,
145,r-20,To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,splash of coke,added,drinks,operational_performance,negative,strong,he,server,,To add more insult
146,,,,relatively calm guy,self,personality,positive,strong,I 'm,author,,
147,r-20,The old place was more accommodating to singles .,,more accommodating,place,accommodation,positive,strong,,author,to singles,
148,r-21,This chicken is unbelievable .,chicken,unbelievable,food,taste,positive,strong,this,author,,
149,r-23,The chicken was also overcooked and dry .,chicken,overcooked and dry,food,taste,negative,strong,,author,,
150,r-27,I was reluctant to go here .,,reluctant,location,general,negative,strong,i,author,,
151,r-28,"Amazing turkey burger , french fries are to die for , and dont even get me STARTED on the milkshakes .",turkey burger,amazing,food,taste,positive,strong,,author,,
152,,,french fries,to die for,food,taste,positive,strong,,author,,
153,,,milkshakes,,food,taste,positive,strong,dont even get me STARTED,author,,
